"n","p","q","tau","B","scale3","shapes.1","shapes.2","shapes.3","shapes.4","shapes.5","scales.1","scales.2","scales.3","scales.4","scales.5","shapes.lower.1","shapes.lower.2","shapes.lower.3","shapes.lower.4","shapes.lower.5","shapes.upper.1","shapes.upper.2","shapes.upper.3","shapes.upper.4","shapes.upper.5","scales.lower.1","scales.lower.2","scales.lower.3","scales.lower.4","scales.lower.5","scales.upper.1","scales.upper.2","scales.upper.3","scales.upper.4","scales.upper.5","logliks"
100,0.215,0.825,410.923395060473,500,1340.1141,0.824168832852296,1.24763894842155,0.854053294778807,1.60354879469465,0.908388293205143,1206.42943087368,688.2411748124,1545.38304707476,537.264729894396,3484.96568784566,0.608075469546521,0.812334601978877,0.5968016834832,1.19862639621182,0.557886750568461,1.23596052015569,2.27670165741942,1.40386306412655,2.22064957859406,3.72540086878936,593.502788792042,435.594523534091,733.418603944242,390.733198293541,809.308763321023,4072.69284237872,1687.20400669656,7238.9722749453,845.525516909998,22108.0761254252,-636.558053841357
100,0.215,0.825,410.923395060473,500,1340.1141,0.833467451060182,1.48379838702415,2.00436933986486,2.18087028588309,1.0774688145504,2519.33325218167,598.087455836193,921.892712172178,566.481508454688,1322.77646118308,0.39833799516166,1.0486676159732,0.544321844307426,1.07663690255398,0.643070509799871,2.2632255815931,2.20909354421483,7.24350258724951,3.77335141794536,1.88061561994587,707.576342022301,434.638643941733,533.849591323497,446.695360142002,706.717428510732,502995.231210719,964.711846302725,16242.451493356,1260.47750855957,8179.54100285903,-618.269103081843
100,0.215,0.825,410.923395060473,500,1340.1141,0.7677142698827,1.30091920736669,0.823518748098747,1.30585609127865,0.955312367055718,2369.20537956052,688.736294401006,5859.56705447722,1253.54408739774,1457.84642955473,0.457471932057136,0.80427729004741,0.286346853147981,0.664799372520698,0.652677707586079,1.1569256801721,2.67736041718502,4.57604379080915,2.97841048765336,1.38080369884674,890.586555813227,479.577358818152,559.927035940903,635.307589715792,725.172675874944,20650.5145132363,1699.70285293471,42834142.5248194,18452.6181625588,8182.6168245128,-588.919297384327
100,0.215,0.825,410.923395060473,500,1340.1141,0.829551036457455,0.737013800802973,1.45383558088685,1.01339434581133,1.76354168503322,1660.08249194843,2723.75169430033,1380.57692252204,1004.64239676816,491.46309547942,0.602605532034156,0.42275078188131,0.780031069717594,0.731896083411589,1.17460324558324,1.23276938047115,1.7335763074752,5.49113457653676,2.4221347472397,2.77269841230424,819.021620792014,584.892435018725,562.304812125745,536.754831405137,384.931242487329,7469.51544555964,68600.3842208931,12165.9398081216,2967.35692257892,762.767597475568,-633.343862172462
100,0.215,0.825,410.923395060473,500,1340.1141,2.00880243594661,1.84413967137255,1.08664933390289,1.30638742603761,1.09050305215836,695.79483759294,582.246046124642,1489.8193165273,763.675905650857,699.398768765653,1.15611156932826,1.29121697784685,0.738169966585813,1.02377678169385,0.806166489292357,20.1008274625274,3.9750404272574,2.05438134181568,1.76953420101198,1.41735102799723,439.38333584126,439.217482568389,725.432541394682,526.430955999963,431.445209598766,2350.24470656272,1055.13637347114,9753.95468753003,1814.33662129921,1315.31300835337,-645.183110673535
100,0.215,0.825,410.923395060473,500,1340.1141,1.64534391602247,0.85212289472028,1.52673893794016,1.35047161967132,1.0678608965296,1055.92041868453,1403.63587688812,795.578675091247,603.639568288774,1289.40009778677,0.870158044844565,0.657665522190247,1.03448204518107,0.969918615900667,0.803471115002654,36.362624725727,1.15067576455954,2.30850856700205,3.0569778735787,1.67258054963537,431.484771088962,760.481711540856,511.665242881537,444.468521708671,678.474680896141,4633.3369209552,5618.70266666868,2094.14555418625,1073.00355364398,8968.70035836642,-619.155702772684
100,0.215,0.825,410.923395060473,500,1340.1141,1.41279171559885,1.30191487995345,3.80837608162388,0.75523643336469,1.21057101074612,798.926285632966,796.249309262066,613.368949629506,4099.46203748447,698.594740481321,1.06216102408414,0.787417519991412,2.47311799099278,0.428172226853244,0.937755015233658,2.09381051484295,2.59179097570006,9.07466644342952,2.47403180570703,1.67710554059075,494.538924584162,519.16771620829,462.55563525324,682.158977537372,474.003533246146,1754.46983207286,2607.80867421879,1965.38729553524,258898.706654053,1289.39656597016,-612.422817337808
100,0.215,0.825,410.923395060473,500,1340.1141,1.59544783887918,1.89246560410312,0.963366560120845,0.945090525449747,1.0005291775876,714.783724605811,580.798879872073,1648.81545973057,1566.62522771488,3079.44485877839,1.09143652352417,1.13538734959557,0.563596346463285,0.606781702632799,0.533284570587926,3.58519076166037,3.01409603689256,2.03584803107616,1.51400251071738,4.59857098036485,511.78704069208,442.067596558481,720.071539546969,794.534656689602,645.75187029899,1533.06157101307,987.164945698546,12234.5636894119,11391.2231329814,45373.3512098505,-615.511495355711
100,0.215,0.825,410.923395060473,500,1340.1141,0.687034586177792,1.97609931515262,1.14261216906484,1.20251690497802,1.20063428047116,4985.30641001314,609.114404066127,1341.81530062411,557.465293552485,944.29141827305,0.358883297057253,1.20434917176675,0.844703552734181,0.954901958705781,0.894130182816063,2.37239636705177,6.1137266440195,1.92761074743833,1.5283903222341,2.12242066245945,672.627624407393,445.394716314757,653.428122387009,404.985992456292,557.992898868662,508294.027362387,1476.44368469045,4776.41653849035,993.290047339237,2297.80980303072,-635.498379761956
100,0.215,0.825,410.923395060473,500,1340.1141,1.21648078518103,1.42038132434465,1.59021921959943,0.919782762538714,1.18557920969875,1346.05745871875,771.778860671744,992.190429179325,1445.79747169036,1323.95287464319,0.809593517697972,0.801926936793627,0.674354901767203,0.599365063926852,0.53338920248893,3.4943619574372,3.54958638632655,4.28086457135653,1.63087258753269,2.22057227883104,600.452238104202,505.892076762047,520.335757090488,706.667608846606,646.537926865375,5473.76454430414,3252.1659168561,12643.8995372963,6964.29926651703,10384.212045538,-605.485336515278
100,0.215,0.825,280.794074557486,500,340.1141,0.572949048143638,1.20936660582258,1.42220345701238,1.17146901826599,0.899835607981069,6549.03764775882,905.212856663764,352.252102884443,712.704779316051,1752.92195020091,0.267832587912622,0.598246178022163,0.778850564697822,0.541798347459289,0.391504718214256,1.80882274146499,3.09102615105548,2.54499572867945,2.37082323657099,1.74212965681944,665.00041605327,451.815599232301,279.543856891205,376.219002083558,623.379813791969,4811626.98123631,23093.9659725076,748.127386566453,10948.8787069565,606127.953106953,-584.737930907092
100,0.215,0.825,280.794074557486,500,340.1141,0.80520279802062,1.17384970146191,0.990164272485833,1.50752146486937,3.74556552795715,3705.2857077878,531.592410827725,444.354545906961,488.93220251861,450.805115075989,0.454537063997471,0.743520820625425,0.682130778128083,0.810781724620793,0.908496279938708,4.06610931209187,1.92842026000656,1.5705921070556,3.5375497701185,9.43550297319466,386.265425588554,327.859474907937,300.119103463491,338.699986413877,319.033800855194,101598.712427704,1489.9065168732,975.416869253305,1752.82503500252,1630.14610309343,-603.157170484717
100,0.215,0.825,280.794074557486,500,340.1141,1.74354795123172,1.35992380419041,1.53159092046924,1.1597043700906,2.25395844943525,676.403229480802,822.492691615431,234.60172952409,963.630116983502,572.902533295258,1.21661970848538,0.998320101165642,1.19493734846692,0.69728737092279,1.20982617458095,2.59054018677923,5.90811083764632,1.88017642693318,2.05177405913359,12.697591273562,411.48876358954,395.303929297122,196.21053722373,495.866422037556,301.065176641223,2491.19372036787,2723.6407866497,309.443112774178,8482.58244235831,2305.97056882006,-597.628239676498
100,0.215,0.825,280.794074557486,500,340.1141,6.55689177554039,1.27880488651381,0.955719815244282,1.29626709490505,1.82503156347899,414.548834856465,729.033675114144,344.093496286199,640.999266440339,682.416773797549,1.09313727421614,0.765123890354795,0.704667135769287,0.866781359833006,0.940149042871921,11.7042761534717,2.127809069757,1.17533474702325,1.92422403927924,5.53041896787055,287.607530861607,407.420584810084,254.471670854087,381.625832851927,352.290180087211,970.360829270894,3173.1386613347,557.319314794973,1860.58771500318,3634.6305957542,-569.837624021327
100,0.215,0.825,280.794074557486,500,340.1141,0.994824455340341,1.32814740297218,1.44034917202312,0.749941910412952,1.30186200333825,882.125488349699,803.503731650415,351.964529826627,5411.47456407051,575.188177858769,0.661154982913076,0.961833726462869,1.08440069906896,0.280953741108714,0.820329209637107,1.58855757700213,3.19234729504395,1.97971439437452,1.76791147486215,2.13689141995695,436.131839067199,429.044515485586,265.632087569424,773.098203077461,366.463364090851,4305.09379509147,2722.01299500091,516.67085011754,31314188.0229221,1505.14313019332,-592.188597358375
100,0.215,0.825,280.794074557486,500,340.1141,0.796617440374723,1.11824755713619,1.15100903537322,1.04968990896135,1.74715362468574,3109.06283748863,636.896195076142,391.887315382248,1025.12239160972,591.046181009526,0.26037066260584,0.753234196266427,0.795518794894256,0.620343958632531,1.01642871820238,16.6930396709961,2.23318325201628,1.76679302406527,4.33437729336547,6.07214399754752,311.40108800895,355.441812497392,286.456516285894,420.678428739446,378.714278805679,492106033.613308,2017.69818979505,731.454445060954,9454.26264551674,2225.48834777346,-599.546693154621
100,0.215,0.825,280.794074557486,500,340.1141,1.41351122985002,4.66805174359166,1.1283624770663,1.45461394813885,1.47103066307358,594.493119306689,2631.53623320328,444.810153386029,1118.37995440545,468.323866778119,0.97032551603305,1.37553958997468,0.838389772008875,0.718532445474214,0.964161594427732,2.51498467667724,6.46326300330082,1.52023297987621,12.069834879248,2.72838828966861,362.39173951268,345.265599756045,324.189962317137,351.117001699042,337.520042292062,1698.19486347196,3061.32325873104,781.416963656013,12992.1819188679,946.536771220073,-565.551253955543
100,0.215,0.825,280.794074557486,500,340.1141,1.72198593820848,1.86160776145986,1.32343293498164,0.99469624080156,1.03036804062738,799.508074931225,1091.42611033745,359.06726347697,1849.99484970712,1464.4200809191,0.664837530074324,1.13553174890687,0.976650805246252,0.601905280249976,0.618263925400446,25.8043367589953,6.34557958855126,1.73224287723599,1.52943213793677,1.69176562517163,304.9290290026,462.647166461687,282.641586162979,757.390164962323,623.193536250471,5097.33499793969,3699.54405546677,525.461177259326,13659.7053537692,11409.4750542065,-526.620861400151
100,0.215,0.825,280.794074557486,500,340.1141,1.51470729031689,1.4817955281375,1.17682125343813,0.815390544640488,0.965984467856457,650.955593156605,536.527785980495,354.805058380444,705.017850558088,2594.0193849117,0.546298304543635,0.803413311556328,0.761462589119975,0.491899235871434,0.488081551940212,2.60124500742446,2.22648775007497,1.618388219247,1.30033666910902,4.21182980811083,366.20358162094,358.028415494258,263.575501473189,375.442374127169,649.559870813922,7113.88416526356,2543.86280903702,642.576195934101,3438.37754160671,25950.0300365616,-608.169072926027
100,0.215,0.825,280.794074557486,500,340.1141,1.15412181104606,20.7553840506778,1.18426651404201,0.979472200315872,0.878220409590989,704.095494278882,324.121016082131,347.456578967224,1383.26992787106,1127.77859205997,0.777604961978363,3.23654192290729,0.986462875263748,0.712655394052972,0.657845172678348,2.37608476248212,23.917568297749,1.58903307090647,2.65959110712128,1.20152404237862,421.411021119349,297.887721084537,248.338514765811,561.313062499399,528.86834429483,2390.44053749249,702.341107763284,545.18898805376,14863.4437548937,4017.30946397764,-557.630903982538
100,0.215,0.825,377.709824077126,500,840.1141,1.61979178484301,1.88300637004218,1.36306332987893,1.06039206286608,1.10089553848918,798.378750781746,492.222960675766,791.483049414554,1444.97683345437,862.426686666749,0.432059919591976,0.827794559569482,1.00020000996428,0.745246727780824,0.583652402935803,4.08754734373431,3.02470771418949,2.36790940332109,1.93843608094688,2.28357802881144,442.721117361477,397.234196545176,471.393287293925,580.020763111826,483.742856785277,28384.5001273163,1523.90873694229,2165.23258625606,7806.81366509271,107608.409913438,-640.935654802361
100,0.215,0.825,377.709824077126,500,840.1141,1.08988971045239,1.3029843037657,1.04540100174123,1.15395546799006,1.6971227485216,1394.42116821693,707.283625789924,590.025429900594,1351.15408859208,895.30380129111,0.621414923947237,0.941127314557937,0.787034695323309,0.773192928386553,0.923558361400999,1.81581945601194,2.10053259464212,1.50192325743099,1.59695008143023,4.62521977744333,655.130436203645,408.495307653184,398.496235152774,694.830208217607,483.208242639966,9108.42611679917,1376.42078211681,1124.50847365827,5906.99575884409,4723.36750472778,-603.98047580977
100,0.215,0.825,377.709824077126,500,840.1141,1.71777804114849,0.933925956849789,1.09547659256632,1.26728558738249,2.05507070772093,576.032344183761,1037.87497581396,673.622601136941,787.229603023298,604.823529611134,1.14672501361679,0.61585987804915,0.774983866075613,0.891452410578174,1.21961575149061,2.6079132792753,1.41816645295903,1.87451615978872,2.37696668720541,12.1252254618529,401.802414435936,559.747292658693,431.531597560121,459.930301026843,406.694656476923,1122.05695502369,5546.25551203699,1511.75527539645,2363.60521535133,1462.29963746692,-650.119298478476
100,0.215,0.825,377.709824077126,500,840.1141,1.09006613847761,0.816074095515209,1.22861097862326,1.42666387205299,1.32255364588187,2207.10189247539,1379.32728147455,624.33672878744,959.008390871315,855.7062629438,0.637556087864639,0.552810615734121,0.849206163258999,0.827870429425983,0.799762054212887,2.60780428777262,1.20603334333972,1.68402593317811,21.3012681408674,3.05289404843879,842.309005087014,652.084550484295,427.092071522146,411.650643268288,498.80816466599,15689.9565070027,6700.20522851777,1186.86909674204,5271.17696933455,2900.42693887289,-601.538257348276
100,0.215,0.825,377.709824077126,500,840.1141,0.688084817587757,2.44074816671215,1.34100559227392,1.2740156999791,3.54923371878871,3990.21448984522,458.684074062641,522.505963589931,870.128163448422,477.22949463735,0.430371033926525,1.34421763978718,0.844693049902764,0.97394541309615,1.3856459073913,1.46323619387866,4.20141618734053,2.01422224359448,1.76298106773053,10.7965902946019,945.545771270561,384.59225642062,370.423206952952,515.91575499343,388.714178682597,93828.2364878473,816.618496094691,1096.59478018816,3804.82593698347,1169.96820959788,-636.957246822105
100,0.215,0.825,377.709824077126,500,840.1141,2.11282426330772,1.99388100648977,0.91622112712757,3.00375690316762,1.32791398805013,680.1397473872,651.529078131251,1255.6101896016,602.685778557176,762.236641943592,1.13437008112429,1.27654407888761,0.45195556283572,1.31211358156785,0.875838736951418,3.59260722532279,3.06523432909234,1.37153800726559,10.5225540036111,2.03605106525008,472.78731752715,459.3060937554,670.503861491568,440.235194923975,508.891350700962,1584.11855075192,1142.94348185953,11629.4218203318,18567.663683851,1746.93745756877,-602.137039055398
100,0.215,0.825,377.709824077126,500,840.1141,1.13394991059382,1.17905809497809,0.969561994590855,1.35334373180613,0.996389576294377,1837.19391777292,719.697204029166,1217.41355522193,771.31682896954,1982.66389203544,0.705150673854022,0.927161584247358,0.720153078685967,1.00562881521856,0.698493161838745,1.74194508315838,1.73652887844487,1.48270138873592,2.34847737369264,1.67842413059335,776.976803568897,473.128595654778,682.814356525855,484.486477009169,730.251604264772,20387.0614908028,1546.17428440648,3874.25407195632,1705.31994492201,9908.84843912684,-579.675610077832
100,0.215,0.825,377.709824077126,500,840.1141,1.07385789626199,1.07574948683104,1.33473886527711,1.00992982663131,1.05133071400521,1644.05408646134,879.843772939666,495.772502506248,1327.1208857422,1193.49311297812,0.667308545866491,0.520191121863073,1.03561257888996,0.572884549542901,0.559154168637632,3.97634089024822,1.69918048133632,1.97975326710224,2.80343719823192,2.62402271556626,616.559148321607,506.697357519124,350.643454208911,530.063100339919,533.364641446877,8515.45264732027,7086.29306406011,854.139729251575,18091.1079226326,59964.3617817935,-625.152518122025
100,0.215,0.825,377.709824077126,500,840.1141,1.18541242473836,1.31499237219768,1.95896333745981,1.84767118278466,1.73669971973849,857.468986208434,997.216684805315,520.493934381151,679.027309818716,656.344472157852,0.79587774050264,0.956378133222957,1.16195804283515,1.19401355552277,1.14626271352344,1.74222913879644,1.84321130761086,2.97362080385085,3.34444685688793,4.19532286599478,501.680457226948,557.105845074745,388.663616975889,464.321145328471,449.778029742914,2814.63451918704,4777.63513920607,982.641649348796,1409.26877340581,1490.9471178818,-628.017235204108
100,0.215,0.825,377.709824077126,500,840.1141,1.03481448195368,1.21862614405832,1.53644685123527,1.42602619778851,1.90418716369169,1020.09467643863,909.151207013907,882.781775653199,696.030229867379,657.085246557425,0.831592555761444,0.920681491515308,0.804963387351435,1.06964654573337,1.19556731508042,1.52790534797615,1.72276641298601,3.26159391726164,3.15143243149069,3.19111243240995,581.200152720627,515.954398663485,508.347631444487,461.379698126611,471.619510086503,2369.44714728632,1905.02392611938,4244.81132933041,1521.195748614,1354.86036549453,-609.460197958332
