n,p,q,tau,B,shape.mle.1,shape.mle.2,shape.mle.3,shape.mle.4,shape.mle.5,scale.mle.1,scale.mle.2,scale.mle.3,scale.mle.4,scale.mle.5,shape.lower.1,shape.lower.2,shape.lower.3,shape.lower.4,shape.lower.5,shape.upper.1,shape.upper.2,shape.upper.3,shape.upper.4,shape.upper.5,scale.lower.1,scale.lower.2,scale.lower.3,scale.lower.4,scale.lower.5,scale.upper.1,scale.upper.2,scale.upper.3,scale.upper.4,scale.upper.5,logliks,shape.1,scale.1,shape.2,scale.2,shape.3,scale.3,shape.4,scale.4,shape.5,scale.5
1000,0.215,0.825,377.709824077126,500,1.23985567362725,1.13202487486688,1.17056755638675,1.22737911915981,1.23264691144614,926.675848856721,1022.70563373557,823.936118772299,1040.51618481367,843.656446109854,0.978123223975341,0.879747627460637,0.975166329594867,0.94645150219136,0.896686959604518,1.44756700834755,1.29998003610247,1.32431645727942,1.41057525858835,1.42616253771349,554.669859850215,608.899496774041,578.796097294321,648.561839804354,553.739902989349,1135.09372624069,1250.18391020792,978.019522681109,1290.91776895529,1018.78544513807,-6188.86269204601,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.46120312252669,1.20592304950363,1.24262506703691,1.12770550648001,1.30365956918103,862.271839235308,856.688550044031,712.154565877557,1019.05464194046,847.564475590341,1.14283968558048,0.959607373609118,1.03312631535265,0.943420631537206,1.06793272621271,1.71580810705011,1.41028121249136,1.4267034616938,1.28068579933218,1.47960407440089,542.334854447621,498.748053046741,520.746495478416,614.484151190443,572.182327348723,1036.56496482203,1033.14656801123,829.775760286415,1256.32223870488,1008.23168137883,-6270.42876083782,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.3188953210969,1.07647775326691,1.08179438401585,1.21060605691724,1.19837879240132,946.267250238969,1023.57839707967,960.904938668898,930.285074161762,876.801488955349,1.1000872332117,0.948914587548483,0.954209065213183,1.05838390873211,1.07319939336808,1.49183434799465,1.18691529387995,1.18748021073722,1.34177505544196,1.30476144371047,687.1737174399,816.165376183627,758.774568677775,725.126472680975,720.146254006519,1115.57331557392,1195.76860442678,1114.0815419543,1074.70594419998,991.152005914678,-15413.2067988039,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.31092677693243,1.23367610865722,1.1150063517924,1.20471662430948,1.21145747558567,936.609229809043,817.010121447145,909.553865595401,1013.92030067322,877.350164941035,1.15808871197748,1.08428289146978,0.997454826044277,1.056947552333,1.07722476179172,1.4502473533483,1.37098050276115,1.21994312327097,1.32756398254519,1.32419910054636,735.572267828778,663.252693160365,718.005980502699,774.99189783204,714.451073948891,1073.76569723586,926.862081192529,1042.55514191646,1165.68220165493,994.66995802538,-15539.0921034645,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.20760494198584,1.16044867127046,1.15130719528711,1.15125081539749,1.19507573095515,1059.84880679258,920.997327690159,844.66633586263,936.25262983166,910.045787787844,1.09740614205612,1.07735781302745,1.06734564577734,1.07294028828055,1.08412402953582,1.29219211867984,1.24079373660605,1.22746581241693,1.2208438579869,1.29742289325814,880.351908544608,792.827965883878,745.994876909176,817.479274739595,775.092575347659,1196.41134390174,1011.52939693447,927.323601760486,1028.68855435048,1017.41177247287,-30929.4053551479,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.25256521084932,1.12803008511326,1.13175384661329,1.18922374747502,1.22050444896389,938.831518647922,969.598923001524,790.660644223922,926.818830789008,898.799918933653,1.12112814543994,1.03529607711234,1.05635052043956,1.10855870870385,1.10861478495813,1.35865306276546,1.20686082688399,1.20131880059003,1.26861420368998,1.32266656257816,788.381442145702,831.387359329068,712.608108742621,787.502159724964,769.180881578925,1055.42203846434,1076.83001934997,863.535414315511,1021.45263857375,1000.42472174015,-31161.2764353224,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.38472488646778,1.06562654786487,0.955281480670966,1.04118397185617,1.0995134531754,966.10101511085,1022.676526777,1086.66686051986,1002.97260512227,1188.41157731286,1.06198571069599,0.854325769616594,0.824559447315403,0.892317216375067,0.908486604963833,1.62989525409932,1.22923895293998,1.0543690925087,1.16533856777435,1.23636328930188,625.513668134874,523.546204767922,767.006050543416,624.717199867961,725.705767896417,1197.54338323437,1269.2309601001,1317.39520275489,1223.46623253309,1471.35640402415,-6003.80835004487,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.17689334082911,1.11600289437725,1.09455586477981,1.33223471171882,1.07384417135958,1138.89430388307,807.527739640699,873.411461415801,855.022592342035,1299.63574577359,0.982888185558005,0.942581146992389,0.948654982628175,1.09589741241677,0.896512470363728,1.33791099046261,1.2435205597798,1.22709984022936,1.50385453972582,1.23576306808254,716.528453482769,618.098489758173,633.938983670315,635.919080014376,601.306204603405,1408.65804297081,942.377118996048,1031.53558493674,1006.82340542598,1668.90077467548,-6131.17851412968,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.31202668917231,1.21384422709646,1.0863421579649,1.2274844926621,1.26552592205101,1088.66074604288,903.378554654688,896.868308319177,939.502399868287,829.140383066687,1.14046817558052,1.06480675306202,0.969218493209537,1.0921024362251,1.11553248153006,1.49594746724778,1.34633119821438,1.1916941296698,1.35467655817122,1.38796844166144,738.09143257283,711.6622606586,685.556801908951,746.844695201801,691.749673942893,1285.42227441503,1040.05920180296,1029.61352663067,1072.55977090694,944.284590087089,-15356.8631954443,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.25179754294765,1.14273092871016,1.14889010772966,1.10596081728763,1.17833517091695,968.325800203779,1032.82612072473,784.14867910192,1014.82904025769,917.131054474976,1.07586290381774,1.01690766382625,1.03663939853229,0.990226946970376,1.04850465543181,1.38255158838125,1.25007699459268,1.24362462874824,1.20883559703612,1.27696905934704,764.784774344838,827.893015364736,657.688976088206,791.738530632921,757.124964252347,1126.76109322529,1193.22770326703,882.898157504797,1176.04142592826,1059.84371317831,-15459.6490753105,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.21059314731858,1.14106062073253,1.08544612982755,1.24015994242524,1.22618493553879,1081.13347550454,929.243617427156,831.467133491613,894.56552161977,869.565326724304,1.0924349869659,1.02490990311016,1.00330850586381,1.1389997521592,1.14065160218771,1.31433951611358,1.22509597384752,1.14985166117216,1.33123567731638,1.30726943818612,882.437861228267,804.105699373421,730.952792594563,778.181491250064,767.217088187108,1228.14220287548,1041.97069032897,918.142872179731,992.258109043171,956.891454730329,-31166.0667421244,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.30297321530405,1.19265062303882,1.11161509560451,1.14215699634089,1.16463326234498,949.426079987248,893.876264651695,898.274754483669,1010.71425924735,925.962871931543,1.18317412391334,1.11430057460127,1.02807398974234,1.04795488147529,1.07040584090898,1.41393624545543,1.27237371996867,1.18157277749854,1.22827414949382,1.2480006454364,805.357639782702,772.665796637256,776.981884693804,841.168900555567,810.359765799642,1049.72313248188,984.929358233049,995.93533875456,1126.80141413054,1026.94979128267,-30859.1832612419,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.22799221959088,1.14767159598371,1.08786834465244,1.22896587294519,1.17360527235553,920.49893455508,998.477603296195,798.692081905396,897.670051364267,954.147829483119,1.01999036573797,0.922618068995425,0.967564518123613,1.03186645705296,0.970049016001288,1.3703773413046,1.32363734415258,1.19805332114708,1.39703976424667,1.3367857204717,663.497800064357,637.033901434227,631.106162999996,617.333733307108,563.689614949025,1106.48478505211,1228.99568707371,934.649367952268,1067.48353495587,1154.23925790222,-6167.93517604217,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.31900839703838,1.15812781432872,1.0766719326509,1.34201234513949,1.16597182906902,845.391810678928,960.318753892522,863.322594967307,859.660541056143,1054.31293502014,1.05417570360599,0.949905151695717,0.90904640257827,1.14781018137421,0.927157819526649,1.51628538614346,1.30795982205835,1.20864960848831,1.51447531050473,1.33811211687463,591.980679449696,666.145923054699,574.062072712716,595.714355009289,622.812156423893,1019.80327497609,1179.98470862247,1026.74866488853,1007.1415552912,1298.60177061601,-6176.50706454094,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.17963995713743,1.20481674017326,1.11879952171397,1.30217621324513,1.20296176567553,1169.01403348058,911.579157281271,805.601478029251,794.234477337493,965.375603711047,1.06103614252225,1.06123649269132,1.00302678986257,1.13903767751654,1.08242127700745,1.29568360543465,1.32375647360569,1.21601176167811,1.44085221514043,1.31826537732994,849.589925165708,743.431104609446,656.401251395773,653.180630464389,775.120901632777,1365.65639497287,1040.45107392998,901.158571108624,908.765351163747,1103.54544295621,-15456.3217243733,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.25965568135459,1.20708258383269,1.15490275270959,1.14555925476755,1.15705615241192,1032.30637010254,928.817499591214,744.156147449188,960.156950352404,996.654234119768,1.1009280782437,1.07828281422857,1.05941518292797,1.03243603764406,1.00543713568489,1.37993213713555,1.31861789702654,1.24280008913684,1.24330185134098,1.2752335372694,788.143340841174,751.548905562566,644.154987921237,774.885946933982,760.053715097774,1206.98081510821,1055.46541344088,823.412892541972,1113.68436300054,1162.5717531004,-15434.2541535702,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.18695996405046,1.20118772439138,1.15655329312738,1.1300803241355,1.22575249582531,1172.91548698657,869.212570219304,792.474841918423,945.542847843909,949.83247066694,1.07628558845776,1.11335835123628,1.07125910591291,1.05028470449015,1.12740200355035,1.2788650398552,1.28917808772824,1.22830838016331,1.20808313083459,1.31929913495135,953.374438823552,756.204179993491,704.380950971675,829.491703928922,815.998476040145,1337.50808311054,954.757275403259,857.109970122337,1052.40951603248,1061.52125409403,-30879.9948605362,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.24431004185099,1.22420197764489,1.19374920331703,1.24211014303406,1.21042077545596,1014.05939084135,859.323841422594,789.463410756506,864.4887905593,831.019038245382,1.14035205953552,1.14092758685221,1.11359302183607,1.14322168358984,1.11610613025682,1.34443745173924,1.3028829544025,1.26742807847696,1.33074284125648,1.29555868750254,862.425758857764,758.81297546216,703.315624154724,754.733288662839,723.957737860687,1128.96237803115,942.160802350636,864.96423849856,958.71178334084,911.55406524749,-31298.1750882858,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.52598804069249,1.13512351304022,1.24038342559878,1.25780715568829,1.16555230183053,784.165473594757,883.92847200555,779.433114373524,864.158685311729,1007.19115372798,1.2758083907451,0.882195545998566,0.98913167259573,1.02996906090393,0.861404244417991,1.73796712446436,1.32248006915147,1.42899836230434,1.45014050168646,1.38912907309906,563.534303272987,562.533747196944,544.821780573251,560.219669605987,491.870087936472,922.550071222503,1086.22032972309,918.412450631311,1018.24044323669,1259.54638765793,-6278.44753861266,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.24062772173813,1.1393303221783,1.1688221155993,1.19159957559265,1.03923134218499,1018.93946119268,909.57996906581,857.482506381208,885.747222068876,1161.21554640937,0.961399804553632,0.895823381944284,0.984135031551814,0.966512719362876,0.778346789451707,1.44684211481131,1.32558646551787,1.31403919949777,1.35261413153964,1.21662051224335,544.734585970118,578.070289310991,632.003034511084,584.235838007098,585.800852842738,1273.74670644468,1099.6399303695,1024.45382468274,1077.79290796265,1467.50927683137,-6194.61792969219,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.26485138139559,1.08895175554179,1.03666394956137,1.20866212891208,1.19487912604679,1029.36547831431,990.078818242636,1003.45594400526,932.623269059224,852.107220082061,1.09703638715926,0.965468118240241,0.921587994795109,1.06032234155467,1.04597673195695,1.42490541653527,1.19079613255311,1.13194506129535,1.33277272395131,1.30905397825755,762.852723381853,787.678566998016,787.9452148902,751.399937089464,696.947002389519,1195.51527058813,1147.24749742341,1158.74299967473,1072.50666031714,968.289816321209,-15465.4348896786,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.13481190370193,1.25846568718097,1.13756721427047,1.24058145160771,1.2448368630634,1197.738301782,822.875737669509,814.03774123519,847.02406462145,848.727757601136,0.995589750243742,1.12996693248507,1.05475284754889,1.12440380724215,1.1081565236651,1.25327577970716,1.37379287705414,1.22312601272089,1.34745939987925,1.35432621904565,858.405852798385,680.554793741375,694.575097693192,701.414255283117,696.532025192039,1416.6407001941,930.926132139233,919.415050376391,959.131947711922,966.569006595048,-15553.0296539221,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.30007642562071,1.27166874963659,1.13189222070691,1.17464600548264,1.19323515690223,931.19455398755,825.227587063541,858.603804718851,955.902040309754,894.151434514508,1.15820170589152,1.16562380790418,1.04450086332602,1.06727585261287,1.09396941935955,1.42385243556455,1.36831858521284,1.21261243076766,1.27040449374449,1.28163964781173,776.544651478902,723.911675822957,748.494301024324,812.427873392399,779.627278996192,1046.35215057817,903.652387181043,950.187222324819,1069.6013664774,989.216145429396,-31282.7280963779,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.19730233907489,1.1114322290156,1.12021196507105,1.20881243638232,1.23560504761603,1078.51605866153,923.603588877974,812.622206724022,859.157544705247,908.093387774146,1.06916630916411,1.01673234146768,1.04084784514583,1.11515512804092,1.12509233892494,1.30096121629142,1.18467354664201,1.19490664116322,1.29417730654236,1.34078919865055,871.378374623147,805.363411080717,721.999587496015,749.176820405797,762.254120667638,1227.32157498914,1029.11355837062,897.535999565789,948.831617046096,1009.45153354002,-31326.7835701325,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.08185118210117,1.40221193485337,1.19324087330425,1.1388702407683,1.40592133959101,1001.2413575211,799.261521078756,723.011832990373,996.732256409486,728.267139935064,0.887916613399872,1.07725400611017,0.988315084663349,0.902629522189843,1.04884450764018,1.24792630838743,1.6427232922417,1.36265972720402,1.35061439393053,1.66510057173134,573.947975222716,520.285525577256,517.02559372651,509.764631920572,470.550912066623,1214.58365660235,964.869043031563,850.552935326269,1225.95162660928,867.318354454737,-6347.23659343169,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.31634341873026,1.18741012040396,1.13926405078421,0.972821897902065,1.17332785441222,920.17479801133,828.869800270883,844.565006735498,1042.46598171364,865.248280081594,0.93843322938764,1.02558148894743,0.986234116696154,0.822040930698328,0.941769686971127,1.5416698096829,1.3220598494561,1.24560448177134,1.09886772550306,1.34230972891047,511.138107015962,602.091057594266,627.258254951064,657.744644960684,577.654241246797,1129.2507657179,974.037837107894,1007.83412344065,1278.12505344799,1055.90845577274,-6236.16272481895,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.25514574371624,1.21613792066993,1.09322182080184,1.23703773659909,1.24173255469949,1075.24267325431,829.865696988645,875.435603996415,900.374873352951,939.650574063994,1.09953741172368,1.10749145976386,1.01204811002747,1.10538692704706,1.12081541028207,1.39804649690378,1.3070791021303,1.17554463839952,1.35416345866485,1.34359114827331,829.4788259558,705.321270817196,726.77153777572,719.233873474037,748.412838337385,1243.65058824802,926.242428624589,979.278880720546,1020.03221379575,1075.29894662079,-15326.8058589697,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.22415129808122,1.09899591875777,1.263418457661,1.21132064016896,1.13761101969818,1037.23344567306,930.816116624331,757.003496192001,959.887664900121,1010.9833239447,1.07367128168607,0.988376333419615,1.13000381318276,1.07064800767062,1.00631097412637,1.34942578121565,1.19746050057834,1.37669666808013,1.33375904040884,1.24832817045698,794.552883666663,746.379123819337,637.923399753482,758.148818642913,803.838543476944,1204.6123038416,1066.83996871783,851.243067145948,1094.83425627298,1170.1240155517,-15484.7828495452,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.24304477239713,1.18492991439935,1.12169786745384,1.1236022865623,1.14695222331651,1021.32632750186,924.016363177351,806.446214938314,995.054588871348,973.705054863132,1.13217620860663,1.09086765452379,1.04870334656448,1.0355343129096,1.03570349281551,1.35971974828497,1.26921290823382,1.18763925209013,1.20227708837418,1.22997367322395,840.880075928122,772.149125534033,724.990375370214,837.090390170863,834.780982533394,1154.69150160946,1020.28138880479,881.67397375156,1108.59717804197,1095.63214062086,-31027.4532386655,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.15711670120768,1.13522808303728,1.11007947304693,1.18886655371332,1.19238367442527,1148.486668092,930.293952132201,802.849819808212,908.421983938354,936.44096652838,1.06022301669143,1.04345131581736,1.03591522532618,1.10430031570411,1.09521200973658,1.24865240440512,1.21968501960361,1.17583538912123,1.28161547577013,1.27853242432441,911.376455019044,806.173768408161,722.155641454663,790.731334223039,797.522947473931,1313.51453761274,1027.74717110049,879.807605824439,1009.29604355401,1044.93592638787,-31054.5198481991,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.3880311858808,1.13044080210394,1.21298693001517,1.26025019983899,1.12474113500515,874.599219595251,1007.86498018788,675.986011390692,876.344299097359,951.170655545872,1.10180083300393,0.928602212622806,1.0067007178256,1.02283509107401,0.958225724990262,1.62440007803797,1.30587070558819,1.3827088953198,1.44551431198471,1.27568895344081,548.57890174611,525.508358030712,515.356118687112,579.016422353338,605.176415070859,1059.61331102366,1233.39066990271,788.096952616872,1062.05700289894,1150.42716590553,-6264.4999337369,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.31477629232158,1.16117722800883,1.07230330673342,1.26855124573988,1.3653296803432,991.594073130835,976.910172224317,905.904924367663,756.601414107757,963.756872763494,0.943276229012407,0.953332661619004,0.925637878519836,1.06911635071951,1.1031461153854,1.53892905798058,1.30918731043752,1.18421218738263,1.43951126335254,1.55541626035588,601.628066919075,680.479424998872,666.294282621069,541.835113071954,664.843641447381,1254.90420669379,1195.75800737533,1069.53948536829,891.210588496646,1169.80130916392,-6161.85577852756,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.37824351153549,1.12229067660632,1.0309309885359,1.18331183845119,1.18425833654813,847.42065515542,883.475662500336,1055.48761524677,1009.69594904382,892.667804402113,1.20910023799618,1.02074942212715,0.88356560478433,1.03436087992143,1.03984728147424,1.52597085865244,1.21577153759425,1.14333515033277,1.30836522415102,1.28796254035682,678.480300915182,732.732093338597,780.082999314479,786.772959590192,729.347708902609,965.530880405293,994.360353184258,1249.13781842665,1169.12529089045,1017.64375910115,-15492.3610112715,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.19194838381055,1.1953328832861,1.1229274970216,1.18418656391061,1.2258774789648,1128.44518609365,1023.30357468995,875.545101266435,890.567950428619,891.522807423431,1.03940919733443,1.0246548626945,1.01094849228651,1.07591611430113,1.10653452969924,1.31074945893001,1.33229215709717,1.22076894567082,1.28403258979505,1.32971554982507,852.212585126359,767.906106043616,731.778941245675,702.74356762233,734.351914899146,1313.25712542052,1194.75479720122,993.863822063511,1009.7489211066,1012.54423952454,-15307.524530534,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.24487603051535,1.17318522668207,1.08849797919453,1.17280912393277,1.26170084143265,960.526324160085,863.152733017584,885.826690289845,947.492373225075,888.452995834454,1.12410323339838,1.09777435497739,1.0231445360069,1.07741004534739,1.16196578448114,1.33941760505007,1.25180045461264,1.15516661320799,1.25877934366103,1.35907470948669,826.997377010189,755.757278660236,779.800248343998,811.867753636263,762.090896091233,1069.94369462013,946.13797159087,975.262447569599,1050.39654895953,972.638285793953,-31120.1062497019,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.25883398473719,1.16915942344531,1.12753875245519,1.20923275506683,1.18959624022974,1008.1210041809,900.413775945339,812.100710044804,898.83311318077,936.910176115906,1.12766784847164,1.08451982387101,1.05040178571502,1.11197873727905,1.067135238869,1.37226333542237,1.24688247190734,1.19507666872029,1.2987861578815,1.28478753819437,841.927776701833,784.434456390313,724.698262624499,795.404084393158,791.790965730458,1142.06488987417,986.591916424968,899.968607267688,990.00576939954,1048.59335801907,-31123.5892712759,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.40324288949702,1.24190625436461,1.30890804713272,0.952499574295293,1.21927011467098,841.904647760036,966.825901205198,677.663160194054,1414.14204407351,960.409696312018,1.06870394110528,1.02167791093246,1.0824588094284,0.742300426840589,0.986136903423276,1.66741946448191,1.41341821529021,1.47930433253463,1.08685763860981,1.41156375345909,546.146518376949,635.838969474003,516.844225063508,660.726105642941,585.442049319707,1015.56096128872,1180.7384803963,780.435360413716,1820.74932415718,1172.57967791692,-6178.51079907723,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.34606001280248,1.1421143397966,1.16622416960058,1.12315065645111,1.25328472292129,1068.47792862163,942.705287534226,752.011907375881,920.641480840481,954.987626772327,1.02824248217401,0.953157619189648,0.999791110134777,0.963116165586497,1.02293759826019,1.58358837130849,1.28649897604378,1.31644272556316,1.26765275729261,1.4324684830446,580.09702190026,645.034593849084,561.779428997885,650.384507205829,646.797549577421,1310.47318131557,1122.46685314488,881.114618030859,1101.21562267161,1156.41041661918,-6186.74353815915,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.26374700669377,1.08603605354486,1.16261799962533,1.08778946355846,1.16285159858298,915.11812520074,944.145425945935,757.099430489795,1134.19959784459,982.077224113763,1.10449074321398,0.961388118588877,1.05251234552644,0.953569219796155,1.03026158592512,1.38802443951909,1.1997262946989,1.27201266329461,1.1838734554404,1.27123674515472,730.450469625759,717.730867130716,640.317591278223,871.857319685703,790.789889128156,1044.83481259218,1098.06709604088,852.664977077767,1328.4771747452,1133.48062524283,-15587.3473154087,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
2500,0.215,0.825,377.709824077126,500,1.24994147299489,1.16168913662676,1.15254937027695,1.07085989650134,1.1380061658311,1041.31083977196,913.99480812697,751.738062753208,1048.09830567625,1000.92287989308,1.10239450638626,1.03185577411205,1.04962056266807,0.912999913384654,1.00780703109813,1.38788035667661,1.28826178112604,1.24862543127624,1.17853824019598,1.25001285700159,769.846930922498,700.044618499129,643.39333649759,769.98388197285,765.044906976362,1203.94392853717,1049.95950463958,830.597339438791,1245.59583599695,1156.86671044171,-15507.6414325212,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.26108091654984,1.11401657500944,1.11381262771054,1.20396920634395,1.24247943557012,1035.67891908375,968.861196956569,872.982760352535,884.511388867767,889.518714719061,1.15218807766903,1.03381338388244,1.02139528423952,1.10743211944305,1.14224596711904,1.35792787143466,1.19025679601912,1.18613833536624,1.28496004658602,1.32481804391135,882.5446405882,834.933231310961,772.764882083296,763.821318926012,787.320567624339,1153.7348849097,1071.44150584562,958.054848154167,979.135854894427,984.104410019748,-30945.621449293,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
5000,0.215,0.825,377.709824077126,500,1.18656175208371,1.15417619085065,1.10267956326564,1.17576565004751,1.26295287016271,1029.0457283056,955.31967092994,824.535879673324,924.818472434999,891.849915987107,1.08648309972249,1.0465422519946,1.03310337209232,1.06299620029141,1.14403894051413,1.27410750016118,1.23245111410209,1.17013944029571,1.26299491774074,1.36405467337492,846.382211313397,823.847011677962,729.401294733655,805.70721303719,762.432167145834,1149.57253384618,1074.33497327216,902.70794276398,1033.14471869512,985.875305462096,-31138.295963965,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.15209847283316,1.05935681950927,1.19257075152803,1.2156635667781,1.21789341301462,1021.77102750292,1040.79994836645,903.366545240729,898.893650536038,998.067750216897,0.907885117318981,0.894606083791011,1.00640789777926,1.01370428622099,1.00632222814355,1.32801111161041,1.18724046016492,1.35377273934365,1.37177382955427,1.37069192390554,567.768079229567,655.768024552687,626.494076406633,594.856276464864,641.860188076095,1259.67575552007,1260.44072898554,1051.14030137447,1068.25548008821,1215.38224612575,-6085.80519426105,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
1000,0.215,0.825,377.709824077126,500,1.3268296399675,1.09212651466887,1.03935014620542,1.20222272140358,1.07661176457922,949.371287229709,974.573443212436,851.660824050745,958.792610994646,1010.18156043951,0.925171140239616,0.93782110842902,0.884580545062561,0.926673771644118,0.840421238341277,1.62429050992158,1.22453277752774,1.16971851373631,1.41733758958605,1.23174672688712,434.919061262429,698.988850106461,618.782026184119,546.106913935311,568.610538550995,1196.16822960483,1175.9620276052,1010.29274953347,1173.71073097977,1252.25951219841,-6232.1094541717,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
