n,p,q,tau,B,shape.mle.1,shape.mle.2,shape.mle.3,shape.mle.4,shape.mle.5,scale.mle.1,scale.mle.2,scale.mle.3,scale.mle.4,scale.mle.5,shape.lower.1,shape.lower.2,shape.lower.3,shape.lower.4,shape.lower.5,shape.upper.1,shape.upper.2,shape.upper.3,shape.upper.4,shape.upper.5,scale.lower.1,scale.lower.2,scale.lower.3,scale.lower.4,scale.lower.5,scale.upper.1,scale.upper.2,scale.upper.3,scale.upper.4,scale.upper.5,shape.1,scale.1,shape.2,scale.2,shape.3,scale.3,shape.4,scale.4,shape.5,scale.5
90,0.4,0.825,377.709824077126,1000,1.72790990387119,1.386040100353,1.19241483843405,1.8885964853637,1.14970075713082,733.008849136138,728.68665282883,668.431445065675,736.976877623169,2831.92011902323,1.02725014523392,0.761184999924819,0.882784860096959,0.838325759332402,0.703665122509965,4.10230490873546,4.56116719794111,1.60644432259505,6.08181388629177,4.44878649161632,474.89856149838,439.582913356653,421.455421801562,455.133545149337,679.308601345424,3108.98766261479,4927.15315369532,1591.12257242507,4687.04734433612,13197.9960735843,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.4,0.825,377.709824077126,1000,1.32966970463672,1.26123801893132,1.33254463545014,0.89398166334178,0.895878980445391,1041.30762267681,797.85135192625,878.982980227655,2121.17445454673,858.654660203227,0.969278243062428,0.699076863341227,0.529021250429827,0.680911221970506,0.554326743568624,5.39745045796669,20.2550716041842,17.0803601483567,4.22259508463503,1.2347607350217,530.201570944013,397.139656539244,400.498086104927,713.274648821874,483.156530808628,7711.34402193842,5340.85169896959,66409.1757612094,23053.978194582,7542.79799147475,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.4,0.825,377.709824077126,1000,1.72957120493466,0.895734849351811,1.41845615294013,0.985689407324043,0.771161696622805,536.890961533473,1266.45864832483,925.961766930936,3594.57139119152,2844.76240658201,1.10334850577913,0.581227833777814,1.02809067508695,0.578903375427,0.456451584532365,14.072130849902,3.478646948375,4.91168561449702,3.98844573564426,3.01775187560551,398.645883952,560.100434519168,528.537518959647,670.447200957772,764.574625129123,1275.82294460974,9496.08947876574,3731.69336674821,22589.5432512618,39337.748526154,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.4,0.825,377.709824077126,1000,1.92805584279492,0.778306263152856,0.986071376642024,1.55033104581242,2.39066840795294,637.391273986089,653.623091525234,1421.81765686203,599.35002432698,601.164510544719,1.21998096535775,0.557021908103709,0.505683462776296,0.778318287340064,1.1071065421346,7.21783656941695,1.09072868850737,4.43890474674679,2.46965392404198,7.78081210856917,403.584389833847,350.530539931102,476.944752405999,387.492986423015,387.742986733296,2883.26986438915,1989.27868421877,26846.3882491961,2730.22705880169,2944.27193624393,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.4,0.825,377.709824077126,1000,1.13246550024614,0.80232727669139,1.21940135173479,1.04886715857331,1.63562581459948,534.845660541273,4202.34920772894,935.984417787924,1339.6938903648,502.970902876145,0.866471356452233,0.552490290681594,0.815737928163318,0.822110043885438,1.00635589120423,1.49562176073866,3.67875527417287,5.62118334538757,5.10974097883952,3.56516558726847,341.441157535079,700.163827197392,441.418172014975,542.874107996279,360.516732976389,1368.75138524565,28378.8519426176,6486.59961779002,7444.33694756044,1911.94292883742,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.4,0.825,377.709824077126,1000,1.47524470883927,1.1561652031513,0.96144841654753,1.40178764049134,1.31002089071707,779.151135949905,1887.26781523846,1126.41844985562,1447.03811938719,644.489339697613,0.950790760050401,0.451948881112148,0.734320026649453,0.906067716698214,0.704024353217401,5.8680435875617,2.06143045052554,4.83071009847349,5.71860571496333,3.35090443464333,469.847393094182,757.079880232631,520.335340435701,596.482384597876,435.019476137852,3447.98649748669,19156.0591090349,4789.96011274138,5644.56568902827,2659.05090925369,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.4,0.825,377.709824077126,1000,1.16734259708095,1.44701167954198,1.36578042911155,1.50700187220232,1.21633452480271,1153.78085929227,526.834812632985,711.171286120039,831.461317525633,848.043317261189,0.624056212617475,0.846363690718038,0.979391513646921,0.6917666969822,0.779551239806273,3.31250077198441,6.53509904312443,10.4454197725589,5.76459346665739,7.02868739153229,532.891665771268,380.991776928411,411.474929955285,433.296676597787,455.968110959874,7318.77757049407,2140.49413510502,2784.0494007623,21642.2132077296,5099.1784830656,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.4,0.825,377.709824077126,1000,0.779084642723775,0.903971630423445,1.18321278985834,0.833503218325231,1.63418091253138,1586.13206778193,1742.66217259115,626.495611474843,1400.86419978665,865.748003858746,0.554048989525824,0.544125473331983,0.873389140724633,0.491242438723466,0.507542704623073,3.85547408980896,4.83986327758274,3.71195285125997,5.38552075983885,8.50950672078469,604.256538607232,472.44790538901,410.355664088185,426.854843177874,419.748255560854,11754.7166810058,28886.375300811,1876.93329563666,21502.7661243117,19275.7953937192,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.4,0.825,377.709824077126,1000,1.51903100224208,1.23127915250283,0.6999899336773,1.18694824986494,1.05067907501331,759.751892078531,671.798822249272,2749.0336373553,1141.14080558516,834.285199760336,0.545876112951084,0.735991144948103,0.416869836186869,0.725784319551027,0.710759387762478,4.3362069623817,2.32250349449049,2.46437631818152,5.1744061082242,1.53273783668009,432.894975371763,420.516340751588,570.84983732916,515.837131614723,463.381259619504,17221.7619463167,2746.42991747982,74482.3637275085,8258.49951903236,3767.42027581955,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.55,0.825,377.709824077126,1000,1.60325406495568,1.05602552465547,0.876824761628951,1.38119597483357,1.13712177116447,814.400226013669,1684.30870433413,1175.59099204246,524.641227879084,2322.70319007596,1.02345128919477,0.717847400761513,0.666063892481171,1.03704467707822,0.790846474771543,6.17721999996131,4.63544465296965,1.64692384650991,2.37545900435515,7.04382270696024,471.590505308606,523.856735805081,503.79624115569,373.714506702115,492.102316197349,17421.9512370159,20677.6476654153,6897.65562474538,1318.10330110286,11267.5857021386,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.55,0.825,377.709824077126,1000,1.2987966789168,1.48504693527927,2.17701481404735,0.898420160260136,3.1393076826794,680.72023485883,370.026484626625,550.468974412464,932.161465748582,1774.33280206235,0.710813010829245,1.18186348414478,0.79493103667481,0.615507910205369,210.13892302695,7.7988341682904,2.21245261806105,8.57494173247484,1.21154214114174,210.13892302695,416.293655473517,253.162501016455,415.45579215637,442.034014418651,349.930975877393,17098.2804166806,595.704719398306,25009.4572637237,11015.2925242307,389.547356554418,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.55,0.825,377.709824077126,1000,3.91441189791831,1.9019853103042,0.990121650249614,1.08666387983257,1.2397666150429,4131.99517030154,521.712988089327,931.23024811812,1304.45182858781,908.306904695851,3.99235385370544,1.2496784803218,0.511671139680045,0.728205702550215,0.458251554346103,61.8109762457237,21.6581767534569,1.55717401001936,11.2842004836791,7.24116201013887,4158.62794864456,375.605158493446,483.610502897484,412.631167842477,405.445065280364,29247.8464545802,1230.09463951174,17630.3964498417,14545.2147468225,98674.7807360838,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.55,0.825,377.709824077126,1000,4.57164739566547,1.30986777985207,1.49917357407841,1.09156147302086,1.04528481859585,3723.94444113072,582.657706487268,522.896810205737,1340.97654468284,976.910093568775,1.3431118606195,1.0151753561509,1.12532988079049,0.82151422636348,0.799825556562361,4.7725577799281,5.75186845520815,27.2773810895394,22.0763528874655,2.22034592897988,434.163728613904,392.178548597095,381.248081949985,408.939268545744,523.948017834845,3786.2714342837,2840.70120051679,1439.07280990948,24798.8273521684,4978.63370123512,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.55,0.825,377.709824077126,1000,1.55113193397753,0.673120998920959,1.23239775536197,2.01355192625123,1.66228425043501,731.849768501601,2592.66607877035,638.497086818153,568.429258360748,772.044666718111,0.981617665162767,0.287174580109343,0.875406073188995,1.22424626487289,1.05834547492169,9.00953889608632,1.43998919570312,4.24281269417581,15.3185979049123,9.35328782749426,437.233405226119,619.480441257628,370.917328808461,402.989855998973,423.825128135869,12582.6318427611,10436518.6179717,3190.25662873819,6068.14917667199,98366.0393755466,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.55,0.825,377.709824077126,1000,5.30026932346095,1.07131807358745,0.832627940955935,1.22609713437096,1.54458983338622,3574.92731708643,1464.66448972595,983.400924058404,707.595190852038,592.203557369462,1.44910507769934,0.855268874989714,0.56502217362258,0.782895263638719,0.938797583205874,5.31827223282048,5.52732999663772,1.96784373295287,5.09362006896377,6.2416907157891,451.893337329408,636.174548030709,454.686024495709,412.671452449,402.659775657058,3580.7870070929,10767.9125032423,4651.21317331838,4831.96075325319,2614.85802163222,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.55,0.825,377.709824077126,1000,1.19203829345652,1.34025646435194,1.37412011138241,1.18733081999427,1.27499903586192,783.607577477082,723.07148129562,625.024279977793,1598.81843737584,1023.03440621571,0.928917958663822,0.974632907199416,1.01646967346181,0.807705117447687,0.857621679166004,5.19647263119135,9.46388743422598,7.70985602311702,5.0607766681853,5.38132909065267,441.157921841059,392.410109271895,387.364126260415,495.353529573486,525.669954997643,4458.36093937724,5800.77975702136,2830.40117851399,11688.1734581009,12488.3821566423,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.55,0.825,377.709824077126,1000,0.590047583328502,0.856033726020236,2.07783847409578,1.00812460252417,1.4387351082658,3032.3466645205,2093.17236720747,553.117563750059,637.147787432711,1158.14458485952,0.356865621020609,0.56595584302621,0.950822601368797,0.668929629383267,0.733413366859752,3.50801058142188,18.1940680553202,7.46993057287485,1.5139615335017,6.95489824121695,473.674589374481,423.671879600049,401.541286281485,376.716549768069,485.820950578503,56263.771640505,29778.8087485506,2319.18853920664,2386.08923008371,23474.7638077871,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.55,0.825,377.709824077126,1000,1.31947277446356,1.30544605522407,1.69435588819351,1.61239361548546,0.760106364682379,908.151514009171,772.495790505127,552.00584736519,633.811437476675,2813.76136243567,0.732143000243598,0.981065968454268,1.12070944947819,0.875652272128778,0.394378234964917,8.96850248938096,5.00550074160265,6.72329850801709,14.52644467014,1.16309330570313,416.495965894049,433.760554224996,374.897636819155,398.530656936149,565.246528186896,8259.97202557934,9405.42258109211,2618.57184799576,4945.18616419742,23063.4840562699,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.55,0.825,377.709824077126,1000,0.867951994124463,1.0924706883641,1.1646919124429,0.996760577820452,2.30223847540601,1861.65064883144,1145.31431658888,766.921513151673,1048.98194087301,502.581431347535,0.579650828344163,0.598004451152169,0.727091202756172,0.643035728648567,1.35943665485209,3.31938322581577,5.16310411654828,8.83270797402462,4.88670273271221,9.44496392740838,638.813065804483,432.616644075544,384.964258510373,418.4887004961,339.517972755653,14396.7397392624,9164.07576135283,4933.54207203424,7090.65960001875,1888.05072754967,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.7,0.825,377.709824077126,1000,4.75008098610304,1.13036464221329,0.922030803871717,0.943561291493464,1.41439859343348,3921.60960067143,818.557041832392,1419.08860472724,833.045159667071,781.12775607754,0.903512808875021,0.789672861635248,0.537529999034357,0.631531012507423,0.872150637488522,4.82719482949731,49.954412703336,3.92980921481224,1.39684058040416,21.1082677725094,397.993261554194,389.313959620426,511.04401780372,429.220840055153,436.052891394157,3958.44782108845,5476.25398317646,33363.701505454,10518.3663875853,11354.7614201692,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.7,0.825,377.709824077126,1000,1.55693711304018,0.874810846707998,1.14363624670664,1.87412693526616,1.50127948275875,665.935876408566,1390.07413413364,1420.3588746639,3302.25475073918,678.296781078269,0.641241060472575,0.371694152637581,0.557468380555571,0.474960916827875,1.03042482568519,5.7684237218623,1.91521267546006,8.19975682735566,5.23357480192686,15.4209673745995,387.005717206167,484.531105292506,428.356950540527,412.83531275602,384.35838401627,5637.99131935157,89549.8957604271,14519.1817209166,10692.5604120617,5249.07427781262,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.7,0.825,377.709824077126,1000,1.13194053117473,5.02500923556543,1.2127464022702,1.04426425389203,2.92802306295115,1031.56710886107,3574.44233309446,601.342098096974,915.827200673948,399.718509230543,0.723867641674345,4.56430348352322,0.768195032179552,0.681242646243171,1.16643091385687,4.89071326214294,5.03792367616333,1.60892523512518,2.69537333018322,28.1970779595267,437.627891752351,3414.22985849564,353.100328062422,414.323020597024,345.377100381408,13064.1660390946,3578.72102086925,7263.6729848864,14361.447754996,1398.67666788349,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
90,0.7,0.825,377.709824077126,1000,1.6631709267559,2.72399916728112,1.37168918143102,1.22568880056326,1.14920420035077,758.940947331713,654.043101192473,520.008124845968,1775.30851390763,987.56750243542,1.00159912421897,1.08692268162021,1.05248535834387,0.770274616933272,0.798821291249575,6.85851193123107,8.80857424405795,2.26442053296624,4.93618148264672,5.10488942614813,411.928711094979,406.564198385391,345.793023960438,512.977393927985,448.45317775933,5025.42680778152,4115.88407161246,1242.45510815306,9154.11252478086,5698.4099008633,1.2576,994.3661,1.1635,908.9458,1.1308,840.1141,1.1802,940.1342,1.2034,923.1631
