n,p,q,shape3,p.value,stat,loglik.F,loglik.R
50,0.215,0.825,1.75,0.532618067420002,3.15261616158637,-306.171804080304,-307.748112161097
50,0.215,0.825,2.0,0.569931964651824,2.92808190130893,-315.680768307677,-317.144809258331
50,0.215,0.825,0.25,1.53225832155243e-05,27.5588367033333,-226.856584506532,-240.636002858199
50,0.215,0.825,0.5,0.496973225107836,3.37605270891561,-275.402430555892,-277.09045691035
50,0.215,0.825,0.75,0.450643486560622,3.68272480917096,-302.693521194091,-304.534883598676
50,0.215,0.825,1.0,0.921899259048778,0.918448714771898,-311.080664230784,-311.53988858817
50,0.215,0.825,1.1308,0.125724938140634,7.19927189489977,-311.827010673011,-315.426646620461
50,0.215,0.825,1.25,0.691881932176964,2.23907636565536,-303.643052050472,-304.7625902333
50,0.215,0.825,1.5,0.339384834483332,4.5267717611066,-278.412342774925,-280.675728655478
50,0.215,0.825,1.75,0.244653026968115,5.44447979839663,-315.505999444432,-318.228239343631
50,0.215,0.825,2.0,0.149981797912678,6.74519776315822,-304.860340785299,-308.232939666878
50,0.215,0.825,0.25,3.02969419795839e-06,31.0221611474882,-183.815143137564,-199.326223711308
50,0.215,0.825,0.5,0.661302969643694,2.40733028217846,-292.428562892023,-293.632228033112
50,0.215,0.825,0.75,0.614821076772965,2.66802631236658,-329.636553938869,-330.970567095052
50,0.215,0.825,1.0,0.913860902515404,0.973007748705641,-298.512975811005,-298.999479685357
50,0.215,0.825,1.1308,0.386826712142888,4.1443180896415,-320.230301287341,-322.302460332162
50,0.215,0.825,1.25,0.381554076539326,4.18494832206591,-316.601134153511,-318.693608314544
50,0.215,0.825,1.5,0.0305333806413035,10.670058327945,-314.338233090672,-319.673262254645
50,0.215,0.825,1.75,0.606314225937963,2.71659278823313,-304.463386119137,-305.821682513254
50,0.215,0.825,2.0,0.898449806972647,1.07352424574015,-315.264714741371,-315.801476864241
50,0.215,0.825,0.25,6.89199432752658e-05,24.3194521609689,-228.152346201036,-240.312072281521
50,0.215,0.825,0.5,0.0980302534043208,7.8294247419509,-272.150610648927,-276.065323019903
50,0.215,0.825,0.75,0.0252340464736835,11.1213019565973,-300.226521801157,-305.787172779455
50,0.215,0.825,1.0,0.0511180194433089,9.43415126995831,-314.367698734989,-319.084774369968
50,0.215,0.825,1.1308,0.104545152256958,7.66752215504619,-322.669789119514,-326.503550197037
50,0.215,0.825,1.25,0.720619658213428,2.0823281335762,-292.492915751529,-293.534079818317
50,0.215,0.825,1.5,0.279523201429427,5.07664562485274,-321.933115741777,-324.471438554204
50,0.215,0.825,1.75,0.322704065400614,4.67140609619696,-319.758141732903,-322.093844781002
50,0.215,0.825,2.0,0.0604236219606883,9.02718271694505,-281.910947021306,-286.424538379778
50,0.215,0.825,0.25,1.51875621005361e-10,51.8001776013201,-246.31387785808,-272.21396665874
50,0.215,0.825,0.5,0.0002548185163588,21.4755417800582,-279.278537426317,-290.016308316346
50,0.215,0.825,0.75,0.575895322856624,2.89295872379705,-327.177545626943,-328.624024988842
50,0.215,0.825,1.0,0.303957492014607,4.8414356801095,-307.515956665076,-309.936674505131
50,0.215,0.825,1.1308,0.52397165325149,3.20594257786638,-307.652097507562,-309.255068796495
50,0.215,0.825,1.25,0.389423974565542,4.12446008521397,-311.860083552494,-313.922313595101
50,0.215,0.825,1.5,0.0053972603946994,14.6866513780433,-299.702134535956,-307.045460224978
50,0.215,0.825,1.75,0.0479569339008042,9.58866419233266,-326.727064842293,-331.521396938459
50,0.215,0.825,2.0,0.674932326248386,2.33209287753937,-323.07265845101,-324.23870488978
50,0.215,0.825,0.25,2.43243198275278e-06,31.4894016493742,-222.99189395163,-238.736594776317
50,0.215,0.825,0.5,0.0191574822492743,11.7686125848551,-259.477573079843,-265.361879372271
50,0.215,0.825,0.75,0.0178657854465627,11.9317874812768,-253.364961213992,-259.33085495463
50,0.215,0.825,1.0,0.580750953466657,2.86450006935911,-285.159311958592,-286.591561993272
50,0.215,0.825,1.1308,0.968255939787576,0.551898383946877,-328.524180137216,-328.800129329189
50,0.215,0.825,1.25,0.270903817345079,5.16375789374058,-281.174854853104,-283.756733799974
50,0.215,0.825,1.5,0.604602209214264,2.72640407537017,-308.620683248948,-309.983885286633
50,0.215,0.825,1.75,0.534066933089036,3.14373137987889,-318.378630631546,-319.950496321485
50,0.215,0.825,2.0,0.922408979073258,0.914931279727625,-307.752873556843,-308.210339196707
50,0.215,0.825,0.25,3.83621847582007e-10,49.8740714365636,-246.057729666148,-270.99476538443
50,0.215,0.825,0.5,0.152836583524171,6.69626487665801,-290.52867901456,-293.876811452889
50,0.215,0.825,0.75,0.136763475856633,6.98348631184786,-250.526028131393,-254.017771287317
50,0.215,0.825,1.0,0.149056361362121,6.76124271410583,-332.908885284145,-336.289506641198
50,0.215,0.825,1.1308,0.0677319870559364,8.74743295844041,-320.367539731985,-324.741256211205
50,0.215,0.825,1.25,0.0191743797639033,11.7665496126438,-331.900457023614,-337.783731829936
50,0.215,0.825,1.5,0.456256785496729,3.64445025652185,-318.369835652079,-320.19206078034
50,0.215,0.825,1.75,0.943217699817423,0.763926842422734,-289.06740672685,-289.449370148061
50,0.215,0.825,2.0,0.0142879123005313,12.4520627326445,-338.772700154989,-344.998731521311
50,0.215,0.825,0.25,4.60275512299143e-11,54.2778703389241,-211.850435443353,-238.989370612815
50,0.215,0.825,0.5,0.0119011280129477,12.8753624599693,-279.905429626647,-286.343110856632
50,0.215,0.825,0.75,0.0226247747291429,11.3784094807012,-315.586613231634,-321.275817971985
50,0.215,0.825,1.0,0.0707151578257895,8.64140050809385,-295.13635709777,-299.457057351817
50,0.215,0.825,1.1308,0.513710855357042,3.26992874034522,-301.707703831855,-303.342668202028
50,0.215,0.825,1.25,0.337016543415628,4.5469510694229,-311.975552773173,-314.249028307884
50,0.215,0.825,1.5,0.852861330412488,1.34985843652191,-306.348732997643,-307.023662215904
50,0.215,0.825,1.75,0.768955622419441,1.81926640436734,-319.175214756341,-320.084847958525
50,0.215,0.825,2.0,0.0237708588611876,11.2621189092448,-305.555042402286,-311.186101856908
50,0.215,0.825,0.25,1.89047777412548e-07,36.8981301269679,-228.283763014256,-246.73282807774
50,0.215,0.825,0.5,0.0057956128248892,14.5247298255172,-263.302746796481,-270.565111709239
50,0.215,0.825,0.75,0.0379034898024435,10.1545344315109,-304.666516596996,-309.743783812751
50,0.215,0.825,1.0,0.106179624548321,7.62838215737929,-295.939296322036,-299.753487400726
50,0.215,0.825,1.1308,0.813531703019211,1.57358497722373,-307.868664800737,-308.655457289349
50,0.215,0.825,1.25,0.787706327323416,1.71656549231568,-313.980386792288,-314.838669538446
50,0.215,0.825,1.5,0.726566877031629,2.0499780589837,-314.552599916339,-315.577588945831
50,0.215,0.825,1.75,0.636313836783943,2.5465853729155,-334.153125730882,-335.426418417339
50,0.215,0.825,2.0,0.0437378587321154,9.81082023911119,-300.910259319344,-305.8156694389
50,0.215,0.825,0.25,0.0003318586488531,20.8973509619298,-246.803533566819,-257.252209047784
50,0.215,0.825,0.5,0.0424996453631746,9.87992468185075,-302.997423063082,-307.937385404007
50,0.215,0.825,0.75,0.316767655475262,4.72434945301575,-261.815155220557,-264.177329947064
50,0.215,0.825,1.0,0.655959744009809,2.43695320682241,-297.700936379693,-298.919412983104
50,0.215,0.825,1.1308,0.122909301123135,7.25710568648822,-307.964704841271,-311.593257684515
50,0.215,0.825,1.25,0.897183256920281,1.08158233570441,-282.504702956117,-283.045494123969
50,0.215,0.825,1.5,0.0720065050990086,8.59680913054001,-301.043637759234,-305.342042324504
50,0.215,0.825,1.75,0.842693355614264,1.4086319907949,-304.215413324198,-304.919729319595
50,0.215,0.825,2.0,0.641969999489485,2.51489843388902,-301.024987456191,-302.282436673136
50,0.215,0.825,0.25,3.49204097869364e-13,64.3704491395507,-227.723685356604,-259.90890992638
50,0.215,0.825,0.5,0.0278388357800569,10.8891191163181,-268.407731648985,-273.852291207144
50,0.215,0.825,0.75,0.285503257187565,5.01753269916185,-300.422772440169,-302.93153878975
50,0.215,0.825,1.0,0.371327058306079,4.2650101465963,-277.204646966526,-279.337152039825
50,0.215,0.825,1.1308,0.497252994387123,3.3742601558597,-282.97174051417,-284.6588705921
50,0.215,0.825,1.25,0.639788574131429,2.5271067624692,-306.550433235791,-307.813986617026
50,0.215,0.825,1.5,0.021114043612382,11.540746157851,-324.538033071826,-330.308406150752
50,0.215,0.825,1.75,0.937439152591277,0.807504549128794,-312.994973103522,-313.398725378086
50,0.215,0.825,2.0,0.523826715327459,3.20684100854191,-333.430814382873,-335.034234887144
50,0.215,0.825,0.25,4.62216482623403e-05,25.1830148740988,-232.035997247377,-244.627504684427
50,0.215,0.825,0.5,0.321154742777172,4.68514621967472,-252.669303816621,-255.011876926458
50,0.215,0.825,0.75,0.765774762729117,1.83662746179164,-279.083968689106,-280.002282420001
50,0.215,0.825,1.0,0.65942383661647,2.4177395344152,-287.502633336568,-288.711503103775
50,0.215,0.825,1.1308,0.9624678850866,0.605345025968973,-315.628225634872,-315.930898147856
50,0.215,0.825,1.25,0.857627188733325,1.32202822686179,-288.838651580898,-289.499665694328
50,0.215,0.825,1.5,0.188592426393475,6.14479886756556,-309.491151083646,-312.563550517428
50,0.215,0.825,1.75,0.0005233898125395,19.8967501661488,-322.991971802763,-332.940346885838
50,0.215,0.825,2.0,0.77963299233002,1.76087053710512,-291.003384429588,-291.88381969814
50,0.215,0.825,0.5,0.0108058137845595,13.0981984488511,-296.573870779497,-303.122970003922
50,0.215,0.825,0.75,0.162111957019082,6.54282541396901,-307.356786152906,-310.628198859891
50,0.215,0.825,1.0,0.972505948647772,0.510144276557753,-335.089503647383,-335.344575785662
50,0.215,0.825,1.1308,0.636493699675628,2.54557611119469,-313.957437374343,-315.230225429941
50,0.215,0.825,1.25,0.175614197074237,6.33311080892292,-300.186061788094,-303.352617192556
50,0.215,0.825,1.5,0.0503617310395599,9.47026996866975,-317.071433370907,-321.806568355242
50,0.215,0.825,1.75,0.284855278180185,5.02388731174403,-319.957600296342,-322.469543952214
50,0.215,0.825,2.0,0.630611252826446,2.57864183822551,-315.327356913681,-316.616677832794
50,0.215,0.825,0.25,1.32682825424716e-12,61.6158918468246,-184.417093972214,-215.225039895626
50,0.215,0.825,0.5,0.0123834416582065,12.7835221166996,-269.420248737625,-275.812009795975
50,0.215,0.825,0.75,0.157184021965778,6.62332267258728,-317.471921708676,-320.78358304497
50,0.215,0.825,1.0,0.217932845085752,5.75839261810586,-296.968026432298,-299.847222741351
50,0.215,0.825,1.1308,0.0443588068921391,9.77686824293733,-329.031203731842,-333.919637853311
50,0.215,0.825,1.25,0.940909739061381,0.781508785468304,-287.275029867659,-287.665784260393
50,0.215,0.825,1.5,0.156511028826097,6.63449329812101,-332.674791209853,-335.992037858914
50,0.215,0.825,1.75,0.685802932603241,2.27237560513402,-302.929352155542,-304.065539958109
50,0.215,0.825,2.0,0.0835556582019541,8.22855734214932,-313.611567861159,-317.725846532234
50,0.215,0.825,0.25,5.19247442868219e-09,44.4422351809549,-175.26655372572,-197.487671316198
50,0.215,0.825,0.5,0.0034457065794041,15.7023534074534,-278.473011848298,-286.324188552025
50,0.215,0.825,0.75,0.0852599378368866,8.17832842365419,-291.682849173702,-295.772013385529
50,0.215,0.825,1.0,0.636816044575993,2.54376761545461,-306.018945065127,-307.290828872854
50,0.215,0.825,1.1308,0.201565650681658,5.96780368451266,-266.889710925715,-269.873612767971
50,0.215,0.825,1.25,0.702473276764955,2.18119626124997,-317.688182288195,-318.77878041882
50,0.215,0.825,1.5,0.928985296770629,0.868859504680586,-302.027000011635,-302.461429763975
50,0.215,0.825,1.75,0.737722739028441,1.98932331726985,-314.188704471633,-315.183366130268
50,0.215,0.825,2.0,0.536832117940226,3.12681431462568,-319.69095325365,-321.254360410963
50,0.215,0.825,0.25,1.28338481988167e-05,27.9388698763893,-266.984525271639,-280.953960209833
50,0.215,0.825,0.5,0.0088594728120464,13.5550068117276,-273.696489525453,-280.473992931316
50,0.215,0.825,0.75,0.0495103111663742,9.51155731808115,-312.692241040681,-317.448019699721
50,0.215,0.825,1.0,0.988565049441874,0.318850362050853,-282.199873683223,-282.359298864249
50,0.215,0.825,1.1308,0.571824203932846,2.91691598232683,-324.88283501025,-326.341293001413
50,0.215,0.825,1.25,0.655842597683943,2.43760353385028,-297.193388790781,-298.412190557707
50,0.215,0.825,1.5,0.668170123315271,2.36936673830337,-292.751838892906,-293.936522262058
50,0.215,0.825,1.75,0.260846026177738,5.26843859623705,-320.16386478112,-322.798084079239
50,0.215,0.825,2.0,0.132796285475296,7.05912979863047,-316.30185952834,-319.831424427655
50,0.215,0.825,0.25,1.67412299072831e-06,32.2834747802308,-222.925887269883,-239.067624659998
50,0.215,0.825,0.5,0.0084279714756658,13.6695415760379,-264.014479335131,-270.84925012315
50,0.215,0.825,0.75,0.646955122965591,2.48705591146802,-302.276622066337,-303.520150022071
50,0.215,0.825,1.0,0.880299007941992,1.18660528817327,-281.575209497201,-282.168512141288
50,0.215,0.825,1.1308,0.213432039281398,5.81455541416653,-283.548460896908,-286.455738603991
50,0.215,0.825,1.25,0.203953669136308,5.93633319314711,-312.750772919913,-315.718939516487
50,0.215,0.825,1.5,0.1561659596282,6.64023784806159,-305.224798610681,-308.544917534712
50,0.215,0.825,1.75,0.32551078339436,4.64665136448809,-300.904297055793,-303.227622738037
50,0.215,0.825,2.0,0.259091520813516,5.28705148061988,-294.010048701392,-296.653574441702
50,0.215,0.825,0.25,1.66689414384954e-14,70.6350594775482,-166.150955973299,-201.468485712073
50,0.215,0.825,0.5,0.0350760325963507,10.3398473649405,-290.736737432078,-295.906661114549
50,0.215,0.825,0.75,0.327012597785642,4.63347701159034,-288.390404713191,-290.707143218986
50,0.215,0.825,1.0,0.20380140498019,5.93833002519057,-305.850197757687,-308.819362770282
50,0.215,0.825,1.1308,0.932583305331197,0.843063725263164,-322.340477742515,-322.762009605147
50,0.215,0.825,1.25,0.196589789753903,6.03445631759848,-315.272678120053,-318.289906278853
50,0.215,0.825,1.5,0.51968880049144,3.23255536615056,-301.858968601187,-303.475246284262
50,0.215,0.825,1.75,0.0840924108654587,8.21263488589398,-283.485376327383,-287.59169377033
50,0.215,0.825,2.0,0.256199662059737,5.31796723439413,-319.236428444454,-321.895412061651
50,0.215,0.825,0.25,7.25049871760886e-13,62.8633428236823,-240.825564635524,-272.257236047365
50,0.215,0.825,0.5,0.0018597005955475,17.0863299235842,-271.078706602473,-279.621871564265
50,0.215,0.825,0.75,0.580339143091769,2.86690889687952,-294.960617273032,-296.394071721472
50,0.215,0.825,1.0,0.533709291277122,3.14592318558334,-299.032321865996,-300.605283458787
50,0.215,0.825,1.1308,0.453998528639467,3.65980834222466,-296.594010104789,-298.423914275901
50,0.215,0.825,1.25,0.770930718189901,1.80847893853286,-290.775150889034,-291.6793903583
50,0.215,0.825,1.5,0.924264343202372,0.902065222210695,-277.365015957926,-277.816048569032
50,0.215,0.825,1.75,0.497034516264461,3.37565994485578,-299.301744495167,-300.989574467595
50,0.215,0.825,2.0,0.0306697079325113,10.6594775888071,-295.273681450824,-300.603420245227
50,0.215,0.825,0.25,2.39129653953512e-08,41.2451666662631,-213.330392329296,-233.952975662427
50,0.215,0.825,0.5,1.21867982896624e-05,28.0497274179195,-279.978944135872,-294.003807844832
50,0.215,0.825,0.75,0.399545488297774,4.04802425024991,-297.301103081696,-299.325115206821
50,0.215,0.825,1.0,0.114854233348043,7.42959489300995,-286.499165447867,-290.213962894372
50,0.215,0.825,1.1308,0.859108360217615,1.31333889766745,-294.299248947498,-294.955918396332
50,0.215,0.825,1.25,0.678513411532057,2.31239420605016,-277.421655182985,-278.57785228601
50,0.215,0.825,1.5,0.257147180923724,5.30780484608431,-305.698253126041,-308.352155549083
50,0.215,0.825,1.75,0.56947968018108,2.93075370999054,-302.433502027751,-303.898878882746
50,0.215,0.825,2.0,0.529277439720911,3.17315694711283,-275.155950565988,-276.742529039544
50,0.215,0.825,0.25,1.11182094780112e-05,28.2463063876934,-270.04979734866,-284.172950542506
50,0.215,0.825,0.5,0.0170617759198893,12.0392486978471,-274.02764510057,-280.047269449493
50,0.215,0.825,0.75,3.48485389156518e-06,30.7240980157784,-321.593077913436,-336.955126921325
50,0.215,0.825,1.0,0.300920876768017,4.86978795220898,-314.061279989274,-316.496173965378
50,0.215,0.825,1.1308,0.424105228949273,3.8684258400491,-313.48622497476,-315.420437894785
50,0.215,0.825,1.25,0.0341401885127654,10.4043621055388,-300.931410210702,-306.133591263471
50,0.215,0.825,1.5,0.0402198982659896,10.0123656705637,-298.976241171226,-303.982424006508
50,0.215,0.825,1.75,0.348686236657299,4.44859614105837,-309.652068196636,-311.876366267165
50,0.215,0.825,2.0,0.0390927778101177,10.0805310185151,-305.336049054322,-310.376314563579
50,0.215,0.825,0.25,5.5888185288732296e-12,58.6442620981387,-185.156133766149,-214.478264815219
50,0.215,0.825,0.5,0.109868717992032,7.54206332299236,-256.338625571878,-260.109657233374
50,0.215,0.825,0.75,0.0068680236656094,14.1377909957928,-303.676086157468,-310.744981655364
50,0.215,0.825,1.0,0.0251821642776718,11.1261583643235,-323.436685746986,-328.999764929147
50,0.215,0.825,1.1308,0.914809609971177,0.966653077643286,-318.726422259714,-319.209748798535
50,0.215,0.825,1.25,0.0957358477501672,7.88884535009674,-270.629004948215,-274.573427623263
50,0.215,0.825,1.5,0.636982564679625,2.54283350189007,-312.076140341175,-313.34755709212
50,0.215,0.825,1.75,0.845139037861342,1.3945653210717,-312.228869598161,-312.926152258697
50,0.215,0.825,2.0,0.646230650157029,2.49109738726554,-290.299498769521,-291.545047463154
50,0.215,0.825,0.25,1.9264654915662903e-09,46.5125066348498,-234.502959018271,-257.759212335695
50,0.215,0.825,0.5,0.000682159390345,19.312817365315,-266.958060669933,-276.614469352591
50,0.215,0.825,0.75,0.0288772827713802,10.8023656996409,-293.297143526571,-298.698326376391
50,0.215,0.825,1.0,0.279224718778618,5.07962398911855,-320.853463351974,-323.393275346533
50,0.215,0.825,1.1308,0.0951094514931334,7.90529928942328,-292.392991918043,-296.345641562755
50,0.215,0.825,1.25,0.292867004845285,4.94615575808439,-291.494145296541,-293.967223175583
50,0.215,0.825,1.5,0.488579436686018,3.43014298559854,-308.57185337447,-310.286924867269
50,0.215,0.825,1.75,0.196396977238247,6.03706915429871,-288.997874243683,-292.016408820832
50,0.215,0.825,2.0,0.34859406551762,4.44936258103826,-310.905259669248,-313.129940959767
50,0.215,0.825,0.25,0.0050515858958968,14.8369653008617,-233.04737263037,-240.4658552808
50,0.215,0.825,0.5,0.761211911500233,1.86150839647007,-284.212775108268,-285.143529306503
50,0.215,0.825,0.75,0.193584691841777,6.07544094255695,-289.584908079493,-292.622628550771
50,0.215,0.825,1.0,0.289504350668545,4.97856102345884,-301.625102589754,-304.114383101483
50,0.215,0.825,1.1308,0.259563426539407,5.28203462371755,-299.077894386353,-301.718911698212
50,0.215,0.825,1.25,0.538926319807824,3.11403649643842,-300.260321206801,-301.81733945502
50,0.215,0.825,1.5,0.988416324900787,0.321032322598398,-309.911845376126,-310.072361537425
50,0.215,0.825,1.75,0.060795968881071,9.01217155871268,-295.039128963995,-299.545214743351
50,0.215,0.825,2.0,0.368496967397317,4.28746818290767,-310.546130311725,-312.689864403178
50,0.215,0.825,0.25,0.0003332503468332,20.888179994929,-227.510152976073,-237.954242973537
50,0.215,0.825,0.5,0.0559019612867849,9.21685181395264,-274.511562442272,-279.119988349248
50,0.215,0.825,0.75,0.290092393825625,4.97287149055182,-322.347111423814,-324.83354716909
50,0.215,0.825,1.0,0.18199594171584,6.23900709721829,-306.99266394161,-310.112167490219
50,0.215,0.825,1.1308,0.717458720493007,2.09953006970886,-324.758586838072,-325.808351872926
50,0.215,0.825,1.25,0.0522119573148033,9.38280001591716,-279.399324594041,-284.090724601999
50,0.215,0.825,1.5,0.626505182609405,2.60179498786727,-295.315845483674,-296.616742977607
50,0.215,0.825,1.75,0.132683453104646,7.06131143743892,-336.162510744833,-339.693166463552
50,0.215,0.825,2.0,0.0010435000443841,18.3724191876399,-312.949733611555,-322.135943205375
50,0.215,0.825,0.25,4.75735248747782e-07,34.949625328785,-243.539359811404,-261.014172475797
50,0.215,0.825,0.5,0.10972774191286,7.54531204584976,-283.847450970288,-287.620106993213
50,0.215,0.825,0.75,0.65226022426038,2.45750932278906,-325.484345800057,-326.713100461452
50,0.215,0.825,1.0,0.515420112524976,3.25921517393977,-304.220789200812,-305.850396787782
50,0.215,0.825,1.1308,0.442354631904914,3.73986314079195,-293.694646368933,-295.564577939329
50,0.215,0.825,1.25,0.22870466823769,5.62800616225707,-276.791972813239,-279.605975894368
50,0.215,0.825,1.5,0.883208721220749,1.16879737398847,-315.051182211635,-315.635580898629
50,0.215,0.825,1.75,0.959786580733952,0.629005819377085,-279.5571083262,-279.871611235889
50,0.215,0.825,2.0,0.794701834970612,1.6780448486993,-312.636978722728,-313.476001147078
50,0.215,0.825,0.25,0.0002618523977538,21.416004262323,-258.284922561561,-268.992924692723
50,0.215,0.825,0.5,0.0007573394421234,19.0819368399725,-297.816495193432,-307.357463613418
50,0.215,0.825,0.75,0.924361693149235,0.901387380392293,-292.127968024684,-292.57866171488
50,0.215,0.825,1.0,0.212494570603159,5.82638467239394,-305.824105637383,-308.73729797358
50,0.215,0.825,1.1308,0.355196869412838,4.39486129100533,-294.403284340261,-296.600714985763
50,0.215,0.825,1.25,0.720200598752883,2.08460830846093,-303.889202732849,-304.931506887079
50,0.215,0.825,1.5,0.42825275156956,3.83886032973919,-315.293198980558,-317.212629145427
50,0.215,0.825,1.75,0.331750158120027,4.59223755473204,-311.324367927458,-313.620486704824
50,0.215,0.825,2.0,0.326759738628255,4.63569171253016,-306.885693223582,-309.203539079847
50,0.215,0.825,0.25,4.9639987995888e-06,29.9698927185185,-207.885266596616,-222.870212955876
50,0.215,0.825,0.5,0.0180806210211336,11.9038690987287,-284.726359595226,-290.678294144591
50,0.215,0.825,0.75,0.853985385803344,1.34331175036982,-286.913901270198,-287.585557145383
50,0.215,0.825,1.0,0.258900068252308,5.28908905662979,-299.004934153929,-301.649478682244
50,0.215,0.825,1.1308,0.941126993940646,0.779864122755384,-311.491824818149,-311.881756879527
50,0.215,0.825,1.25,0.818603984228539,1.54521029295825,-274.042637649153,-274.815242795632
50,0.215,0.825,1.5,0.798915502880448,1.65477475103955,-321.419133250168,-322.246520625688
50,0.215,0.825,1.75,0.766955540906344,1.8301844498194,-322.325518375539,-323.240610600449
50,0.215,0.825,2.0,0.450453050689754,3.68402916994035,-302.343771210921,-304.185785795891
50,0.215,0.825,0.25,6.987435497812291e-09,43.8215176970666,-246.195547126215,-268.106305974748
50,0.215,0.825,0.5,6.04555967529514e-05,24.602952879897,-263.716680871622,-276.018157311571
50,0.215,0.825,0.75,0.190260132368364,6.12144881810673,-299.682249756277,-302.742974165331
50,0.215,0.825,1.0,0.202014218730144,5.96186709037897,-325.425416338053,-328.406349883242
50,0.215,0.825,1.1308,0.659824786259124,2.41551773852007,-297.950734965514,-299.158493834774
50,0.215,0.825,1.25,0.408663686475259,3.98040907021959,-323.112922595894,-325.103127131004
50,0.215,0.825,1.5,0.317083697479956,4.72151045886301,-299.492495058284,-301.853250287716
50,0.215,0.825,1.75,0.626174703457838,2.60366115480247,-300.201843010643,-301.503673588045
50,0.215,0.825,2.0,0.0383032810531254,10.1294114866474,-291.642840117788,-296.707545861111
50,0.215,0.825,0.25,4.33836011427844e-07,35.1445375398776,-232.679730566518,-250.251999336456
50,0.215,0.825,0.5,0.0035190514763426,15.6548548386155,-265.028771796152,-272.85619921546
50,0.215,0.825,0.75,0.0799485315666889,8.33812758937984,-290.275231748033,-294.444295542722
50,0.215,0.825,1.0,0.833826336654755,1.45929622442236,-314.245046543084,-314.974694655295
50,0.215,0.825,1.1308,0.061940913777708,8.96655465275046,-320.924460476151,-325.407737802526
50,0.215,0.825,1.25,0.868016666752843,1.26064350597642,-331.550705759944,-332.181027512932
50,0.215,0.825,1.5,0.14267489378855,6.87442647414059,-310.978673370643,-314.415886607713
50,0.215,0.825,1.75,0.434204428372639,3.79679597932443,-321.44605610251,-323.344454092173
50,0.215,0.825,2.0,0.284965222465538,5.02280825193907,-323.065813823663,-325.577217949632
50,0.215,0.825,0.25,1.16032155552467e-08,42.7603167054052,-222.498362205006,-243.878520557708
50,0.215,0.825,0.5,7.76032091197513e-05,24.0625045404114,-283.775647180383,-295.806899450589
50,0.215,0.825,0.75,0.0067965770305751,14.1616617379132,-303.416948528505,-310.497779397462
50,0.215,0.825,1.0,0.871829632806517,1.23784266614621,-312.155180990418,-312.774102323491
50,0.215,0.825,1.1308,0.793167776713646,1.68650360874494,-270.930144145393,-271.773395949766
50,0.215,0.825,1.25,0.0645189756959143,8.866704383193,-300.291334621891,-304.724686813487
50,0.215,0.825,1.5,0.21189936823083,5.83391902751873,-312.044320988397,-314.961280502156
50,0.215,0.825,1.75,0.415146593257542,3.933019282087,-306.124016250166,-308.09052589121
50,0.215,0.825,2.0,0.0792985511729319,8.35836536185718,-293.220282066519,-297.399464747447
50,0.215,0.825,0.25,0.0283440826207015,10.8465265697663,-223.258382189576,-228.681645474459
50,0.215,0.825,0.5,0.551418760276293,3.03840712640954,-277.32174340824,-278.840946971445
50,0.215,0.825,0.75,0.084252127212172,8.20791544887572,-301.394912339794,-305.498870064232
50,0.215,0.825,1.0,0.38229821686773,4.17918797990467,-312.578783932543,-314.668377922495
50,0.215,0.825,1.1308,0.957067976996618,0.652388361398607,-311.193006623476,-311.519200804176
50,0.215,0.825,1.25,1.58342808138759e-05,27.4883637013473,-316.629324543181,-330.373506393855
50,0.215,0.825,1.5,0.334554027302668,4.5680548888439,-294.644733953088,-296.92876139751
50,0.215,0.825,1.75,0.707579822755832,2.15334185708502,-332.429969535399,-333.506640463941
50,0.215,0.825,2.0,0.759501281054433,1.8708301821199,-322.534577375413,-323.469992466473
50,0.215,0.825,0.25,2.08131742825926e-05,26.9013296283769,-278.387434787431,-291.838099601619
50,0.215,0.825,0.5,0.000329785919431,20.9110806547499,-277.470604917917,-287.926145245292
50,0.215,0.825,0.75,0.954626298400273,0.672917242462745,-308.493526606572,-308.829985227803
50,0.215,0.825,1.0,0.431154287582395,3.81830066864745,-319.494260029281,-321.403410363604
50,0.215,0.825,1.1308,0.0063555070569793,14.314706724752,-329.473075185632,-336.630428548008
50,0.215,0.825,1.25,0.668209135115012,2.3691513998964,-327.911975158116,-329.096550858064
50,0.215,0.825,1.5,0.779693297407707,1.76054012229997,-310.47149438872,-311.35176444987
50,0.215,0.825,1.75,0.857425906634106,1.32320755209287,-289.947187352317,-290.608791128364
50,0.215,0.825,2.0,0.545596750485666,3.07352925903467,-297.175411834753,-298.71217646427
50,0.215,0.825,0.25,2.89056069707752e-07,36.0022887234809,-248.520772807184,-266.521917168925
50,0.215,0.825,0.5,3.42235878682378e-05,25.8312128447831,-276.262727206591,-289.178333628983
50,0.215,0.825,0.75,0.388845889402381,4.1288711820024,-307.982393940065,-310.046829531066
50,0.215,0.825,1.0,0.989878074424694,0.299008700810418,-307.664326700541,-307.813831050946
50,0.215,0.825,1.1308,0.448568980506397,3.69695483860585,-304.296463101246,-306.144940520549
50,0.215,0.825,1.25,0.584766111812485,2.84105947182934,-297.434480720498,-298.855010456412
50,0.215,0.825,1.5,0.521830287873203,3.21923182831654,-311.348273312333,-312.957889226491
50,0.215,0.825,1.75,0.940299560925005,0.786116732486562,-293.598742763889,-293.991801130133
50,0.215,0.825,2.0,0.229160129921873,5.62261247462766,-298.251519487786,-301.0628257251
50,0.215,0.825,0.25,0.002891009867558,16.0975585266794,-215.076758861093,-223.125538124433
