"n"  ,"p"   ,"q"   ,"tau"            ,"B"  ,"shape.mle.1"     ,"shape.mle.2"     ,"shape.mle.3"     ,"shape.mle.4"     ,"shape.mle.5"     ,"scale.mle.1"      ,"scale.mle.2"     ,"scale.mle.3"      ,"scale.mle.4"     ,"scale.mle.5"     ,"shape.lower.1"   ,"shape.lower.2"   ,"shape.lower.3"   ,"shape.lower.4"   ,"shape.lower.5"   ,"shape.upper.1"     ,"shape.upper.2"   ,"shape.upper.3"   ,"shape.upper.4"   ,"shape.upper.5"   ,"scale.lower.1"   ,"scale.lower.2"   ,"scale.lower.3"   ,"scale.lower.4"  ,"scale.lower.5"   ,"scale.upper.1"       ,"scale.upper.2"     ,"scale.upper.3"       ,"scale.upper.4"     ,"scale.upper.5"
1000 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.43884564344833  ,1.20332546426151  ,1.03228658863044  ,1.02467578450433  ,1.35491959945226  ,  968.319454177345 , 946.457950946336 , 1063.06218034344  ,1276.24607123602  , 754.843862239179 ,1.13382779402352  ,1.03290292554547  ,0.914264141951386 ,0.870449087251125 ,1.20200753648778  ,   1.8060360385932  , 1.39931450003897 , 1.1777534707558  , 1.22992567932485 , 1.54706161444569 , 745.753677068688 , 753.079615028955 , 853.502292926613 ,944.293732444338 , 643.237910773437 ,    1472.21961684083  ,  1254.3353362315   ,    1384.83593734914  ,  1910.63784709123  ,   939.273771583021 
1000 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.20308933000848  ,1.0763869531521   ,1.27753378916901  ,1.24599050931488  ,1.31381433401589  , 1198.70027505639  ,1134.46080145841  ,  757.178456468428 , 769.930280295011 , 861.484264435747 ,0.979715191545179 ,0.915052984898772 ,1.09194314445679  ,1.09409100360226  ,1.10123514188093  ,   1.49791238987453 , 1.26931845875008 , 1.48845330881558 , 1.46329898620041 , 1.52729875743385 , 860.633628621905 , 864.210882465185 , 633.633465781603 ,632.234872990283 , 709.280569757515 ,    1886.61513876201  ,  1674.62394826401  ,     976.899530707168 ,   950.741641119684 ,  1185.73330469506  
1000 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.17218277581738  ,1.16662972997212  ,1.06352574112171  ,1.17407042047384  ,1.27802129198088  , 1038.2147295034   , 897.76684705786  ,  873.235140759948 ,1155.95153808859  , 761.342513480183 ,0.998514175163887 ,0.994241840210512 ,0.919826954104074 ,0.967194574400306 ,1.11766383870137  ,   1.39824307308989 , 1.41772407279801 , 1.20032028609842 , 1.49763250423119 , 1.49756294317184 , 795.195104817889 , 708.227755114884 , 713.857281882279 ,828.266669533141 , 616.08437135109  ,    1478.48434333029  ,  1233.48387455136  ,    1167.72684137509  ,  1762.19560680777  ,   945.729713861041 
1000 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.2802365165992   ,1.06396835824382  ,1.14555685944219  ,1.00367196419757  ,1.25277603340173  ,  859.592363689999 ,1128.22153480765  ,  726.262425142602 ,1330.97619714353  , 824.800795636572 ,1.05546061156357  ,0.891403253519501 ,0.989620457210472 ,0.841213547016731 ,1.04182217115397  ,   1.54232172854542 , 1.32345422623976 , 1.32573475800002 , 1.20377012062364 , 1.51189039611693 , 672.109607905511 , 850.052581118248 , 604.718109677026 ,952.280034415376 , 667.364807839012 ,    1171.06049498886  ,  1839.25087770177  ,     907.239374952562 ,  2122.58922614651  ,  1090.47064276031  
1000 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.21228593207136  ,1.30522424458665  ,1.16621150174918  ,1.18277975933516  ,1.23359197221713  , 1204.91903685687  , 730.943144915544 ,  802.34830510151  , 913.621822114021 , 910.181132177251 ,0.988026077739477 ,1.0996359300381   ,1.02544790423308  ,1.03340321465295  ,1.05862528774023  ,   1.55640243109095 , 1.50086560878149 , 1.33692211484624 , 1.35131415662134 , 1.43284888013843 , 859.230055799527 , 605.868021800298 , 662.835201928358 ,743.568922553116 , 740.035068390828 ,    1843.3330301103   ,   936.472303382355 ,    1008.87526838613  ,  1241.53133655407  ,  1218.69834105159  
1000 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.06617709092836  ,1.33797089364748  ,1.11721277431196  ,1.31663923795243  ,1.20234959732099  , 1527.72675644711  , 752.62221683003  ,  779.568892986199 , 948.505512720338 , 928.437778777237 ,0.876484896237032 ,1.17526760844193  ,0.998375035581728 ,1.13911591003196  ,1.03219983442214  ,   1.29464494905069 , 1.54361099665401 , 1.25928305461989 , 1.55040169910998 , 1.38500459773905 ,1104.88080858486  , 634.139021203468 , 650.684679971658 ,755.901715352443 , 748.896616079183 ,    2631.81179874763  ,   938.414566754804 ,     976.028175924217 ,  1250.98351291947  ,  1247.35802939406  
1000 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.17471029885107  ,1.30274979585122  ,1.07333242196075  ,1.16877024332149  ,1.14340154744018  , 1294.55293727366  , 854.215661235015 ,  945.563367474025 , 867.231348940778 , 888.903928199376 ,0.887532794826447 ,1.12630666243734  ,0.875995832336093 ,1.00510236656453  ,0.971325869489687 ,   1.42354094054963 , 1.50045011826655 , 1.27013334179716 , 1.38111555807922 , 1.30514843502627 , 948.826440380643 , 697.096415630271 , 753.518764643761 ,699.542586865166 , 718.263917218182 ,    2727.51570020104  ,  1163.36524464355  ,    1426.88540631048  ,  1162.15856020588  ,  1198.01162615502  
1000 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.19359165766302  ,1.14898179277316  ,1.20707183881598  ,1.10250201835688  ,1.23315472477396  , 1203.15697630196  , 900.49543903287  ,  785.16877074894  , 992.019407762523 , 868.751847489533 ,0.944475109526065 ,0.96846851263534  ,1.04055198118965  ,0.933531563912321 ,1.02862138514257  ,   1.56224319413987 , 1.3708000940032  , 1.4166394264182  , 1.33579149384228 , 1.48007966731144 , 859.004453722793 , 702.394867962454 , 644.952262159267 ,766.336996479489 , 690.448460591628 ,    1957.77267973132  ,  1224.6478118426   ,    1016.64146290524  ,  1413.50774500372  ,  1191.35376251604  
1000 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.09723460589968  ,1.23571196580596  ,1.07340376657994  ,1.23981462197171  ,1.48133250965861  , 1156.38824326656  , 785.06938389402  ,  987.966245572712 , 894.477395133423 , 771.957163885374 ,0.901255648606659 ,1.05894760813875  ,0.888740394383299 ,1.01902234419483  ,1.23570335699758  ,   1.33344049321512 , 1.44370786064258 , 1.32228731923311 , 1.53253817762952 , 1.794481734463   , 866.90937318657  , 659.558005538297 , 755.054533597012 ,706.486933072041 , 631.260311672004 ,    1846.23902708434  ,  1037.23875005894  ,    1443.62359004448  ,  1267.34707913005  ,  1006.35487515765  
1000 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.04278840390498  ,1.36907434115614  ,1.19135405334495  ,1.41139778430477  ,1.2144602775829   , 1324.63772534711  , 679.51848370664  ,  827.839517391942 , 735.450781631098 , 903.356813365934 ,0.854714660218116 ,1.16041520790889  ,1.0199639699766   ,1.18832103562928  ,1.05849980132822  ,   1.29321189684604 , 1.60137420668215 , 1.38845626917    , 1.65912678726985 , 1.38177247376637 , 925.431020515614 , 570.394070508672 , 663.812530716244 ,609.78839011654  , 728.187985441897 ,    2312.04920710742  ,   849.439120974882 ,    1153.65053566283  ,   942.768406967307 ,  1183.76502634911  
  50 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.06946372296682  ,2.05970908606012  ,0.911859274896687 ,2.00495778702835  ,1.11266347748774  ,  637.64440425792  , 884.225881488539 , 1017.33590927991  , 502.297822253011 , 867.454195945747 ,0.686532081894658 ,0.576991649823825 ,0.652822317829534 ,1.11963800668957  ,0.771003385945978 ,   2.12830658397113 , 6.86447846469199 , 1.21598543479183 , 3.16816826611887 , 4.60118051810953 , 387.52563221463  , 389.262427110789 , 433.065766295469 ,355.388011033057 , 427.382076694134 ,    2385.38692949854  ,  3231.79931353162  ,    5400.06406934698  ,  1159.73615752862  ,  5855.10751581168  
  50 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.263674590837    ,1.72290578605662  ,1.30074774661033  ,1.53400246580822  ,1.36014905878035  ,  757.167466541398 , 746.97828160766  , 2005.03067034312  , 673.155498582539 , 936.551306009831 ,0.852775802716432 ,1.03970957807018  ,0.832535023082011 ,0.896330347005817 ,0.770950415773815 ,   1.84882943594276 , 3.86255056835079 , 5.17617168155575 , 2.50399095602209 , 5.85752002695805 , 413.797436118903 , 462.303096759231 , 579.764492868195 ,423.712655613036 , 437.821346669462 ,    2289.37352881717  ,  3255.40279083907  ,    6721.59052476293  ,  2917.53368022062  ,  4716.23269627661  
  50 ,0.215 ,0.825 ,377.709824077126 ,1000 ,4.39927699824661  ,0.657360008747954 ,1.11724532542491  ,1.03033910403947  ,1.02478895492304  , 3647.23937887455  ,1421.81287863683  ,  422.376550432874 ,1975.12304920838  ,1725.11205952526  ,4.71806412059595  ,0.361471826589652 ,0.807277381892775 ,0.432309721057909 ,0.672437022877967 ,1196.90208113052    , 1.4584151332415  , 1.46088407592357 , 9.91756651876417 , 2.01944080660314 ,3754.54518127824  , 460.581419737187 , 291.217476809247 ,411.911254909484 , 625.898465311916 ,  210872.383852689    , 40758.8847463293   ,     878.150901897223 , 41027.4719101316   , 15689.3180008294   
  50 ,0.215 ,0.825 ,377.709824077126 ,1000 ,4.0738814164166   ,1.19131490893899  ,0.923064917128108 ,1.13270983809821  ,1.23018176948962  ,  407.233082685364 ,1094.9326184658   ,  707.136249317572 , 769.405289896474 , 494.341090472276 ,2.07470399939672  ,0.667960484225498 ,0.675525928164622 ,0.655130230455637 ,0.802136228347124 ,   6.78749772019798 , 5.29352081852119 , 1.36987239599874 , 4.80488648009868 , 2.46059223337383 , 321.401471016227 , 440.040455307857 , 339.298270531441 ,381.00958813858  , 308.456227864113 ,    1326.38298339897  ,  5496.31486279919  ,    2312.9914854004   ,  5852.32031692889  ,  1605.52492035113  
  50 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.0653425095384   ,1.20286537546557  ,0.809202711263521 ,1.47560996932757  ,1.70745801197135  , 1060.74712468759  , 598.237074057957 , 2449.91962038414  , 531.146094529746 ,1903.59273961168  ,0.679810532311072 ,0.932172228991832 ,0.248100015556542 ,1.07855498685781  ,0.393517072485998 ,   1.8020729915897  , 1.61249819431351 , 3.56368770680208 , 2.18763443902087 , 5.24731867197339 , 523.057636231968 , 347.383724791313 , 442.140001070018 ,333.320772540891 , 430.052695697474 ,    7928.86408050153  ,  1515.604910345    ,21892317.4924433      ,  1253.17587159074  ,  8702.24024405135  
  50 ,0.215 ,0.825 ,377.709824077126 ,1000 ,0.832171164771299 ,0.75641510601648  ,1.02163644609824  ,0.858835202058526 ,1.04539943833812  , 2344.01261603273  ,2461.82117041076  ,  947.749749286542 ,4652.24911796966  , 873.987311619508 ,0.507856452652189 ,0.560314051674165 ,0.755756300894444 ,0.505864308888897 ,0.601185944246155 ,   1.30537884315091 , 4.63338385786353 , 1.43595895799046 , 3.94313416257262 , 2.14802439555981 , 744.327721863937 , 647.785793867191 , 486.249543861604 ,709.616363935495 , 440.823381166953 ,   34105.9119510198   , 15433.5810879423   ,    3353.26231286163  , 35675.5003356948   ,  5755.99309426371  
  50 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.22767668305415  ,0.695697685831191 ,0.820058756914321 ,1.57361051580554  ,1.51277844365072  ,  976.422225093331 ,2782.99456287861  , 1191.33040093892  , 823.28809066585  , 575.437454072927 ,0.69059858566269  ,0.465674099148788 ,0.59644034443152  ,0.779672550768291 ,0.896938667152349 ,   3.86956340513708 , 1.03120749609555 , 1.57517430664059 , 5.72093177187698 , 3.02537596379228 , 450.596855809639 , 810.413177428121 , 500.766558431941 ,453.663078677305 , 395.863252125854 ,    6023.20862887066  , 43977.5429648149   ,    8671.17720245667  ,  4455.2260188695   ,  1550.0733539935   
  50 ,0.215 ,0.825 ,377.709824077126 ,1000 ,6.34713468231527  ,0.822447790724349 ,1.58948816497166  ,6.51464383680759  ,1.12982879294461  , 3618.26636527162  ,1713.10518711428  ,  481.148346554637 , 494.040271272853 , 625.392193718585 ,6.34343074344169  ,0.538484110646273 ,0.966065958517645 ,1.2064889930304   ,0.714085744194161 ,   6.34726891559485 , 1.44287361181704 , 2.59511690687557 ,12.1757183819936  , 1.84290767311824 ,3617.37492495423  , 665.381255365362 , 342.732081711765 ,377.945709767164 , 361.522662635267 ,    3618.2988180885   , 13492.073220501    ,    1073.03497523941  ,  1271.06984295001  ,  1747.72362534862  
  50 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.43259808658725  ,1.15648690409972  ,0.944652877647565 ,1.0362237146125   ,0.989345295773475 ,  692.648177143984 , 706.24227229837  ,  649.012690578193 ,1270.44720210983  , 916.590912753422 ,0.918451424763573 ,0.676379313739833 ,0.662419902514715 ,0.431771207644887 ,0.577955622391046 ,   5.86391886992531 , 4.7576748107765  , 1.96232326480578 , 5.24340295056309 , 5.30001660126379 , 388.759277402176 , 363.823187186038 , 350.359355942426 ,426.250455937483 , 387.569656994632 ,    3186.32690584417  ,  4441.61828516216  ,    3214.69133516271  , 73121.3832082504   , 13502.9719722548   
  50 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.12669323592836  ,2.05253528175233  ,0.817395727229499 ,0.821095768384196 ,1.49940596946012  ,  910.693688363068 , 652.982334487717 , 1371.63366953223  ,1248.6515356386   , 829.238888677567 ,0.585277082173392 ,0.834484545619056 ,0.473306048120066 ,0.501963645716907 ,0.819989944680501 ,   3.81466281941076 ,14.4841799643337  , 1.50935128551503 , 1.41972212827668 ,10.2743543582884  , 442.843929982331 , 410.839496636647 , 545.133758343035 ,537.918196288107 , 415.263363490893 ,    8112.72609522844  ,  4784.9288439332   ,   20870.9856718905   , 14536.3167192197   ,  4913.8192509281   
 100 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.19413181145987  ,1.3002693444016   ,0.711307719582475 ,2.39684012081854  ,1.07524638458388  , 1050.57347995973  , 667.747007304272 , 2223.35210808992  , 700.696524728559 , 706.509044454875 ,0.774357027826685 ,0.97792170081927  ,0.447700619531688 ,1.25790679004285  ,0.758244809751828 ,   1.83502350549311 , 1.63333187081278 , 1.33009825861842 , 7.89126560781848 , 1.61799881975011 , 578.291073463277 , 441.175592718591 , 793.247866555896 ,436.375745241999 , 451.397357354108 ,    5019.39076623136  ,  1204.98207329971  ,   43380.7340207511   ,  2602.39463637603  ,  1594.67527776035  
 100 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.15979474078145  ,0.890412415306105 ,1.01993867075892  ,1.13175434664977  ,2.175117550734    , 1448.11981956447  ,1022.86154284606  ,  969.621337489949 , 770.217432951463 , 674.88370053867  ,0.689197421220114 ,0.64456670129136  ,0.768679593485028 ,0.713305590470363 ,1.49667597877747  ,   5.25834100926706 , 1.18594092703949 , 1.35893120717417 , 1.7104288874928  , 9.99467716080146 , 609.248748571783 , 582.110775228408 , 548.725096165218 ,490.151418210799 , 433.34669318879  ,    7379.92469131704  ,  3695.76919601953  ,    2612.29260249998  ,  2676.38543031844  ,  2075.9332051645   
 100 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.60489696845348  ,0.907075377944909 ,1.37105691800575  ,1.00739457790414  ,1.01095504070229  ,  742.158741345727 ,2529.11188977775  ,  908.643845244491 ,1114.89847483039  ,1188.11008124645  ,1.22962852057531  ,0.452807798784891 ,0.913005634291772 ,0.673313315329223 ,0.747950387784172 ,   2.45283858370194 , 4.66317661762028 , 2.26949328437354 , 1.65380480518647 , 1.40186359872831 , 514.341144296035 , 577.271418253244 , 557.443703512768 ,610.682787724612 , 636.987512062583 ,    1427.4342144821   ,123667.682100992    ,    3308.15272937843  ,  6073.13426264015  ,  3710.07101045269  
 100 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.83954192892762  ,0.990621426176206 ,0.811640476707141 ,1.093855439306    ,1.87272223596456  ,  688.614491626784 , 823.934757099673 , 3382.84273922457  ,1038.94696783209  , 716.83682991245  ,1.15776534001808  ,0.700018415116724 ,0.465064181254223 ,0.674479823389199 ,1.28085894313279  ,   6.59911910648045 , 1.54994726816016 , 1.91642719471499 , 1.73992116360593 , 4.15951334913697 , 453.73167868757  , 511.804403045997 , 884.517787440485 ,590.893487947225 , 484.028273525149 ,    2535.16671127221  ,  2292.96446179494  ,   64344.9585843544   ,  4323.01899655131  ,  1621.12485659212  
 100 ,0.215 ,0.825 ,377.709824077126 ,1000 ,0.828284944506406 ,1.56469136953988  ,1.35523158732454  ,1.22611727074955  ,1.25738342761814  , 5676.46304881636  , 668.939291047311 ,  585.449198382979 ,1478.91782890026  , 652.023720352887 ,0.552984674128744 ,1.11026590920582  ,1.10103534675083  ,0.729217764592255 ,0.937682549699921 ,   3.56549768000183 , 2.77019865553648 , 1.80103296615743 , 5.61555629976072 , 1.69142811426159 , 778.324903534344 , 452.783160084361 , 426.053111349175 ,457.991895317206 , 442.555077995371 ,   43059.6207723991   ,  1442.82732139668  ,    1021.18245096932  ,  6984.30893184311  ,  1270.76472671487  
 100 ,0.215 ,0.825 ,377.709824077126 ,1000 ,2.78319014288098  ,0.984001407263847 ,1.71454993248112  ,1.94048350043526  ,0.728745678445923 ,  606.682888096853 ,1068.78675947935  ,  574.064355010328 , 660.419284932851 ,2829.36881246978  ,0.958909260586082 ,0.616109422249353 ,0.890135326026416 ,0.598530431819555 ,0.368945698205768 ,   7.01015282911122 , 1.82411367500954 , 2.87493013877957 , 5.30476704406533 , 1.53229911872422 , 441.226534137302 , 541.298394513636 , 418.138156071456 ,429.216463322194 , 818.399567418812 ,    2756.12615025121  ,  4918.59430394834  ,    1285.23740945498  ,  3940.40665493376  , 85361.8052808793   
 100 ,0.215 ,0.825 ,377.709824077126 ,1000 ,0.873946837536675 ,1.41015899319934  ,1.14373978013358  ,0.952213027931551 ,1.20187924492607  , 1788.61841179604  , 503.27184911634  ,  550.407516100206 ,1028.86040368986  , 825.581146051663 ,0.49392077570717  ,0.975132634527304 ,0.923285316842359 ,0.783687929881099 ,0.619562218709178 ,   1.4626773352508  , 2.19475663218194 , 1.41715820374708 , 1.36864534400583 , 2.47257460096161 , 678.385175262603 , 364.856042200294 , 356.438614438346 ,528.476448078295 , 443.353226468161 ,   48141.9903619368   ,  1006.95573376942  ,    1013.44758380566  ,  3754.04973800137  ,  7026.87336936345  
 100 ,0.215 ,0.825 ,377.709824077126 ,1000 ,0.953312234243411 ,1.48381581617111  ,1.27899989660227  ,1.90012448081753  ,1.31858013871613  , 2093.65613083099  , 572.529801450926 , 1001.41965092055  , 626.894563156082 , 773.877820378504 ,0.638822549237237 ,0.930702545709597 ,0.831922285254853 ,1.1069331672251   ,0.97008050265777  ,   1.78140330440839 , 2.42579661502257 , 2.12334694251241 , 2.91805659952152 , 1.98453447815179 , 758.464605662524 , 412.305906044223 , 544.675502617175 ,448.832243134443 , 481.432438319464 ,   15322.9576550834   ,  1241.24318989302  ,    3871.36964731131  ,  1229.92203336516  ,  2057.87630809746  
 100 ,0.215 ,0.825 ,377.709824077126 ,1000 ,2.04254369678611  ,0.978340643255631 ,0.952803015596343 ,1.01502037203532  ,0.783636794557659 ,  637.357827381885 ,1868.71403164061  ,  828.142071591918 ,1171.66454246638  ,1930.43126350237  ,1.07868438516501  ,0.675832642170969 ,0.709267188936477 ,0.619136870756385 ,0.566169267784034 ,   4.36235736908844 , 3.64831289518857 , 1.4219379503779  , 2.71989043823453 , 1.08752150222717 , 440.495051508811 , 679.427231510128 , 506.321533181688 ,548.42433923635  , 802.721369890469 ,    1656.06301689933  , 11982.3907128943   ,    2370.38458474267  , 13267.8993865294   , 11193.0197334564   
 100 ,0.215 ,0.825 ,377.709824077126 ,1000 ,0.96074621924996  ,1.06859425140986  ,1.2076789706291   ,1.29015177038789  ,1.41459232045232  , 1806.65578810105  , 809.338885840234 , 1123.64073783294  ,1042.11463176794  , 589.953523883609 ,0.608842204371103 ,0.773030607751629 ,0.877192985111111 ,0.609264893776254 ,0.893319711358252 ,   2.70415788828446 , 1.53142460030084 , 2.01980622362392 , 3.76957062955684 , 2.09036167517057 , 695.429650393711 , 478.216357650673 , 578.86028772323  ,522.715366402645 , 419.656084911833 ,   15920.6775639376   ,  1944.47062826193  ,    3667.35396207182  , 20179.2582465079   ,  1477.66591621177  
 200 ,0.215 ,0.825 ,377.709824077126 ,1000 ,2.52753161643971  ,1.2261004372701   ,1.12839960318798  ,1.03296866559221  ,1.31526445280044  ,  717.265162711799 , 761.008819760704 ,  768.274659407151 , 866.565044690171 , 910.631843930337 ,1.07259861603204  ,0.928590388597328 ,0.86601727022328  ,0.794494431097987 ,0.900289801160933 ,   7.67519608714887 , 1.62068674643232 , 1.46379954765233 , 1.49616201276647 , 2.11536185597023 , 465.30924070005  , 538.595580034489 , 539.37405247528  ,582.548946838844 , 567.081315766399 ,    2743.62085655588  ,  1470.03908972485  ,    1360.78237713936  ,  1731.96409667772  ,  2498.10772657208  
 200 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.43003310722755  ,1.39553419053273  ,1.40041695742515  ,0.986449262012211 ,1.31457533878646  ,  853.381948128599 , 732.237296079501 ,  750.811839206967 ,1037.04976141014  ,1084.85362010576  ,1.02263523721966  ,1.03403720141425  ,0.995958591071577 ,0.718192904445984 ,0.918135471199191 ,   2.00997412481159 , 1.80464395710333 , 1.80527565610637 , 1.30292166049402 , 1.68984336772928 , 581.755487363279 , 529.909458346816 , 532.191449636918 ,637.768173608554 , 679.095594545238 ,    1901.69929449986  ,  1340.25611274114  ,    1373.38875447167  ,  2332.04876122493  ,  2765.16105898446  
 200 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.22618152055338  ,1.26454894723649  ,0.96463469263822  ,1.18050811767603  ,1.26639939023857  ,  900.382313959439 , 876.803847284766 , 1130.3237937484   ,1303.69111912344  ,1140.67791832985  ,0.842338286636378 ,0.861761056925454 ,0.678652033902064 ,0.816931523874819 ,0.693630212812789 ,   1.67901882693821 , 2.02115084893042 , 1.39169075406653 , 2.18903071701772 , 2.02838864786205 , 588.495675979699 , 576.995542387213 , 684.535863195884 ,679.038918916678 , 661.201301027578 ,    1886.00191588457  ,  1864.74663276165  ,    3115.3688552564   ,  4204.42586712744  ,  5552.80265077915  
 200 ,0.215 ,0.825 ,377.709824077126 ,1000 ,2.10837022182716  ,1.05695283574196  ,1.23656308875017  ,1.34612538487314  ,1.21888358004449  ,  719.450787255083 , 772.819427228472 ,  806.044981575817 , 780.441228272909 , 862.226229761474 ,1.31099141929753  ,0.798384040187387 ,0.975425608391095 ,1.04392834862706  ,0.893622688423499 ,   3.9054438464406  , 1.44965607031346 , 1.58087382119412 , 1.64757336813208 , 1.74351382246307 , 498.376102672536 , 539.670051824157 , 563.402268262473 ,568.448881006581 , 553.226456775532 ,    1639.35604252387  ,  1586.97619059056  ,    1419.24054399874  ,  1386.78283990241  ,  1759.54913857557  
 200 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.79459109986408  ,0.943650129579623 ,1.22788713302642  ,1.40899649606273  ,1.2474781274684   ,  748.535558117515 ,1175.79212625278  , 1082.39901712537  , 673.730604712768 , 708.804259738434 ,1.23698278963293  ,0.687113259456489 ,0.755739899884319 ,1.10673038421525  ,0.896421087705871 ,   3.06395462518657 , 1.39021339041913 , 2.31858930753154 , 1.90763188875686 , 1.6338892121665  , 511.728715088533 , 664.20913025187  , 582.669619063637 ,499.374007392232 , 483.01011398231  ,    1397.95480675295  ,  3701.93050664099  ,    3843.89205240372  ,  1040.96099464426  ,  1133.35791481969  
 200 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.16581260470158  ,1.60298217128784  ,1.00497941236801  ,1.41616664090771  ,2.15859869978054  ,  912.388309735924 , 552.738603344564 ,  864.492066175229 , 886.301385296968 , 705.935740084703 ,0.848291827903166 ,1.19561915140155  ,0.775861795475696 ,1.00421033729928  ,1.28591952322136  ,   1.47434824076339 , 2.03463635802851 , 1.32503388680057 , 2.13168768021597 , 6.7785862182955  , 601.16811957775  , 440.342450654957 , 569.269173212837 ,582.62786572956  , 433.121422222922 ,    2009.88315008287  ,   823.884032725086 ,    1584.0127351179   ,  1813.19780457435  ,  1652.1030556285   
 200 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.03736264671156  ,1.42840805592762  ,1.07302383254844  ,1.28065547555701  ,1.26669679073334  , 1406.12799467913  , 720.07494474593  ,  927.507237146867 , 784.168414658747 , 728.487265287881 ,0.558768042661501 ,0.949227027196627 ,0.73726971292839  ,0.924788695420565 ,0.791724073973015 ,   2.97668339713448 , 3.31196441658862 , 1.8253501757403  , 1.97890378811425 , 2.09900515571841 , 557.593372283559 , 471.751784351026 , 552.690658493844 ,534.302214670148 , 490.127296570863 ,   13054.5275417148   ,  1359.07909098788  ,    2442.51284802545  ,  1633.68381203744  ,  1715.73671632537  
 200 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.27111107642404  ,1.0233725866673   ,1.28360449333655  ,1.29295705221143  ,1.26045203472551  ,  758.772225276641 , 938.171745485474 ,  929.504111068719 , 602.316214225217 , 743.349726123739 ,0.903519384825421 ,0.814546845842215 ,0.822870004813908 ,1.06167940012766  ,0.887102227791377 ,   2.08354208887686 , 1.34039314254527 , 2.08145650700239 , 1.66330313794223 , 1.73729455069678 , 492.199857528837 , 587.130073073783 , 567.179277364256 ,444.718267052042 , 519.199435688543 ,    1698.26515375267  ,  1831.12603170632  ,    2595.24177069812  ,   912.535607809899 ,  1481.62626860464  
 200 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.83423100246372  ,1.08078205189073  ,1.36022150572785  ,1.12202732950557  ,1.27363503865583  ,  890.54148614336  ,1251.48554698517  ,  846.752561800242 , 827.905149207031 , 949.526166098303 ,1.24712324126559  ,0.755037484010429 ,1.01273626464739  ,0.863333904616429 ,0.857623520045651 ,   9.36761814286976 , 1.49046129499156 , 2.11915034708997 , 1.50020546908307 , 1.94931143191566 , 475.84624149258  , 764.804187645667 , 575.653930279861 ,562.319124243095 , 615.900218354141 ,    2462.47006014454  ,  4211.32018850826  ,    1556.69289769731  ,  1369.79925626126  ,  2662.41435785292  
 200 ,0.215 ,0.825 ,377.709824077126 ,1000 ,1.35705963597399  ,1.00103957689317  ,1.095412218592    ,1.06636526058498  ,1.74043231775889  ,  762.153881551615 ,1075.09508057372  ,  639.027157969454 ,1046.38955528817  , 614.244005079614 ,0.793115058315529 ,0.7348860051869   ,0.730820981991028 ,0.75152577078262  ,1.02562298444434  ,   2.07598218518618 , 1.43606478953484 , 1.7546626076978  , 1.55514207182142 , 2.75460382567833 , 506.562006910754 , 615.321779847822 , 450.696888254669 ,630.308426356843 , 450.003265237992 ,    2120.13634354128  ,  2474.82886199988  ,    1417.87464499688  ,  2840.14887444085  ,  1290.68006111598  
 500 ,0.215 ,0.825 ,377.709824077126 ,1000 ,0.938818308218184 ,1.16080644763521  ,1.14380473237176  ,0.945739381969095 ,1.35147567913364  , 1819.36708569641  , 906.42720770148  ,  738.336480348116 ,1224.71774340356  , 787.135869026225 ,0.681231616630319 ,0.9747943242203   ,0.994083748911836 ,0.730092546816568 ,1.01013690859863  ,   1.24628067910242 , 1.40844020773182 , 1.34978803639868 , 1.16943846358816 , 1.77622108899708 , 996.720798062862 , 684.402321202865 , 582.214144058299 ,815.956582635069 , 601.114765867404 ,    5448.2228490359   ,  1350.42338276902  ,     980.016012224557 ,  2296.50180010426  ,  1280.09732898022  
