n,p,q,prob3,mttf3,mttf1,mttf,tau,shape3,shape.mles.1,shape.mles.2,shape.mles.3,shape.mles.4,shape.mles.5,scale.mles.1,scale.mles.2,scale.mles.3,scale.mles.4,scale.mles.5,shapes.lower.1,shapes.lower.2,shapes.lower.3,shapes.lower.4,shapes.lower.5,shapes.upper.1,shapes.upper.2,shapes.upper.3,shapes.upper.4,shapes.upper.5,scales.lower.1,scales.lower.2,scales.lower.3,scales.lower.4,scales.lower.5,scales.upper.1,scales.upper.2,scales.upper.3,scales.upper.4,scales.upper.5,shape1,scale1,shape2,scale2,scale3,shape4,scale4,shape5,scale5
100,0.215,0.825,0.182912489916643,758.40904931671,924.869251041088,236.358776991107,396.597994777571,1.5,1.0494666379526,0.891027158458401,1.83742444825773,1.26239016337308,0.834640879856753,1174.22736029049,1038.06979229562,846.374992459704,760.253449037268,3029.92418347272,0.700216660663371,0.640293656752839,0.853356641220915,0.772032627019167,0.444670880901158,1.64520750713052,1.29189132703094,6.08379093848172,1.94680267013096,1.71285687995336,613.5437226146,588.432546847025,493.693912168295,517.875515544105,861.768350009581,4038.81810709303,2284.73142875052,3615.23656043534,2208.75855312853,115471.988477987,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.182912489916643,758.40904931671,924.869251041088,236.358776991107,396.597994777571,1.5,1.49742773758607,0.941138348499832,1.1181365765594,1.42373132564811,1.1470269301966,799.185727812502,917.874886399634,1095.23265208427,739.738410359565,995.322044142826,1.02868987768569,0.61120961365765,0.679946880618689,1.01694612504751,0.847973033882592,2.81314561556845,1.46209128978985,4.12254300258007,2.63640355914576,1.73677082209228,486.318997239876,510.276208929053,516.885193351506,479.741156871148,580.973303687718,2524.20649694734,2838.72188278337,7926.4982586265,1536.01288030731,3112.56903264155,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162768001637809,749.587187197168,924.869251041088,241.553337959301,404.815635533113,1.7,1.11556994392088,1.1381527942005,1.5816697333857,1.4082644679775,1.31730693032998,1294.62105981717,1475.04438390945,638.074937571873,741.990004114501,580.655763059169,0.718416458974136,0.786214300501463,1.02643960609436,1.04375719771908,0.918025075685306,1.74505360425295,2.29657016237742,2.66828789457778,2.18399203589911,2.15723757967907,670.020841917992,690.909640526787,459.707039172108,502.523937901779,424.48418723497,6866.66179841519,5996.32421485037,1347.33680235544,1574.04104894947,1142.25816401606,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162768001637809,749.587187197168,924.869251041088,241.553337959301,404.815635533113,1.7,2.34171221388645,1.30554287684008,1.47787797682342,1.06032261162074,1.11726062569925,778.659198727564,667.536666807149,1181.29825666096,800.558506248745,655.594850394941,1.39869220515291,0.889167077464922,0.738213501092495,0.776225038880523,0.87086774812194,8.31759007048383,1.8497281728265,2.71983053704638,1.43448851600947,1.49307893331319,458.258164858273,451.922790003404,591.385819615511,475.338577221426,438.243046438224,2944.21363967126,1491.28440842235,6777.0952180364,1774.55914617347,1193.92601739796,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162768001637809,749.587187197168,924.869251041088,241.553337959301,404.815635533113,1.7,1.32904209106824,1.191678636177,3.70485816871738,1.71822522030596,0.993681120665584,633.748221268576,930.750842671513,791.270636497772,735.780092697268,1667.92939221838,0.84373671872754,0.76892825179441,1.24619055369955,1.09693637082635,0.641501398473711,2.15288852549274,2.21449172860159,8.71837307607726,2.8178614521836,2.26849556963573,450.833853618332,549.394373929677,499.834435088743,495.481039722871,691.68727558133,1271.47450783901,2685.88823684856,2067.56573608146,1592.93695462791,26122.1882739463,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162768001637809,749.587187197168,924.869251041088,241.553337959301,404.815635533113,1.7,1.84902237543172,0.87750783752449,1.5707099198538,0.838564528071856,1.28938435216594,570.470308397864,1261.61182804208,781.540522365273,3512.83883143298,810.851486989733,1.14253440372894,0.571383758504305,0.963122157703141,0.425278774362481,0.939314786064182,3.21956751987576,1.23345039057433,2.85690415342724,5.51805788482632,1.92208825793439,436.231891545849,638.255296625432,479.442256098552,519.750087883746,522.043795062461,1135.97183735204,6501.57063611704,2717.41590900346,605632.84675897,1726.97748461364,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162768001637809,749.587187197168,924.869251041088,241.553337959301,404.815635533113,1.7,0.990358200335383,1.21537635422562,1.99213206273999,1.24831483179802,1.15047365339683,1195.61974889457,731.738894285764,864.774003359812,956.013108666204,1067.7373313221,0.627859158985216,0.821007983689826,1.30075655699002,0.806489713308113,0.865027885957928,1.4945358105908,1.67840104095752,5.46281968445346,2.25262362318151,1.84310058863411,608.511674615533,495.657057118783,512.902506259509,555.540285249375,601.631684803722,4657.57643363896,1978.013305659,2733.97483551586,3648.32872117541,3156.50398029653,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.146317575270849,745.486433503477,924.869251041088,245.728705841541,411.962227770625,1.9,1.27362508237307,1.15528087095738,1.75892304762977,1.12244199754462,1.33421269205991,1292.84757715632,857.772893116817,832.183148909684,650.579877700676,731.505038123934,0.449810160152899,0.800767530539455,0.798690634323038,0.808238249526205,1.03146854697489,5.78202726495735,1.89759686523176,4.36027783405771,1.53275986720919,2.00071931744526,490.435692420153,511.930713375194,475.63867076781,425.662628852671,500.665409532156,363296.175915346,2915.22106566345,5958.99843775565,1421.00279027339,1500.68045720139,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.146317575270849,745.486433503477,924.869251041088,245.728705841541,411.962227770625,1.9,1.48127263865686,1.72333911773121,1.13034672556216,1.28773920083789,1.26260953588409,1410.38416805757,600.464906468487,1419.65095374808,908.21174086449,701.271568439832,0.420944884862601,1.12309649633865,0.724559932741701,0.636841671900885,0.936030524201411,6.36610025780439,3.33598263899285,2.06802644199629,2.227576879613,1.83093382233474,477.920601092588,438.271022549356,679.985519983925,527.198324136347,485.361935508753,940894.822306391,1039.4347304561,6720.42015510313,4431.38689710987,1309.08143365973,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.146317575270849,745.486433503477,924.869251041088,245.728705841541,411.962227770625,1.9,1.63419267664372,1.05467884890656,2.44726750229278,1.4852582796198,1.29068929142599,689.859093003096,1129.77596134092,689.573147156334,822.842395140036,710.000587823013,1.07821108934097,0.615258710744969,1.13304173462903,0.677546982958891,0.809115106791763,4.15965320959552,4.83237668457993,4.25611510732431,2.99709612799822,2.22447510993881,465.738987927471,500.589352150322,478.004001471536,494.232075714663,477.092099105592,1597.14254672107,7349.37888785446,1868.41450685161,3486.82970098749,1618.0125304648,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.146317575270849,745.486433503477,924.869251041088,245.728705841541,411.962227770625,1.9,1.10052119795687,1.33859680538009,1.3598397142218,0.75034475838359,2.4369680244299,846.016074237508,892.778148776808,1267.22733437074,1385.15832738712,567.571662647089,0.565333686456804,0.861157148060761,0.733904596743393,0.504187916333219,1.27123831598571,1.74739495875663,2.3684572795031,3.24016257162198,1.31516958429754,4.242022473493,525.790567891831,520.885186963664,587.955278685018,628.123206057949,442.184601611755,4572.13980096592,3208.31058476931,8279.90581779788,8275.89904096287,1029.96260557163,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.146317575270849,745.486433503477,924.869251041088,245.728705841541,411.962227770625,1.9,1.08880017747501,1.20444894106147,2.88229830524985,0.902623207891315,0.965020305857805,1466.52918603687,832.537484128417,609.528740776811,945.022574848175,1505.71159883937,0.488257812127427,0.770300988043528,1.55581727187048,0.569411245420082,0.595398687020306,2.53218027357918,1.76652122422059,11.2650391939224,1.54987696855709,1.87653058287698,602.026241253796,541.606737754264,456.388148156464,558.731242522024,679.46786481544,66623.9217121989,3131.38427648139,1679.07938333308,4597.22554494861,15937.9784030202,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,120.568581589276,259.630810543096,0.1,3.65079509406923,0.685569626182992,0.104114372558233,0.894509811712458,1.34499522913694,368.2564030298,1022.30122611969,152.921446157373,1473.52812575609,1426.12587250301,0.994768552537452,0.221220612619047,0.0826819070259562,0.600620818431019,0.611655980114166,8.3213470873,1.45145040701011,0.129748069802934,4.78925080671615,5.06377773536075,271.33496501865,347.726372675886,16.9711565205734,408.224078534445,446.545276302109,1188.22230672086,882493.239465884,2699.62534886327,12372.8004532493,8681.54613621942,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,120.568581589276,259.630810543096,0.1,1.0460869948748,1.54338169611915,0.0822432414408562,4.46306976692937,1.42270564501954,903.653964080157,898.470001985603,132.663814767326,400.06780716836,459.781054013044,0.502791263117775,0.947468403219731,0.0644872723777319,0.98359495835129,0.594302266876294,2.15444366948026,5.51084459401119,0.102081554729521,13.1667576514136,2.42339467158738,398.455807710771,416.903590038831,7.87165804496227,288.94773156895,298.827781750065,13528.0449464684,3406.16121286855,4252.39649189412,1552.0939093129,3129.4804111582,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,120.568581589276,259.630810543096,0.1,1.80185815663222,0.836740803749822,0.0917712024875682,0.810349232011344,3.97978799544446,529.506570542146,953.897387084432,888.210594019319,1252.03955564358,406.582234056058,0.917014115625027,0.501925288773417,0.0720526780642684,0.453612707951571,1.01550885733956,4.15354823764571,1.49971528349659,0.113113416065955,5.49264751925414,9.92682399758123,333.06017958109,430.673341036782,57.8386322932928,404.49387430564,292.54412466352,2812.51694770495,9229.76472802955,45638.8210747155,38305.2752441172,1593.86209862547,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,120.568581589276,259.630810543096,0.1,1.18850206574432,0.895375022433812,0.0838532365548966,5.5731469221184,1.33191910159763,741.602465724085,829.455109232091,455.886458478544,3378.76598708964,1255.59617932367,0.769454757680919,0.62866042520229,0.0652075948308623,4.82042206160816,0.741051967281172,4.37245376598832,5.61276017830072,0.10736022006643,5.57424896083769,10.4330202877831,348.32842850189,339.409920030178,20.305655592541,3230.41134782758,316.559857049016,4304.21901398651,4915.19452001152,18071.3528121369,3378.97160104093,14658.3145222112,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.576599200591966,3048606046.08,924.869251041088,120.568581589276,259.630810543096,0.1,2.66472825675648,1.45323089718663,0.0886203963606466,1.57116518144005,1.11118664067389,431.681658333627,1150.9496259489,2321.00988069881,596.987237569047,1027.24474239868,1.55610244536803,0.906567082738484,0.0684168850084389,0.730225972954646,0.525850052880664,8.28640036290667,5.80801605685947,0.116582490052647,4.07090467839613,1.88104341000951,304.255395796018,517.449875046646,153.632037859495,348.003232423977,439.981381771637,1088.45091963681,8951.99671135682,105498.134885107,6694.52593647454,23304.8396923283,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.475568944140618,7779.90037150086,924.869251041088,152.601739708636,298.648435807868,0.3,2.07545246765409,5.51741935588328,0.285568601892038,1.35176691432704,1.77248011492379,559.123145363918,3248.94751030962,758.562116631949,724.634902707974,595.472622504169,1.29930536976805,3.6000301939311,0.219545400846839,0.877106510436467,0.806518677820481,3.69776867240846,5.51952890113228,0.372015127802481,2.91158557932564,3.59021000155972,374.74613963859,2626.63439231533,291.54844392566,410.843055333013,386.907247384718,1663.77080085883,3249.57743622997,3473.17997802564,3151.89501893369,4481.26427691355,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.475568944140618,7779.90037150086,924.869251041088,152.601739708636,298.648435807868,0.3,1.29637950567407,0.987254865267838,0.244298092549587,1.13773431836003,6.05999971855775,918.544160221049,573.4628319008,714.83532084994,952.771158923399,3664.64636108889,0.898993500486159,0.678255856772388,0.190395818982864,0.636002095752368,6.0601623576267,4.716363080952,1.46951505389629,0.311085953754576,4.58426559850576,6.0601623576267,420.171252722325,332.120667623021,210.668925357054,380.913897075906,3664.68941410171,3575.31026534169,1735.9694665622,3364.10498135041,7313.84219637304,3664.68941410171,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.475568944140618,7779.90037150086,924.869251041088,152.601739708636,298.648435807868,0.3,1.53793026151451,1.20058786337711,0.391540671577307,1.13417159854316,0.729348917689955,785.295730021025,634.730075315151,414.571027840202,918.006777019225,3181.80832512804,1.11013389126531,0.919368085844472,0.285676319926667,0.7173566598642,0.509311504099103,6.55828380765045,1.76726911482691,0.529104779588809,4.56852240588558,3.24341445085462,408.732796340717,375.049768807977,206.658360530157,425.258385602413,660.677698739603,2954.38746794269,1754.27601784318,1371.44227680293,4961.75825603634,24077.7143247332,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.475568944140618,7779.90037150086,924.869251041088,152.601739708636,298.648435807868,0.3,1.06411825585831,1.67455966723511,0.354319011824807,1.07735667865166,1.89749467190359,1424.18132063103,447.262129784541,792.378311038109,1243.26257344814,625.833237728557,0.484904355468665,1.09780458333952,0.260240925717781,0.496769724416968,1.3748335982634,10.8231162707433,3.40202265005785,0.452409227992104,3.74170987900411,2.76982698237171,344.628080167055,312.871137412639,335.897256462997,448.965825590326,382.969450675662,108108.241193772,957.283868205171,3461.59763005524,74865.3211239249,1620.53852810169,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.475568944140618,7779.90037150086,924.869251041088,152.601739708636,298.648435807868,0.3,1.79219022959696,1.94175116591913,0.249968758788738,1.11133637409648,0.685653500310055,592.477480153604,401.077680670191,1734.96906646331,804.826557428606,4377.93645060868,1.05405863391482,1.201476913046,0.199952593679004,0.592119205432443,0.307566781241542,3.29100918971935,3.93154776190294,0.310491224223796,1.81364142766645,1.65509477080532,369.388619174027,302.529045454153,467.945445867109,424.038604630827,679.027429275957,2176.81869824753,866.81813710579,10566.6041217835,3964.14538712725,1345143.60278204,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.393361851959789,1680.2282,924.869251041088,177.572511944803,325.70321504998,0.5,1.27898128889813,1.57821972256257,0.573813678309913,1.40080496759271,1.2977619362569,1698.8857555299,728.377927837491,435.445474801617,519.760699926967,640.764243862547,0.768506111178295,1.06310672186687,0.392280398498257,0.782270096406248,0.599965299923188,2.90435119929929,3.19414082198106,0.732440432130572,2.65014332688976,3.32658351595824,609.252220084837,437.260013088214,242.635017102147,344.716493015234,371.914883476569,13385.4334322213,2763.74218730578,1264.35081833236,1596.66972570441,4814.45832958027,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.393361851959789,1680.2282,924.869251041088,177.572511944803,325.70321504998,0.5,1.55300756875447,1.10883732113415,0.371773886371148,1.06332616199783,1.56920189317932,685.838335000943,1172.69087677911,1882.2988127643,1565.74548395311,667.173354558769,0.812643697557044,0.61300139219168,0.284937890223761,0.615032499239953,1.10375896106761,3.29712756640672,9.96600378543959,0.476322056519456,3.9187247051189,3.01491847178006,426.045838603323,371.890460401895,620.027998007634,554.335501039688,429.789585102055,3427.86354432622,9976.5086360142,9433.52932581476,10262.3244944659,1559.31936542785,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.393361851959789,1680.2282,924.869251041088,177.572511944803,325.70321504998,0.5,1.41170558099269,1.15830096982403,0.663100377381489,1.48941507162404,1.37592431536442,1030.05034667734,1050.11417323447,384.669409639103,740.042769557524,628.713877163707,0.567485983845041,0.527622148669278,0.498228177429978,0.892640051638222,0.950902093672772,4.02978295834907,2.14161925453829,0.877106917141288,2.60994957317035,2.28516870322566,462.694190893333,490.094164333896,254.942740755313,445.458908361972,389.450875813183,36593.4390174362,17386.1952625009,785.312214722272,3347.30914695957,1813.55033859858,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.393361851959789,1680.2282,924.869251041088,177.572511944803,325.70321504998,0.5,1.08459948653435,1.68133237302152,0.398735318130768,1.02569346080396,1.24828102840746,1179.76515193928,453.327971129502,1077.15303405857,1106.26832839299,1028.04386310021,0.575472121194878,0.996398303255055,0.290000306777835,0.473371535595626,0.77331559086499,5.49052806850747,3.09921890817246,0.594332699543021,1.8204172597006,5.56622160916809,397.421546661574,328.38893738825,440.495973534967,535.018651383993,455.310273557486,46008.106574455,1020.07800507621,4951.19488322157,27144.0805015709,5449.62856024964,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.393361851959789,1680.2282,924.869251041088,177.572511944803,325.70321504998,0.5,0.963270181447837,1.58982391808471,0.716520567893254,1.0208493107992,2.63861515598059,1610.68313799183,835.73561936483,347.789169801816,1263.61797755451,469.7674061068,0.283513214975274,0.544457883471,0.551169386411424,0.699284855591652,1.77061245326242,2.57220347874355,2.23178320732519,0.91327022648568,1.7343613438959,5.61748128261723,467.578988963348,468.628919007438,237.503907569447,573.409210166914,343.410639722297,19255781.6197273,11419.8300658015,679.974829370294,8270.1294170515,1454.86834009297,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.328824833415765,1063.43617555016,924.869251041088,196.415416746624,346.196514899538,0.7,1.511216055886,0.643332041576059,0.617992518375913,1.69442201945177,1.80466760725747,607.191258928998,2830.79004776652,940.323939315983,583.806135588347,439.997292165827,0.930191673258101,0.344266845189311,0.424488038483809,1.09660424728971,0.876940605621805,2.53044470643949,1.29535015735153,0.854299883522453,4.85189376153291,3.12736379192763,394.74602118395,632.971423470284,437.960540530459,387.367415034142,329.0600409943,2963.64765034645,214839.671700761,3819.05262332437,1544.59933446802,1093.54485830393,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.328824833415765,1063.43617555016,924.869251041088,196.415416746624,346.196514899538,0.7,1.37790929538234,0.890897997114008,0.671613708884619,1.6218306412987,0.790656232537072,650.347746549801,1331.59636802912,1015.71426374724,513.525040306668,4750.21963743801,0.928536668497556,0.452728847591031,0.460150546119795,1.08075621439386,0.381308534174116,2.56866694273191,2.17022791015203,1.05179134324615,2.57926481837167,3.77614369808992,424.59674036328,494.711111684023,495.371945191665,368.896643438285,897.266059047766,1822.40128515216,24137.042361282,3934.07025135332,1007.28902538503,47046.9701991681,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.328824833415765,1063.43617555016,924.869251041088,196.415416746624,346.196514899538,0.7,2.64770745746306,1.48409777752461,0.696330918985199,1.70940703278039,0.991325082727971,515.817764654671,1126.04260531328,871.117066496579,407.09613428017,1941.5368444897,0.948068535630435,0.69848020218347,0.541336736402856,1.28389174702546,0.600111237013509,7.19204703137736,6.5615230169564,0.898662627203108,2.6477749137878,11.0930439095266,386.351039290971,430.613432208498,473.285228516259,325.48839700729,395.348730642361,1669.59731221257,7632.92823184546,2536.49757773865,570.660337359886,23462.7147178064,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.328824833415765,1063.43617555016,924.869251041088,196.415416746624,346.196514899538,0.7,1.05264451643425,0.984841406774922,0.708535004464708,4.05100920543339,1.40816505117101,787.855358058215,1080.81073258883,702.449596433896,2840.93481879112,734.643784055978,0.761844919259359,0.572535751799527,0.557235042671284,0.512186046442677,0.867720102594254,1.5831235798393,2.81259049081782,0.890050934166362,4.82357909063595,3.19690490305421,454.895149513509,463.132757254062,401.501304272339,375.157860860908,440.857477419477,2078.20748874859,7632.87038797704,1645.81637464633,3590.31729436586,2080.57024345808,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.328824833415765,1063.43617555016,924.869251041088,196.415416746624,346.196514899538,0.7,1.25660081477079,2.66536306594205,0.693653495570451,0.732248525301113,2.19766537129149,995.258042529165,697.188209522083,638.684592600311,2637.16612912376,506.253059728148,0.372783273338661,1.34051715354733,0.440498433196389,0.314377077164095,1.38688268301605,2.25595622640602,10.3810929874124,1.14474296280318,2.14289345064054,3.59088163748796,506.51107962452,422.688074947614,376.344704547372,548.063798608058,381.798345800753,74431.9505419912,3109.86151352091,2709.05234551775,1105284.75742549,968.183519284675,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.278487170955192,883.95437971124,924.869251041088,210.627343926679,362.492299414816,0.9,1.07275200654445,0.986248781620483,1.00611071108241,1.2386926759654,2.476785690744,851.808104621523,1785.23119781441,866.230333816858,1329.17937114688,615.375963351511,0.740591681919719,0.665969999903723,0.674259156314871,0.903088069404831,1.21499461605279,1.54052713145773,1.67189346510112,1.37518612960997,2.5070940274927,4.60221447841586,511.383955957997,756.706723203824,515.916068060092,666.513141242076,447.177597685526,2042.88623539771,14153.96389633,2180.60279967883,5634.55657057909,1976.86358181507,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.278487170955192,883.95437971124,924.869251041088,210.627343926679,362.492299414816,0.9,1.51335423461428,1.19969307187197,0.997887856107656,1.22944691657322,1.48965820947395,785.12150512904,636.924116050751,488.550048003086,783.675770403251,1123.14351493077,0.885142543998199,0.722596024505547,0.690625674202743,0.962038787520506,0.645228729495483,6.21501951533129,2.04287677605544,1.31012332722588,2.38091220848531,6.59892587681834,418.620617127977,416.230628125022,333.090479432743,469.72260186772,433.439731556771,2943.52145488161,2221.33912274151,975.088395936051,2133.17600110228,9039.18494227509,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.278487170955192,883.95437971124,924.869251041088,210.627343926679,362.492299414816,0.9,1.0032838007478,1.06144951387406,1.08208071406103,1.01192423097071,1.81488449602417,1343.09330741736,2096.92911229879,459.248667404948,751.200554459706,815.443698645985,0.75653124108865,0.675784173193779,0.758208927370669,0.807048009453771,0.92123678669549,1.31216056362128,4.4541567337224,1.3725377274726,1.32697771553631,6.55171347988473,650.251979663889,599.427465591014,330.661274037447,439.698095066818,476.448261390472,6246.62221027563,13987.4484688637,903.318085891299,1714.73861458584,2890.15905058655,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.278487170955192,883.95437971124,924.869251041088,210.627343926679,362.492299414816,0.9,1.24888244703206,0.765366700554335,1.00861886801332,1.2192591727838,1.34029371384705,633.760885803416,1140.47968276043,938.156896335209,1100.70707386951,795.865982175375,0.858367056437201,0.501462895382627,0.669016405521264,0.764495632231192,0.62623279748243,2.25704303489306,1.28607595941244,1.64798295276974,3.41520889995381,4.86277000760157,420.934639520025,516.533069818007,511.551587176917,549.160295278672,435.610579419084,1673.72063470133,5143.18324969539,4388.74102687799,4819.47903455053,8849.21689106754,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.278487170955192,883.95437971124,924.869251041088,210.627343926679,362.492299414816,0.9,2.49628845448223,1.03198048876778,0.802473445095673,0.88183736250499,1.37843697225509,606.08535990262,1155.35358159019,838.25492757974,1300.16006613462,721.834432906406,0.818236657117531,0.579282394739511,0.64499155169367,0.616698739271098,0.865478173657748,6.85061739854528,1.95240642807081,1.00477121201238,1.38098996982219,2.10013091671499,427.829160613101,512.406791475676,457.987155073724,591.00367575744,429.292877102133,2190.85337518562,11574.299701411,1950.00174767031,5165.02770815647,2452.25150890072,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.239039599065893,810.636587284279,924.869251041088,221.454510863052,375.858579375114,1.1,1.0956826147155,1.4032092766657,1.29526796858146,0.75289346712868,1.03706261690387,1055.40204023002,612.393186466609,835.778398994701,2419.30404732819,941.332209340466,0.762485758609274,0.905385317568219,0.811565180618761,0.410628392392212,0.68654559326536,1.86440302729948,3.04134262513803,2.08009928852714,1.05178118814249,1.62525648358125,560.548068034092,412.637380777011,513.031127959513,895.311419710357,536.246815660643,3360.18494070927,1357.21816371643,3184.31614367107,32795.9755020793,4450.49072283674,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.239039599065893,810.636587284279,924.869251041088,221.454510863052,375.858579375114,1.1,2.1205100334738,1.17767195074762,0.985450367526139,1.10796726266688,1.60305795951461,631.758261319096,721.070430573381,700.935788259793,999.444421354159,658.411679025069,1.27281287407544,0.753280378294756,0.70449173179245,0.713194456165996,0.735994835095557,10.6862137371093,1.83550098754227,1.42598249858898,2.16167874826099,3.60655095370106,429.467903449171,478.528927083986,428.647403138075,540.570476384914,429.651472245794,2349.22590657572,2311.34108808279,1667.56928744521,4045.83806292264,3217.53537811754,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.239039599065893,810.636587284279,924.869251041088,221.454510863052,375.858579375114,1.1,1.2384358931882,1.25058252352969,0.826493226244635,2.05625266192627,0.849026068371968,1703.47527181656,823.80114686039,758.560386864461,584.223010747795,1461.60444882836,0.727245807584991,0.607636144287136,0.639768557176356,1.20028311246653,0.600428728169048,4.63408680645546,2.55355127486581,1.14819121398784,3.04211296064951,1.84971538423402,557.000052093922,458.170891534273,475.677643379736,427.983077426587,585.323892762615,9404.41551319495,6404.2513100135,2000.71290521856,1284.68536965643,5655.27033053872,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.239039599065893,810.636587284279,924.869251041088,221.454510863052,375.858579375114,1.1,1.09206835794821,1.47397397422813,1.42440585231369,0.94072576326671,1.14152655584985,1459.59109549994,676.633003716715,641.171544289109,1787.96255384795,2810.8651419327,0.674818882266462,0.962186153182783,0.966872521932598,0.691874181109567,0.684099058104379,1.62393103930408,2.16068355189621,2.26746265994844,1.40563401284646,4.35859729607015,730.431354420822,468.824231879657,456.509945230226,866.436190401988,665.155565242809,7547.94943675512,1591.51664738996,1235.59366942972,9005.72979783213,17816.5276132059,1.2576,994.3661,1.1635,908.9458,840.1141,1.1802,940.1342,1.2034,923.1631
