n,p,q,prob3,prob1,mttf3,mttf1,mttf,tau,scale.3,shape.mle.1,shape.mle.2,shape.mle.3,shape.mle.4,shape.mle.5,scale.mle.1,scale.mle.2,scale.mle.3,scale.mle.4,scale.mle.5,shape.lower.1,shape.lower.2,shape.lower.3,shape.lower.4,shape.lower.5,shape.upper.1,shape.upper.2,shape.upper.3,shape.upper.4,shape.upper.5,scale.lower.1,scale.lower.2,scale.lower.3,scale.lower.4,scale.lower.5,scale.upper.1,scale.upper.2,scale.upper.3,scale.upper.4,scale.upper.5,shape.1,scale.1,shape.2,scale.2,shape.3,shape.4,scale.4,shape.5,scale.5
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.15495034018032,1.34412465812202,1.39737395845578,1.35280989464889,0.899587905374472,1051.70781594968,608.891186463418,1020.81039521568,2075.55423464879,1624.26965718542,0.772500135545893,1.06347090040684,0.896662969270995,0.494614373718974,0.515620468160634,1.82745994459053,1.83779879495303,5.85061161947781,4.93761253203651,1.41192694949371,616.337620927638,436.246636043858,495.541646502443,650.902601710516,770.613251328746,4048.56251474255,1130.15619793208,3509.53112450261,7870.09143042944,13711.6797988806,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.3131529532675,1.07997689162642,1.13686667824756,2.13160271203138,0.937363950943887,570.152617672627,1612.29556151336,913.322556197246,536.649974242825,1053.65871975217,0.676287074959813,0.71095586128804,0.81030412290757,1.25848265537142,0.615172822922545,3.43629464743043,1.82855358804403,1.75521076529071,5.19374843204067,1.26455123601004,412.677657257071,652.455395019916,492.894966030003,402.416520123704,541.35206847408,2727.06874602774,7502.83269470692,2863.02540977804,978.95937708994,3971.34143597038,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.18980405132184,1.5284711490463,1.21441021242419,1.36340496078814,0.913928474806037,829.250535785266,661.324797028105,2168.82040632601,904.367812679314,1117.75453872502,0.92332871485299,1.15791398972516,0.559321920220557,0.766008207182272,0.67583854026286,1.83970394149731,2.28271337267046,4.84963693980113,5.76592970258026,1.23019667719812,507.118060184204,453.328454577739,520.79982290294,475.372812205734,648.260158650336,1812.38055834089,1099.02983351406,104453.30229927,4389.42197916849,3701.16957071247,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.24065162778191,0.922759214103627,2.12800078734533,0.834495429841278,1.32360375779565,1084.48503265571,874.085941445237,711.732537397373,2358.11138208854,623.366748162972,0.792548877809495,0.709009068389821,1.2209703233105,0.595303385601178,1.02321045928207,1.95149267169052,1.17387564741741,3.36994501155108,1.14993298688265,2.0164722338389,604.69045517966,505.682510178612,491.386371716453,1000.88056918294,440.878889997219,5447.94888075982,1931.46989958883,1934.6109580562,15527.6104308402,1152.16309578066,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.28002541420655,1.02928980299459,1.02832947489206,0.947355276126622,0.996230862175523,833.078085636395,880.761804145482,1240.91105335558,969.586100163382,927.510875697814,0.945436043677751,0.796694563754827,0.596966380968491,0.665104831405818,0.650229140759309,2.31598478433786,1.4423443155056,3.13398982055389,1.30214929723309,1.73889252977107,498.538544674935,515.708486745975,556.178746219905,539.724343434642,520.622543063877,2407.77851180569,1957.15229975738,8278.26822493758,2583.71927232705,3254.92119657258,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.75882039512829,1.53016829466656,0.822059557156432,1.00148632252774,0.989729284128153,798.66249235079,620.731696598816,6406.45167824733,1407.23994726761,892.952053180189,1.07793498724395,1.14480827828648,0.486180893853271,0.590766713680159,0.668034537960334,5.48129948209274,1.95341993685675,1.53527666607519,1.64221903296713,1.38554654430073,507.082514397369,442.530109353428,1634.34945362506,684.047950648248,549.519134506786,3514.23398372938,1013.30808605014,175560.085463337,14909.9568492901,2920.409305797,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.45147796050848,1.2232406257658,1.1435055973875,1.12654793718949,1.47635035614787,989.559611740794,982.059090715942,1296.46840664953,1270.13091696412,796.053105109725,0.828746657502613,0.760672114003131,0.755441522184026,0.713096359893111,1.15339667909029,3.18165497505939,2.0887904096842,1.91627026519417,1.91547387104753,2.35800898790804,593.373550256406,598.294094438357,715.272614697845,648.809036696675,545.374865561925,3164.49020779954,2760.69744088421,5856.06432276438,5943.85619622051,1527.28672752358,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.45379329829864,1.61755116417162,2.04776800737592,1.05885642712211,1.87652701192989,981.906074195242,592.32454082676,819.086799313954,1713.16077032876,578.105326780732,0.798421661601243,1.07284015685868,1.17456096742948,0.61924642048348,1.41524347926319,3.1474710745424,2.42567008498111,4.85086472820774,1.6610632825628,2.61460365879796,551.663347793536,453.977902955611,508.754833850587,760.132230715369,438.816036634804,4989.71053483166,997.772016195444,2902.58945322825,12660.1514625747,865.043360382511,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,3.59251788786547,0.718391462623382,1.10114267190704,1.04071089806538,0.698863455849812,425.763004163829,2318.68552240683,273.068614576941,1373.84075437545,2806.92585200296,0.723681988970019,0.506520217061773,0.898798631197121,0.544937832537645,0.430312626030407,19.964894760405,1.14425476279923,1.40075010868748,2.70266702109986,2.42848967361761,259.893050444811,713.747613110032,206.674212954016,416.865709438165,461.851412044693,2172.7708749537,20267.3281769117,395.211877922315,35791.0399430466,102251.514264625,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.24429301150268,1.5125627705358,1.25807462635189,1.25871621210296,0.845329149036506,930.831966405277,434.894298117932,233.889150830272,840.232660521967,1343.84282615634,0.882152092944673,0.886418826118403,0.842438913013339,0.435310644162224,0.437767466739095,5.38691137094855,3.16256021554658,1.63080857875612,2.21220468661576,1.48449739403457,369.355458815523,276.4666949315,189.940408908219,363.355004471687,512.789310224461,4661.60076436321,1990.05091811542,346.562682838386,13820.9263212319,75468.9141070505,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.03943666673928,1.93826129098388,1.11148719628543,1.60481389332776,1.26594405267772,1092.60558682637,495.415876429025,636.112202576299,663.17587567609,706.584460059269,0.609732076529737,1.29456216453082,0.744115817343518,1.08161220624223,0.635124180369041,1.86094929534274,2.89711364980172,1.69242051199129,2.88149849815127,2.08998639791188,531.777896887877,359.107084093468,401.650939189017,427.331051749845,430.799807857338,7871.52821005065,909.690397530962,2283.35133230567,1641.58115285497,2672.23619331544,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,5.38232066859223,0.718434142599793,1.28103777880193,0.797640255351923,1.16353146909471,574.026194578588,4147.58174311557,382.883329709425,1786.13249691167,980.037925540493,1.18837799128151,0.410290710514288,0.940127586880211,0.574843223040899,0.885437854457009,11.5387411498654,3.74720953742373,1.78293709263195,1.1458177306881,1.8883874857319,387.600714162894,582.380314362063,298.520448659893,713.967509547042,541.158442486622,1732.62679131399,500708.325573356,588.006000978312,9936.85754903738,3426.56971951714,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.773919135617,0.980506413760796,1.69312434627864,1.18776909698687,1.44576251938104,993.060543614739,705.448188351734,442.188022616006,713.006973336611,1050.7521546286,1.07588293966338,0.514483415648741,1.17788744890275,0.512917943321984,0.972725647215884,27.8762320183417,1.49389748059002,2.54838928042825,1.76919660470541,2.11220862848231,398.852437835361,429.965997817686,339.911589580298,432.08319045524,565.593118720038,5460.90852003649,3624.75765158949,728.219018575099,3356.957848323,3638.7739759663,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.12565581782076,1.05706480455413,1.0813831452726,1.3603117049712,1.58746181336848,851.895725532589,856.482527468666,997.459846209952,801.761960550099,847.804507071535,0.714852989608319,0.618303237353986,0.753517729428382,0.826035228387142,0.843064653206327,1.71313850023707,1.42449184866961,2.0847430525095,2.532035132276,6.65866744408409,512.100945175848,494.314456049877,523.5392967295,477.65631129567,462.317228252318,2536.4652851619,3662.31053205741,3973.94140251848,2926.88104374911,4327.8492554258,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,0.921919969707721,1.5065564486142,1.27165405365402,0.782482596068676,1.57236598720653,1728.54150280991,534.631653330586,656.411156283818,13790.3869686685,627.089457567963,0.361928300506604,1.13657042513067,0.812442492336329,0.454319044966209,1.11561557155812,1.97529679650131,2.19470433133034,2.37723534745372,3.14664532613769,2.18071807607821,571.833033666105,381.661521889042,438.412953772395,524.758109638979,431.297765571841,335049.892156346,873.273573171844,1686.88399336104,300759.842440858,1064.99257700231,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,0.880851835923119,1.00044878289156,1.13530004224539,1.34006140505405,1.30997711523197,1872.4590512784,1113.43936911186,898.548647063948,813.574660922774,982.881399558412,0.625811248167986,0.55404435226501,0.807484492120783,0.850598732430621,0.784326817307926,1.22840277110943,1.8278526704916,1.59292441863338,2.21640107078929,2.58775173461924,810.928591046893,583.641294328657,523.303442918202,514.996454546857,535.763224356577,9045.12181025496,7055.38602186678,2210.71632517637,2558.16204078931,4160.44466276823,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.49349957280226,1.22789109973297,0.837141171736591,1.4379929319391,1.06582461450135,732.082893603599,777.091038894465,3265.30517706428,594.779747663481,4351.32150759473,1.01946241934913,0.804899196987967,0.561804979997265,0.920928560028445,0.776907108512619,2.73845925834687,2.25615746729794,1.27425119200502,2.30235786012693,4.34794283052355,492.746731175708,509.882314737497,1007.44737781996,437.241873011567,946.324853037297,1613.15125437438,1798.93545013741,24452.3243263154,1057.24929399788,14363.5146558286,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.43256335051751,1.31118771158395,1.76427932955463,1.00857522091623,0.960331878490838,761.405841148179,942.365513804409,774.264457529867,1339.58859028659,1468.59657121383,1.13095128877727,0.952839572985719,0.88307015753037,0.8164283767903,0.411188724565642,1.86234898281728,2.00304165866176,5.1670836925919,1.27513158440298,1.55211573449632,519.67948612356,537.070483913852,487.695290171273,685.333032786625,667.47810643819,1366.24502940859,2974.46670311661,3099.20273717273,2995.34224174801,81170.365852664,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.02522691200566,1.20216189147535,1.89225822801833,1.04273257293557,1.15377125298069,1239.19507888343,598.832638396795,615.03081366999,1549.02818766715,819.115686435803,0.611862646741802,0.931486499694136,0.927967794226441,0.57817597899701,0.748825497099748,1.50422635761167,1.66263381398933,3.25331296114308,1.60026396346317,1.69338127181455,631.836805933516,414.060577253675,445.515433438133,667.816758305762,490.618287030476,6877.95898718625,1101.17624653407,1634.17280568821,11621.6430369735,2698.80546267093,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.55794287988399,1.71632482871688,1.23017621402045,0.810121486931396,1.59967136351999,672.38201975937,601.039545367554,1118.70257737878,1062.30683586148,854.601949892748,0.774414774918467,0.959431520453691,0.715363084316698,0.499575146555771,0.973566476588877,3.5927043357456,3.87202543970657,2.79023776533543,1.61417628831918,3.68605904395035,454.305592367486,438.835855104177,584.317236084729,512.129536538861,503.290837909619,2292.61330238316,1428.50550453313,6082.639325775,6930.701264199,2251.16128605797,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,0.994961967073386,1.19742935916829,1.40588203316393,1.60883253941465,1.07935678936626,2389.48486527864,1067.73577231601,1343.74009371944,713.107054648764,1114.75564112335,0.575665981694097,0.742992399001992,0.853974128189865,0.967290427531716,0.720339540111513,2.1063461466619,2.85933338751957,23.0286062892022,3.98927142675201,1.42894512980891,907.335825051687,579.456790685143,470.200133495134,495.364648124593,668.580579357373,39655.9394029375,6139.31152987894,6982.15829127069,2075.12843482323,3118.5203494043,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.49433613768872,1.50163252168412,0.701749083274704,0.798693131442838,1.09066422657718,758.184356586867,686.847452335495,9804.95615045855,1710.30930052428,830.669307030696,0.73007230395144,0.80445856782546,0.428597469735488,0.384801037649862,0.810959131958041,2.31830213701167,4.82947995858381,0.915123702698921,1.62890489761471,1.45435953028574,511.304208826898,449.887423229557,1833.66508649343,661.48303770912,525.171493602928,2213.89934273574,2155.51754445301,59195.393698957,48727.1449898446,1813.09753192865,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.05124986983562,1.22829224510381,0.926374093397535,1.06339523644395,1.35724358154656,1471.79604809359,692.949670061364,219.369535444561,749.742748569667,852.761036075937,0.642963063963287,0.870825737859163,0.684320220865527,0.790050456899373,0.730396063752519,4.44306598863076,2.07382384337656,1.19507628167152,1.67826823358703,12.6495623959509,419.944622838778,361.460930642213,159.380112195605,403.539239406331,278.948299248256,8890.11129904368,2959.96121597375,332.240190085692,3145.58944187878,13388.0670253567,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.42947573464933,1.53525835678679,1.1433128355575,0.469376184218461,1.75848352586338,710.308223451727,680.478600300254,234.930671003302,48787.009014958,643.968257898651,0.895522320166685,0.98802226121095,0.889738044677552,0.196801170963966,0.937796879314545,6.94994020512822,5.20499274474177,1.40283497488585,1.25380243136504,5.2947211249986,326.307394333088,382.70374851042,188.333007377756,920.758057465339,386.072873380367,6934.55306484024,7895.01232182228,336.239664519341,855157496.841538,7502.78582159895,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.17795648612918,0.964285595185479,0.981271687016421,1.48495643621033,1.86120883773457,833.30043475673,1452.12149276832,649.566530589438,563.171520533552,594.366282397309,0.904257480346479,0.495888102917314,0.71627459111544,0.976515330881887,1.19947517333495,1.76522409929827,1.79683998380983,1.38858744695202,2.5877834346927,4.59531334655759,489.034163350892,598.144201510761,402.014538910428,382.468308576029,393.256194126046,2286.25526055677,56407.7161731427,1415.0448103505,1284.73394249802,1503.57706707897,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.25300314857125,1.0522303256146,1.02901560645184,1.41721032010522,1.3849128198631,1241.38817830358,851.823692674553,680.948578486641,836.015375299071,606.051766961603,0.839154330270463,0.514719099892959,0.815150949890149,0.999233151016416,0.987361792825204,5.83992695773485,1.79331947920254,1.33268095732204,2.67100853988983,1.96871187581507,377.859873331787,458.628833458719,402.77782907773,480.871573856705,408.743632897804,6340.80733614573,5657.00102119584,1419.08399763266,3324.6991589511,1400.67382275911,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,0.830917996753794,1.5347907257186,0.908186595040023,1.07783870463952,1.40446810260794,1485.40228039375,993.765794630194,1205.57692008653,605.810480048378,636.027830396226,0.60564225898395,0.988479965081087,0.653795093212143,0.779320784998178,0.795360293212214,1.40095368555302,4.49110899720951,1.23015597413259,1.75831003961479,2.56696967289499,637.095316269942,496.818994888412,625.535354511542,392.991200977123,398.242096525275,6970.5033871639,3552.96766239206,5101.26444711303,1324.99878151022,2176.54245870813,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.43697529749678,1.32185593858717,1.26524472896208,0.721715294160967,1.60207731282035,794.04886115257,1599.30820935201,722.012617086951,1385.44211684913,770.631021554403,0.406340835120445,0.519365797398325,0.928727793980476,0.521509725584331,1.20269641284833,3.610980183197,4.07463215154103,1.78117992856032,0.96551262369859,4.24026272746864,438.897230519412,528.334027819698,457.702597593146,684.999558409884,486.497989866935,41714.1955799589,42612.6859124687,1481.62933974543,5267.07794894794,1655.03163003523,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,0.926670819966827,1.22224597594627,1.22453310944906,1.02881847741882,1.11693859269746,1594.99690239081,782.509310071231,1567.24391354971,1415.32897136673,1277.02443164405,0.625969232634857,0.89093689192227,0.763621606648388,0.645342614262397,0.676135626169574,2.20861433764592,1.76286646024881,22.4755184508174,1.63091283761136,2.304386612407,633.168830665874,509.348446405558,417.920893589848,695.275509466849,632.874396262585,12943.9150703594,1717.53594248995,9795.75556929025,11276.710583279,7848.96362812057,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,2.34353597190451,0.890810621060105,0.865588508564164,1.28966580106297,1.07060650126735,602.486161077549,1118.04525732255,1116.47408239311,680.57259007169,1427.70929505151,1.65154252033018,0.69848620837087,0.436300482263636,0.8666916891298,0.596766979809514,4.42751063687631,1.18894417879503,1.29679477175497,1.81050257765874,1.73255815204841,438.417944840173,603.795989727899,552.999815923062,440.437841643383,659.190272688212,1165.34836543265,3325.99690715875,10823.174760897,1602.29839218379,14274.5674635808,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.02829600676591,1.70434960575266,1.23243658001603,1.00517421923245,1.24107170066155,1929.19393035479,586.044615785739,1671.51706560157,683.193218099963,813.624677654584,0.619021937955121,0.991903709673427,0.675841469621714,0.667362371272634,0.840894637831605,3.3287116090472,2.7156292083268,5.29127009141479,1.39813580999549,1.6777082798365,649.239435228062,439.022528473581,552.464576724111,435.627075069355,506.853676770869,20826.3863848628,1171.61614648978,14953.1676393185,1586.53884708746,2198.10796893538,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.23776691101583,1.41065294001444,1.22532184391091,0.832647735623446,1.4455360284287,674.362145855054,1036.41028536295,807.823100639264,1219.95951907413,605.4368680985,0.940284474294921,0.548698994036902,0.921871011669917,0.543684235277304,0.910972683565438,1.67532007392856,5.189572928483,2.18878651484734,1.42923018910687,2.64462583097929,442.66927773116,460.4706999763,455.923447951161,538.934533497957,425.594407731887,1462.89490714429,27185.6500819026,1920.86035307804,6573.03780529661,1434.13792512463,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.43101746830683,1.29541749044208,1.88085226544155,0.856852743051133,1.00962563443601,1165.79241945299,731.287728633053,757.868994569929,1538.17309074818,804.04073971184,0.585527607280433,0.970587044098202,1.06260165490249,0.588577456741129,0.787736496681958,3.53048621427988,2.38293779944982,3.62481333367065,1.37394623548907,1.35414653623952,573.210466551995,484.911053613833,495.628546842337,699.196043026509,512.675150979237,19298.137602643,1552.29693625885,2200.67536661554,6058.00154173127,1703.31036730174,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.12920901389207,1.26866039273261,1.35430971061919,1.41958827724805,2.07918852501692,876.283121205664,777.302132022249,1056.14252672285,815.682164332094,637.946268275697,0.778366017217762,0.964617460961842,0.883103252533563,0.890901473887684,1.34236358899914,1.74098615504803,1.79838520517044,2.5450183478417,3.63341423819918,5.22106388561584,546.800398817342,496.868174617727,606.058856895456,507.791420518838,469.081308480695,2084.39493176984,1605.61963855026,2870.46495511284,2828.93597929846,1349.76828875483,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.28558991059483,1.48964879255073,1.13513342473855,0.971477274935286,1.17216908578322,1056.84994025298,679.358586383249,1521.95948357881,1174.8788286152,964.35413638462,0.761197134700519,1.05736411490627,0.808629166989496,0.796310430401848,0.916555614373089,2.19364629888474,1.9998723439681,4.24860823796695,1.16305326255806,1.54071182218863,571.870506208591,463.052878724664,702.517102556603,647.794696681415,544.185354872907,5317.73077336104,1213.07349118253,7826.5740899496,2777.23171146341,1940.37987131892,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.1073248743584,0.963599843734139,2.04162267817378,1.28258994091354,1.2363842374306,968.240146297834,1183.9480868288,783.350710377472,935.922372203701,1084.89987838411,0.849137965738518,0.532581763778383,0.937682747573795,0.775319001719444,0.517035043791197,1.46242076146654,1.44357537724661,23.7000535111826,1.78446823109672,4.88443598027422,622.950000109041,663.044303284838,453.632706434811,580.911274301781,496.964056586664,2147.39054680077,5375.76851428294,4135.96394203825,2951.00251645461,18093.4038775884,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,0.755977012383064,1.0368118569211,1.40578394054659,0.964785689488357,1.18513819385705,4756.22131292299,1655.28463669572,236.774140509412,941.598528658713,1339.87351528337,0.392304522654816,0.591642394431431,1.00061765297296,0.574665911502628,0.675963565168579,1.19024586915539,2.43171299141639,1.9761171015267,1.36965017195345,5.06376179215657,1171.01529607337,493.738958064127,196.9801929231,453.33696452651,393.471396577948,121081.515474553,19179.3973494764,304.745211345996,5847.84859396309,9765.36311028911,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.39137968084868,1.41624709861732,1.14605259076459,2.35354740311515,0.949083715298548,853.121556389972,446.189576493242,246.983837107108,400.562609016102,1436.1038701827,0.747618714917579,0.824279546172484,0.882019398562535,1.21759271197618,0.525318478504846,5.23779521278216,2.28902540279938,1.48235258787217,37.9952232481515,3.54767825195824,338.720068964435,289.210538402902,184.814609610629,253.304077796197,341.965600770434,4588.57806429898,1443.52446181543,367.404836007595,1497.81738868981,25829.3971791407,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.18532926382381,1.20625489175269,1.06988887458635,1.01641218221748,1.0750423299189,1099.76276794443,819.249005773145,594.333801834772,1887.36860595589,900.505617154523,0.82178265421403,0.894523357520577,0.669366448393701,0.467105914853086,0.568003321195615,1.81361679698646,2.14194909828145,1.45054545729634,2.32177317243555,1.52486129305355,554.717353321676,461.109424917576,401.761971259616,597.958760317656,498.653797920398,4298.88348341411,2312.83884925919,1602.25893449757,52718.035843171,5505.96041164107,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,0.995161817168969,2.63398946283593,1.05458156295268,0.677326333149133,1.25532631200505,1732.09303326976,633.904548699063,373.309387868807,1742.39444089285,591.86906085084,0.558383697668232,0.618485880720628,0.828462329449149,0.442950798015676,0.908083395584269,1.90457390885446,17.9246540991002,1.35480922428681,1.26969574350514,1.76360440572557,581.421615738285,344.559113769191,271.777184298964,627.326579734224,358.639575963671,20974.6958512355,2650.98102311001,593.635913525305,18095.2468295843,1269.6109298335,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.55074084744291,1.26735293172554,1.1614291949657,1.35938090888727,1.87174018655678,871.192127113621,921.708835013053,634.060651552456,682.219498640674,639.185925163128,1.0280340183327,0.839905113980422,0.804668602020301,0.934130760942568,1.25580712034578,5.97046267190125,2.16114048195259,1.60401371764918,1.94474829297215,8.60276651533741,453.997220491849,509.535014262571,410.117440833578,444.815788477148,425.212603142694,3739.62686003653,2957.59145837919,1367.20066321192,1565.5798143105,2085.86589580494,1.2576,994.3661,1.1635,908.9458,1.1308,1.1802,940.1342,1.2034,923.1631
