"n" ,"p"   ,"q"   ,"tau"            ,"B" ,"shapes.1"        ,"shapes.2"        ,"shapes.3"        ,"shapes.4"        ,"shapes.5"        ,"scales.1"        ,"scales.2"        ,"scales.3"        ,"scales.4"        ,"scales.5"        ,"shapes.lower.1"  ,"shapes.lower.2"  ,"shapes.lower.3"  ,"shapes.lower.4"  ,"shapes.lower.5"  ,"shapes.upper.1" ,"shapes.upper.2" ,"shapes.upper.3"  ,"shapes.upper.4" ,"shapes.upper.5" ,"scales.lower.1" ,"scales.lower.2" ,"scales.lower.3" ,"scales.lower.4" ,"scales.lower.5" ,"scales.upper.1" ,"scales.upper.2" ,"scales.upper.3" ,"scales.upper.4" ,"scales.upper.5" ,"shapes.lower.perc.1" ,"shapes.lower.perc.2" ,"shapes.lower.perc.3" ,"shapes.lower.perc.4" ,"shapes.lower.perc.5" ,"shapes.upper.perc.1" ,"shapes.upper.perc.2" ,"shapes.upper.perc.3" ,"shapes.upper.perc.4" ,"shapes.upper.perc.5" ,"scales.lower.perc.1" ,"scales.lower.perc.2" ,"scales.lower.perc.3" ,"scales.lower.perc.4" ,"scales.lower.perc.5" ,"scales.upper.perc.1" ,"scales.upper.perc.2" ,"scales.upper.perc.3" ,"scales.upper.perc.4" ,"scales.upper.perc.5" ,"logliks"
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.03823121744075  ,1.14133300159198  ,0.94358972969684  ,5.5290660735479   ,1.07769156394026  ,1144.66586628872  ,1048.82952296382  , 799.370551519009 ,3602.00835574307  , 940.777813529055 ,0.755132718557496 ,0.78512753171299  ,0.683853134496906 ,5.44746143892117  ,0.710611784169381 ,1.44625464147233 ,1.80093917196491 ,1.2844101842174   ,5.54073084696925 ,1.6650839106691  ,630.667490191413 ,556.162570545456 ,496.975762096871 ,3577.55190908781 ,539.186201407672 ,3063.18707760486 ,3159.54251635432 ,1590.884777767   ,3605.55128644949 ,2757.5083846717  ,0.774880353777863     ,0.78666444422658      ,0.716114249102812     ,5.51276474820721      ,0.745338301099873     ,1.50651428908342      ,1.80440898114869      ,1.32012857298445      ,5.56187820230635      ,1.84550147977148      ,633.393280238613      ,565.817085747153      ,503.416515805922      ,3597.00397809105      ,535.793936942797      ,3164.98483725981      ,3612.85797497789      ,1653.37224676855      ,3611.84373112706      ,2570.90463180379      ,-572.547278498629
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.25257774862924  ,1.77135100041983  ,0.992139029901762 ,1.06055594132072  ,0.986987691506423 , 984.592488675849 , 628.925011584927 , 743.26315134752  , 835.262674964614 ,1406.96429717794  ,0.863879798570924 ,0.993273652475884 ,0.740569450980399 ,0.792403702971151 ,0.751096245838656 ,43.4141505438575 ,3.69459222641671 ,1.32752765661589  ,1.4809857714327  ,1.53709370229782 ,537.89113600966  ,442.268366894936 ,459.375895565797 ,466.759424208375 ,625.072889355106 ,5648.98072754389 ,2488.17415316358 ,1883.20418767448 ,2018.64085020223 ,6523.68353308487 ,0.877413576105577     ,1.16978698499477      ,0.741468580608814     ,0.803331415538701     ,0.752833387268251     ,47.6058198675392      ,4.88715047251498      ,1.34513673700236      ,1.58037500631052      ,1.54113925431427      ,399.170598494295      ,425.283654410432      ,459.907587267067      ,473.273323127669      ,627.304939040095      ,4734.26491130834      ,1564.36864507842      ,1886.02014626648      ,2301.35693073944      ,6660.17180836411      ,-607.683084304838
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.5298106840458   ,1.35586269756704  ,1.07256968287355  ,1.57563887953431  ,2.2416556999804   , 747.137742327159 , 639.420491348757 , 824.662335020461 , 671.279723568004 , 472.49490544951  ,0.984417227001098 ,0.951607366791203 ,0.604375129824258 ,1.01246383335969  ,1.43802405462724  ,2.40948079792065 ,1.82807313413522 ,1.45139010767267  ,2.23552485768873 ,3.74434552193869 ,456.349109295515 ,439.808014963003 ,500.687785085152 ,436.256727955167 ,377.487635052216 ,1726.36771600811 ,1306.1776791089  ,4670.83741580991 ,2270.55481452031 ,875.52843346724  ,1.03044511019528      ,1.00454047071975      ,0.750879975500278     ,1.09192640800702      ,1.4982125690115       ,2.47740213324794      ,1.9055554480248       ,1.63175175518584      ,2.50470114518831      ,3.87157713720025      ,465.094082858828      ,434.052748408836      ,450.331964122431      ,433.234131454667      ,372.393271455271      ,2044.04387883593      ,1211.27541289899      ,2611.82540415556      ,1954.78630030363      ,820.122806693055      ,-636.010434742877
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.00924988308496  ,1.14597506643031  ,1.11811034368099  ,1.21533535959996  ,1.88501510145206  , 881.62824645532  ,1100.14695753623  , 736.913995805497 , 792.176902691662 , 921.799897888073 ,0.622793653179466 ,0.72440529211548  ,0.880212053055924 ,0.876169394082907 ,1.1326270645048   ,1.70019886864884 ,2.14119607625276 ,1.45738155270713  ,1.87060209730533 ,6.63680735563192 ,491.798115210399 ,575.343321000651 ,480.890636082268 ,471.335075905763 ,496.979688427474 ,3996.10577374853 ,4942.70254693935 ,1401.95919488733 ,1706.12469390682 ,3684.70515481462 ,0.659186164960659     ,0.74787871213914      ,0.887731598320237     ,0.879162587745472     ,1.1338904603145       ,1.97311114026549      ,2.28561983468893      ,1.50163971663498      ,1.89266668120069      ,6.66978810123869      ,481.468367554758      ,566.762998607648      ,487.892782286133      ,486.3702110442        ,508.936674663311      ,3389.50993296808      ,4748.97660067391      ,1458.87371524426      ,1872.76870040932      ,3886.69498297415      ,-618.56408406249
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.54147947135035  ,0.946715175893298 ,0.913433923749895 ,1.06328421307899  ,1.2262025397718   , 807.22243689089  ,1060.98647653376  ,1409.47944194475  ,1181.34784020415  , 749.358322269774 ,0.615525638492984 ,0.4766678655782   ,0.7172453871432   ,0.569161203025617 ,0.777633233649987 ,3.17834955878046 ,1.47449645836747 ,1.30119231759781  ,1.75256927999484 ,1.83364930311462 ,493.832114138874 ,558.04759185226  ,657.125303733029 ,624.407144136237 ,464.44697999631  ,11524.2897580178 ,9855.96464553039 ,5975.06597344299 ,10193.2692668653 ,2307.38334900387 ,0.789457241465533     ,0.59857809057113      ,0.717249188758197     ,0.628340454779651     ,0.789479217391526     ,3.77540783965682      ,1.67700734836629      ,1.30137929743224      ,1.92759360351905      ,1.86353382304816      ,470.027692986293      ,531.921805328345      ,647.989946683818      ,591.515717503643      ,462.667750230146      ,4165.56798094608      ,5068.43024956577      ,5380.25114078124      ,7493.22424822428      ,2268.68864300152      ,-609.720207621762
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,0.978217966333039 ,2.08872991942488  ,0.600074439829751 ,1.35091947789985  ,1.30548184688122  ,1299.42061518566  , 716.839994497712 ,3855.52676557288  , 769.545370488579 , 597.524657629211 ,0.61819811601173  ,1.19710835231411  ,0.405735192908954 ,0.903027051145878 ,0.768318458867939 ,1.74145479701523 ,3.78218769985169 ,0.981539913635042 ,1.79610223916518 ,1.9663687604183  ,587.575189233122 ,478.279646139667 ,1265.30920621203 ,500.492782032965 ,423.77685784941  ,6039.5104250262  ,2485.03966378872 ,87189.3558333    ,1850.15514195912 ,1508.65813382535 ,0.627718697741802     ,1.23941212565779      ,0.421369080137555     ,1.00323490582543      ,0.864891641866815     ,1.79443752869753      ,4.47847643422784      ,1.05926761912992      ,1.95639579104601      ,2.16370284787854      ,583.605073631045      ,472.804746873293      ,1070.72720745398      ,472.176954754041      ,403.662098861768      ,5797.49279116891      ,2340.82032953479      ,56985.7744361571      ,1631.49853560791      ,1206.51302202908      ,-608.773294493825
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.73742692826467  ,0.995547222392656 ,1.21773385997434  ,0.979941137447103 ,1.02328488875538  , 883.256860379288 , 957.783196162987 , 866.117680059037 , 865.179028140346 ,1554.60790194189  ,1.05415165529906  ,0.712564009736628 ,0.721663725805726 ,0.612058230931652 ,0.646007779121033 ,3.50370012363061 ,1.42078262180142 ,1.89419448744349  ,1.4741816510443  ,1.41493267772999 ,509.29641182629  ,562.573296491378 ,549.148866436192 ,499.292599395834 ,786.794846318539 ,3201.59626798053 ,2790.05053211948 ,4326.38185707999 ,3118.05352958979 ,10573.4897480976 ,1.07338090594443      ,0.731428496081428     ,0.762210488242344     ,0.646063852737002     ,0.728078621391255     ,3.66318098981468      ,1.5382677440339       ,2.03827403025601      ,1.55692821225108      ,1.54581306795553      ,518.205078235016      ,541.868071378317      ,487.401034570306      ,485.671779099341      ,746.278418151228      ,3420.02267634193      ,2428.81551803935      ,3099.84870840182      ,2862.33882859832      ,7577.60006843421      ,-603.718301985418
100 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.18091504327603  ,1.0175975944827   ,0.957571448359096 ,1.59175302103905  ,1.06041384475354  ,1371.85927824676  ,1728.28233042849  ,1292.52371511435  , 550.011183876216 , 977.615944933412 ,0.881683925145842 ,0.478691612649164 ,0.598406477879925 ,1.26553984436826  ,0.824158437309462 ,5.25757301721096 ,4.26621467210827 ,1.67983206327159  ,2.17244701683644 ,1.5809915266392  ,585.448437968996 ,551.391390522105 ,605.080992329929 ,407.547141974605 ,562.542728542048 ,5970.89582560759 ,441872.730650031 ,7463.13733741738 ,826.238316454975 ,2165.16827605234 ,0.901104325779388     ,0.495368831543418     ,0.608233129229265     ,1.25269239656577      ,0.835798123551498     ,5.40660790250223      ,4.37329960120923      ,1.71810641491241      ,2.09751794655458      ,1.60889949296971      ,624.420239053526      ,529.206461118685      ,606.179311294413      ,411.57750911919       ,577.248074021382      ,6467.63162409981      ,68641.8510771331      ,7638.61865011688      ,829.663776697569      ,2205.95145199852      ,-607.393093581761
200 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.16782344137104  ,1.43045599855943  ,1.13194100447905  ,1.69510093410525  ,1.13306903186763  ,1589.52832648502  , 711.609311457655 , 902.280061899439 , 674.099609638084 , 813.392133859134 ,0.814112282973812 ,1.06726138824049  ,0.882590135130263 ,1.28434309266406  ,0.823216850270331 ,1.83389840882851 ,1.97692856808732 ,1.56412560260859  ,2.31753512623143 ,1.61605207122277 ,745.706630904649 ,517.816988620644 ,600.531155073736 ,503.569794803794 ,542.296506102118 ,6292.51315881646 ,1235.9670997633  ,1678.14020351772 ,1033.92630488354 ,1675.95171470273 ,0.81532342203386      ,1.08774392179275      ,0.885542572752765     ,1.25450280127171      ,0.831917943465106     ,1.84486179360048      ,2.07893228181577      ,1.57267810055037      ,2.28656986175952      ,1.63968774803161      ,773.50340399011       ,511.616842565771      ,594.564156801231      ,514.589819056227      ,534.922964191252      ,6513.61974939517      ,1154.67853775352      ,1645.94592189275      ,1123.74435359579      ,1646.35915328171      ,-1233.64501833001
200 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.03838186851393  ,1.10230910076681  ,1.59759281495792  ,1.29528679117957  ,1.43623929097405  ,1229.2464332004   , 761.595469700668 , 667.384005191758 , 864.4103920937   , 601.515612524456 ,0.724826668620395 ,0.785392039824095 ,1.04555299548952  ,0.743656708405601 ,0.83394417812684  ,1.56460005176847 ,1.50343601194768 ,2.34079232072702  ,1.86304874127395 ,2.2082588098404  ,698.41512651357  ,548.96448651684  ,494.646176614128 ,558.504128701399 ,456.600020335798 ,4274.32720671856 ,1523.7293296659  ,1286.66992326739 ,2876.97019465079 ,1199.85101253128 ,0.76126751607685      ,0.850162117566515     ,1.08814540668225      ,0.797671508380854     ,0.923420612389766     ,1.66778148097137      ,1.64609705537564      ,2.37596491461853      ,1.98836967387811      ,2.44034225177082      ,655.535557964271      ,505.878339717374      ,486.359501985998      ,551.042995799837      ,439.998799513619      ,3801.95438308785      ,1279.69426308719      ,1220.42283011324      ,2443.78132232392      ,1047.14463665685      ,-1273.25121154101
200 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.16814343772862  ,1.03443459707352  ,1.12185950704664  ,1.33104592624899  ,1.04733283654941  , 962.942570521783 ,1771.48679466392  , 735.984750135083 , 802.957486302392 ,1060.40444013609  ,0.800918704203582 ,0.666109346157824 ,0.82119624978732  ,0.930640453863784 ,0.573564081616566 ,1.76446072217951 ,1.94636522577075 ,1.66507501994748  ,2.05740319755534 ,1.64749372020497 ,638.015791468343 ,804.963716951192 ,506.869988685141 ,499.420130248169 ,646.645774358549 ,2253.06515759536 ,10806.6894848306 ,1315.90676448311 ,1770.61602436269 ,6490.08617380896 ,0.821795287684219     ,0.69635132237956      ,0.845196305576322     ,0.93381406644146      ,0.655181844859523     ,1.80226194410953      ,2.03998820001082      ,1.80533253508341      ,2.06329211450175      ,1.82703113235645      ,628.652802561794      ,767.905535503127      ,502.66035018531       ,502.856986312046      ,593.890904534786      ,2172.99180728711      ,8271.19187265752      ,1294.16315365835      ,1835.83465651401      ,3189.25194535792      ,-1238.65435301372
200 ,0.215 ,0.825 ,377.709824077126 ,500 ,0.84803197110429  ,1.26027909384498  ,1.22225019432694  ,1.3055665736312   ,1.61346842489839  ,1218.31178549042  , 603.425281662363 , 652.067100505458 , 881.608322275034 , 755.437197602883 ,0.533225180549053 ,0.951514857724992 ,0.706473699823309 ,0.777804509933547 ,1.00934123546196  ,1.2602481828037  ,1.7294267087077  ,1.71103948383867  ,2.37682015439332 ,2.84023528100128 ,654.98277389784  ,450.423076497615 ,463.11505106947  ,534.317006243567 ,499.548706401491 ,7006.39249806885 ,1060.27635574007 ,1712.31215152966 ,3080.09362166676 ,1673.64797139631 ,0.590074149459365     ,0.977982908451864     ,0.807331286392867     ,0.793128411673334     ,0.976190398415353     ,1.37860412018266      ,1.83811062891782      ,1.82404256045101      ,2.39020068548241      ,2.78734653039208      ,588.458269097123      ,432.421730316937      ,453.496613684744      ,515.070970433566      ,508.781621170306      ,4229.25973093537      ,966.708930969846      ,1513.76659429061      ,2673.10001584278      ,1740.04806141338      ,-1282.5385310846
200 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.10676613858909  ,1.04665081845251  ,1.39959119853419  ,1.23721019146572  ,1.05971457383964  , 960.881874312561 ,1217.14675126142  , 579.968396658882 ,1000.63146075973  ,1215.7220217505   ,0.80543628571506  ,0.79398803858863  ,1.11268941102043  ,0.716345275909338 ,0.798718965326096 ,1.41293189178586 ,1.39925039206952 ,1.74058067815119  ,1.81923817830156 ,1.39132944405046 ,618.880666662775 ,712.312283505008 ,452.20794337669  ,611.383559301826 ,687.437222601014 ,2002.7909264849  ,2815.63082540347 ,886.096642719719 ,5353.81843970917 ,2563.77186517348 ,0.84054397421437      ,0.800187677409834     ,1.1409490816591       ,0.817646111519568     ,0.813539839413699     ,1.49468096078594      ,1.42455718593816      ,1.78598337790111      ,2.0237712063692       ,1.41820068153816      ,621.308450193155      ,713.156414431928      ,449.587167164331      ,590.347460110157      ,723.032156262139      ,2010.22910473706      ,2821.76220147709      ,867.338687349331      ,3068.37949225103      ,2834.78902594295      ,-1238.09055132153
200 ,0.215 ,0.825 ,377.709824077126 ,500 ,1.06920027853198  ,1.31341107615995  ,0.844155919406167 ,1.56147706215708  ,1.35282955538371  ,1676.97296976615  , 682.705708308362 ,1508.66595842547  , 527.563779661111 , 999.15418098098  ,0.705962182999294 ,0.931824371475341 ,0.493400206176259 ,1.01289626512323  ,0.665659110581465 ,1.77058225093891 ,1.84334052066558 ,1.2254407699318   ,2.31925248339888 ,2.62033177409734 ,812.219463116939 ,505.318042908057 ,766.284530738529 ,426.333167837745 ,597.722598332956 ,9146.34906361662 ,1218.99415682953 ,9754.98161807826 ,816.114455857455 ,3909.90976882009 ,0.704884918155037     ,0.967183101015661     ,0.538698261072064     ,1.04840174043055      ,0.715106019509562     ,1.76044078964875      ,1.92220152833797      ,1.36955123861271      ,2.33559832529313      ,2.83714101017809      ,774.72637320913       ,500.856611555078      ,705.545572052535      ,420.90030795489       ,570.857955212051      ,7158.83969001557      ,1159.42751959007      ,6721.77215126189      ,806.647287994054      ,3520.67794224945      ,-1256.91484688434
