n,p,q,p.value,stat,loglik.F,loglik.R
2000,0.215,0.825,0.280815306062025,5.06378345386111,-12262.0786379098,-12264.6105296367
4000,0.215,0.825,0.174402986528665,6.35131756140618,-24723.8912093985,-24727.0668681792
5000,0.215,0.825,0.788217635695796,1.71375436466042,-31009.85902786,-31010.7159050423
6000,0.215,0.825,0.198308088340246,6.01127153434209,-37415.7616973646,-37418.7673331317
7000,0.215,0.825,0.230288812748675,5.60928657841578,-43768.6585498247,-43771.4631931139
8000,0.215,0.825,0.231018873241573,5.60069738679158,-49539.2658188263,-49542.0661675197
50,0.215,0.825,0.282531858196209,5.04677317692483,-286.488286862727,-289.01167345119
60,0.215,0.825,0.606543120754474,2.71528199403701,-358.638552193664,-359.996193190682
70,0.215,0.825,0.770093389812913,1.81305294133529,-436.02119780156,-436.927724272227
80,0.215,0.825,0.290489441410188,4.96903537513958,-508.359451347788,-510.843969035358
90,0.215,0.825,0.360644211184144,4.3504992427761,-552.560201468385,-554.735451089773
100,0.215,0.825,0.214898897056795,5.79613775793382,-625.183333073947,-628.081401952914
150,0.215,0.825,0.922910770917118,0.911461373963903,-932.462475313383,-932.918206000365
200,0.215,0.825,0.778362363875077,1.76783067463339,-1265.61009721067,-1266.49401254799
250,0.215,0.825,0.367063842460531,4.29889215458979,-1582.81998166186,-1584.96942773915
300,0.215,0.825,0.714373727259937,2.11632546874625,-1804.38405951241,-1805.44222224678
350,0.215,0.825,0.942235369679886,0.771440245133817,-2219.7947491751,-2220.18046929767
400,0.215,0.825,0.275853210169961,5.11345439482011,-2482.0381281297,-2484.59485532711
450,0.215,0.825,0.322539255025589,4.67286514714215,-2775.98069359077,-2778.31712616434
500,0.215,0.825,0.472788992730823,3.53359220739185,-3068.63102470062,-3070.39782080431
1000,0.215,0.825,0.509082968943235,3.29904887739031,-6241.17119251694,-6242.82071695563
2000,0.215,0.825,0.327296719937318,4.63099015138141,-12395.4411927541,-12397.7566878297
4000,0.215,0.825,0.998833356857236,0.0981990579821286,-24692.2702867931,-24692.3193863221
5000,0.215,0.825,0.00432517242221334,15.1888319163263,-31042.0167216238,-31049.611137582
6000,0.215,0.825,0.182202569156441,6.23601004303782,-37379.0929138002,-37382.2109188217
7000,0.215,0.825,0.00119506230267368,18.0714126494422,-43337.9643100505,-43347.0000163752
8000,0.215,0.825,0.199757971972192,5.99184700491605,-49412.2571362817,-49415.2530597841
50,0.215,0.825,0.802582942352493,1.63447528994436,-316.659345461174,-317.476583106146
60,0.215,0.825,0.912824875964934,0.979923055535664,-353.318498197913,-353.808459725681
70,0.215,0.825,0.0901284823956781,8.03987257223866,-470.111410655381,-474.1313469415
80,0.215,0.825,0.963905163451488,0.592393649249061,-508.133472813226,-508.42966963785
90,0.215,0.825,0.89231455789078,1.11230776368711,-557.331989007175,-557.888142889019
100,0.215,0.825,0.92257147977332,0.913808366373814,-634.114939135642,-634.571843318829
150,0.215,0.825,0.719857860535618,2.08647328459824,-958.086376144275,-959.129612786574
200,0.215,0.825,0.858775271924708,1.31529467588371,-1231.0857798254,-1231.74342716334
250,0.215,0.825,0.42661800329815,3.85048851058218,-1554.47077246827,-1556.39601672356
300,0.215,0.825,0.632874036001965,2.5659083214241,-1870.95657599575,-1872.23953015646
350,0.215,0.825,0.436656101961406,3.77958972805936,-2185.84405148967,-2187.7338463537
400,0.215,0.825,0.19122997195133,6.1079537562473,-2535.56880122902,-2538.62277810714
450,0.215,0.825,0.801266387630426,1.64176762658371,-2829.72848120927,-2830.54936502256
500,0.215,0.825,0.763848059955661,1.84713674481554,-3095.70506246272,-3096.62863083513
1000,0.215,0.825,0.119579157736147,7.32710936836884,-6284.38206251838,-6288.04561720257
2000,0.215,0.825,0.644845182007689,2.49883072484226,-12304.8046652529,-12306.0540806154
4000,0.215,0.825,0.692439309929491,2.23602626097272,-24646.2946326741,-24647.4126458046
5000,0.215,0.825,0.00311487714997406,15.9297606467662,-31011.3228642159,-31019.2877445393
6000,0.215,0.825,0.257221303343432,5.30701121967286,-37481.3911184417,-37484.0446240515
7000,0.215,0.825,0.0372856420920951,10.1938655569247,-43421.5049687596,-43426.6019015381
8000,0.215,0.825,0.198356946639488,6.01061491231667,-49489.0230053362,-49492.0283127924
50,0.215,0.825,0.34565259819882,4.47390749042449,-324.958082855693,-327.195036600905
60,0.215,0.825,0.89324982783373,1.10643534080702,-383.576232864673,-384.129450535076
70,0.215,0.825,0.380949163060039,4.18963730874373,-425.053142912873,-427.147961567245
80,0.215,0.825,0.10199381282311,7.72977302918503,-495.116961846655,-498.981848361248
90,0.215,0.825,0.984598966222587,0.373364496659633,-595.906994856912,-596.093677105242
100,0.215,0.825,0.543131499391727,3.08846615061839,-623.755481493547,-625.299714568856
150,0.215,0.825,0.74902552900119,1.92785910223643,-950.446106156648,-951.410035707766
200,0.215,0.825,0.930073709753169,0.86110281682204,-1272.55835889348,-1272.98891030189
250,0.215,0.825,0.446506636741169,3.7111476569512,-1511.85692021847,-1513.71249404694
300,0.215,0.825,0.287156732195266,5.00137215780569,-1815.32132061154,-1817.82200669044
350,0.215,0.825,0.929969481684917,0.861847324034898,-2153.49356777485,-2153.92449143687
400,0.215,0.825,0.743025964118615,1.96048945182065,-2472.45237006925,-2473.43261479516
450,0.215,0.825,0.061897139011102,8.96828393826945,-2802.0383073794,-2806.52244934853
500,0.215,0.825,0.557869387206188,2.99973715866599,-3021.45130332862,-3022.95117190795
1000,0.215,0.825,0.111251318378296,7.51040573256796,-6163.19118143762,-6166.9463843039
2000,0.215,0.825,0.693302338396546,2.2313045287483,-12360.5105516987,-12361.6262039631
4000,0.215,0.825,0.00482259506821853,14.9422078695206,-24787.0948845417,-24794.5659884765
5000,0.215,0.825,0.021307639773415,11.5193251374076,-30758.749174046,-30764.5088366147
6000,0.215,0.825,0.0056535081246174,14.5812030984962,-37333.0256681281,-37340.3162696773
7000,0.215,0.825,0.0941896765986343,7.92964434949681,-43020.6186439039,-43024.5834660787
8000,0.215,0.825,0.272104937673441,5.15147898533905,-49706.2500218448,-49708.8257613374
50,0.215,0.825,0.507728094362461,3.30760576761736,-281.46610191182,-283.119904795628
60,0.215,0.825,0.258986617949231,5.28816777257123,-374.971236033148,-377.615319919433
70,0.215,0.825,0.795342839735911,1.67450834200645,-431.317791837902,-432.155046008906
80,0.215,0.825,0.479320000054501,3.49052828708284,-474.742304291969,-476.48756843551
90,0.215,0.825,0.0716997142793411,8.60733396164437,-587.17108126661,-591.474748247432
100,0.215,0.825,0.495977358400206,3.38243880361688,-648.967585549715,-650.658804951523
150,0.215,0.825,0.152951376524006,6.69431471902612,-902.403864864436,-905.751022223949
200,0.215,0.825,0.0945833388791388,7.91919757642472,-1227.41769221332,-1231.37729100153
250,0.215,0.825,0.131202569274357,7.09010397048178,-1520.6353982434,-1524.18045022864
300,0.215,0.825,0.491904953942652,3.40864082056714,-1877.70976495914,-1879.41408536942
350,0.215,0.825,0.329261472151662,4.61384096982783,-2183.39500858479,-2185.7019290697
400,0.215,0.825,0.162218580159991,6.54110840256544,-2513.02727132057,-2516.29782552185
450,0.215,0.825,0.0342944806622048,10.393609256028,-2805.40849010302,-2810.60529473104
500,0.215,0.825,0.941992042795855,0.773294390134652,-3102.47336692973,-3102.8600141248
1000,0.215,0.825,0.607023924581162,2.71252934841687,-6155.50705364298,-6156.86331831719
2000,0.215,0.825,0.262483885698721,5.25115961931442,-12438.360337451,-12440.9859172606
4000,0.215,0.825,0.332669037398901,4.58429428851377,-24524.5282322863,-24526.8203794305
5000,0.215,0.825,0.933980302699361,0.832924975497008,-31039.7208900388,-31040.1373525266
6000,0.215,0.825,0.612164776368918,2.68315897184948,-37460.4487580094,-37461.7903374953
7000,0.215,0.825,0.0357476024765182,10.2945642593841,-43594.6019816985,-43599.7492638282
8000,0.215,0.825,0.00084954774599055,18.8279059008637,-49302.2814822405,-49311.695435191
50,0.215,0.825,0.53661907443636,3.12811585077225,-269.428035269521,-270.992093194907
60,0.215,0.825,0.640296528273678,2.52426262326139,-378.372420506313,-379.634551817943
70,0.215,0.825,0.279909910766388,5.07279089658982,-406.855968190503,-409.392363638798
80,0.215,0.825,0.754849752310103,1.89616339133852,-509.649056398228,-510.597138093898
90,0.215,0.825,0.000493094207596677,20.0279505119115,-570.932231816057,-580.946207072013
100,0.215,0.825,0.3455364207014,4.47488034984008,-645.281449717061,-647.518889891981
150,0.215,0.825,0.628285798204045,2.59174701586107,-905.118134255044,-906.414007762974
200,0.215,0.825,0.392367141363344,4.10207943028763,-1232.27550146076,-1234.3265411759
250,0.215,0.825,0.598565305079574,2.76110413420656,-1575.91253317342,-1577.29308524053
300,0.215,0.825,0.189215570452961,6.13605252772641,-1897.702523269,-1900.77054953286
350,0.215,0.825,0.834590160918416,1.45495144684355,-2205.27909514365,-2206.00657086707
400,0.215,0.825,0.827491438890852,1.49519969905941,-2437.69586371887,-2438.4434635684
450,0.215,0.825,0.0550103325672876,9.25597175245821,-2775.87507726752,-2780.50306314375
500,0.215,0.825,0.752719101778035,1.90776122423085,-3037.26439055547,-3038.21827116759
1000,0.215,0.825,0.285169573129573,5.02080356105762,-6381.64198806635,-6384.15238984688
2000,0.215,0.825,0.353571535760613,4.40820200488088,-12299.0830070976,-12301.2871081
4000,0.215,0.825,0.0121837380647708,12.8211180854851,-24910.9265825208,-24917.3371415636
5000,0.215,0.825,0.809618620290259,1.59540023173031,-31035.7977459543,-31036.5954460702
6000,0.215,0.825,0.00149897684688622,17.5673782605882,-37309.9849855864,-37318.7686747167
7000,0.215,0.825,0.0504015602476497,9.46835492677928,-43658.230526795,-43662.9647042584
8000,0.215,0.825,0.0819296433517627,8.27738643431803,-49851.9810017964,-49856.1196950135
50,0.215,0.825,0.296163852229535,4.91468543153042,-300.691707053087,-303.149049768852
60,0.215,0.825,0.187998571776696,6.15315818395777,-380.235120880683,-383.311699972661
70,0.215,0.825,0.771298670597897,1.80646860738523,-434.116971055546,-435.020205359239
80,0.215,0.825,0.396139574260684,4.07357912349244,-499.51878421039,-501.555573772136
90,0.215,0.825,0.2758397376158,5.11359028154743,-536.209509715887,-538.766304856661
100,0.215,0.825,0.838298669491867,1.43380562124707,-575.821795375409,-576.538698186032
150,0.215,0.825,0.895415259962126,1.09278494128148,-913.950009059059,-914.4964015297
200,0.215,0.825,0.934300346930217,0.830592125102612,-1223.90231460161,-1224.31761066417
250,0.215,0.825,0.770575393901427,1.81042007204132,-1514.55993239786,-1515.46514243389
300,0.215,0.825,0.349008246164202,4.44591977103983,-1868.84495789751,-1871.06791778303
350,0.215,0.825,0.106221462365902,7.62738767053452,-2170.35832932129,-2174.17202315656
400,0.215,0.825,0.213982980535613,5.8076248307807,-2494.20461164957,-2497.10842406496
450,0.215,0.825,0.621651175037479,2.62924592498894,-2803.0744576153,-2804.38908057779
500,0.215,0.825,0.878866051287701,1.19533517977561,-2998.91104819549,-2999.50871578538
1000,0.215,0.825,0.920782263778679,0.926131477506715,-6161.93958624155,-6162.40265198031
2000,0.215,0.825,0.433154767034023,3.80418412644212,-12380.5550782667,-12382.4571703299
4000,0.215,0.825,0.421204589182843,3.88922903631465,-24869.5859368566,-24871.5305513747
5000,0.215,0.825,0.486136440681966,3.44600052478199,-30979.047195777,-30980.7701960394
6000,0.215,0.825,0.283244503446542,5.03973676401074,-37118.6901430297,-37121.2100114117
7000,0.215,0.825,0.0432535677143149,9.83762234325695,-43471.1311353647,-43476.0499465363
8000,0.215,0.825,0.016988520998567,12.0492831871816,-49535.1043774092,-49541.1290190028
50,0.215,0.825,0.816882656852772,1.55485232750902,-297.720887082403,-298.498313246158
60,0.215,0.825,0.276623407446422,5.10569536840262,-359.964335076241,-362.517182760442
70,0.215,0.825,0.222351334001807,5.70424056343302,-444.268435789746,-447.120556071463
80,0.215,0.825,0.676036017277235,2.32601886375551,-501.889538522112,-503.05254795399
90,0.215,0.825,0.774263708290861,1.79026081636994,-530.089138836378,-530.984269244563
100,0.215,0.825,0.269007607888903,5.18323715029442,-586.097396949034,-588.689015524181
150,0.215,0.825,0.792298113368724,1.69129594571427,-907.269570602591,-908.115218575448
200,0.215,0.825,0.834171691714399,1.45733221465389,-1234.78653168869,-1235.51519779602
250,0.215,0.825,0.917144240635134,0.950922038525732,-1480.25442777742,-1480.72988879668
300,0.215,0.825,0.138038453350172,6.95960357309832,-1879.35171538064,-1882.83151716719
350,0.215,0.825,0.017341452792329,12.001319903743,-2173.80519251158,-2179.80585246345
400,0.215,0.825,0.67133202589765,2.35192513797756,-2493.36333702173,-2494.53929959072
450,0.215,0.825,0.602619626418386,2.73778198752916,-2846.61387645733,-2847.98276745109
500,0.215,0.825,0.382771489337142,4.17552890458683,-3071.52069886909,-3073.60846332139
1000,0.215,0.825,0.0535276861160512,9.32238092039006,-6302.30557247501,-6306.96676293521
2000,0.215,0.825,0.433613768028306,3.80095181069919,-12350.1720750555,-12352.0725509608
4000,0.215,0.825,0.416292169794324,3.92470243428397,-24777.1817279085,-24779.1440791256
5000,0.215,0.825,0.176825685263584,6.31501262135134,-30947.8349719584,-30950.992478269
6000,0.215,0.825,0.672395305159448,2.34606506346609,-37366.1630340366,-37367.3360665683
7000,0.215,0.825,0.382376461821738,4.1785827933054,-43119.6214527983,-43121.7107441949
8000,0.215,0.825,0.217180141662053,5.76771361200372,-49582.5797924397,-49585.4636492457
50,0.215,0.825,0.701317024947563,2.18750751952257,-302.434457558558,-303.528211318319
60,0.215,0.825,0.604455593296332,2.72724490178211,-348.303597889689,-349.66722034058
70,0.215,0.825,0.0559625158627241,9.2142166098804,-423.675628816414,-428.282737121354
80,0.215,0.825,0.569426722658991,2.93106662341563,-467.425332578632,-468.89086589034
90,0.215,0.825,0.729789973961155,2.03245176286214,-510.451593761897,-511.467819643328
100,0.215,0.825,0.116427656980251,7.39503969220777,-597.217650570919,-600.915170417023
150,0.215,0.825,0.313749333483396,4.75158080679876,-912.563450550576,-914.939240953975
200,0.215,0.825,0.779551773548287,1.76131552752122,-1255.35271270792,-1256.23337047168
250,0.215,0.825,0.874541513116296,1.22152860955612,-1542.41837909407,-1543.02914339885
300,0.215,0.825,0.468726968489104,3.56058023614014,-1862.03818484103,-1863.8184749591
350,0.215,0.825,0.503611699722599,3.33369278607643,-2146.83775655242,-2148.50460294546
400,0.215,0.825,0.109819386235517,7.54319970748747,-2516.05350330644,-2519.82510316018
450,0.215,0.825,0.529745488808417,3.17027433331805,-2808.86502885597,-2810.45016602263
500,0.215,0.825,0.511791673891359,3.28198473333123,-3092.91097501103,-3094.5519673777
1000,0.215,0.825,0.797543745961154,1.6623562976929,-6193.29081539582,-6194.12199354467
2000,0.215,0.825,0.713769643140688,2.11961511344998,-12306.5992760541,-12307.6590836109
4000,0.215,0.825,0.0389643472791454,10.0884176329855,-24755.286083389,-24760.3302922055
5000,0.215,0.825,0.00952398534855955,13.3888797214895,-31117.1906521218,-31123.8850919826
6000,0.215,0.825,0.451817779815951,3.67469024151796,-37558.3837370636,-37560.2210821844
7000,0.215,0.825,0.740801521194526,1.97258450840309,-43494.587074458,-43495.5733667122
8000,0.215,0.825,0.0171548206148947,12.0265636249969,-49982.9985487407,-49989.0118305532
50,0.215,0.825,0.728192468036213,2.04113816422034,-298.455966680743,-299.476535762853
60,0.215,0.825,0.117153155566453,7.37925203409702,-318.731547307906,-322.421173324955
70,0.215,0.825,0.571839591665138,2.91682526132138,-437.627501122954,-439.085913753615
80,0.215,0.825,0.301544556576754,4.86394545016742,-470.498263440101,-472.930236165185
90,0.215,0.825,0.00241847025736098,16.4983038551209,-548.474274473283,-556.723426400844
100,0.215,0.825,0.850651624467593,1.36269826438956,-596.384896750151,-597.066245882346
150,0.215,0.825,0.696504421596802,2.21379547108586,-945.570445048532,-946.677342784075
200,0.215,0.825,0.108483428149557,7.57415614668935,-1233.35657375831,-1237.14365183165
250,0.215,0.825,0.201671930377157,5.96639606182862,-1542.79535229855,-1545.77855032946
300,0.215,0.825,0.654934028744388,2.44264866349431,-1846.52533523326,-1847.74665956501
350,0.215,0.825,0.836731528762053,1.44275192893019,-2116.38497143734,-2117.10634740181
400,0.215,0.825,0.00642692138970374,14.2892336857367,-2490.37391884583,-2497.5185356887
450,0.215,0.825,0.502262904374714,3.34227018606998,-2817.70589882966,-2819.37703392269
500,0.215,0.825,0.347196601605728,4.46100292059145,-3168.25538847061,-3170.48588993091
1000,0.215,0.825,0.413529157042008,3.94479084200066,-6212.41808296972,-6214.39047839072
2000,0.215,0.825,0.377621427371499,4.21553565718932,-12382.3137993215,-12384.4215671501
4000,0.215,0.825,0.170150823310549,6.41615088615072,-24759.010125733,-24762.2182011761
5000,0.215,0.825,0.0839071714006275,8.2181190745614,-31015.3508832154,-31019.4599427527
6000,0.215,0.825,0.00110650671795073,18.2423546404461,-37202.7728979004,-37211.8940752207
7000,0.215,0.825,0.00225419595001525,16.6559609371034,-43668.3287847132,-43676.6567651818
8000,0.215,0.825,0.715897206073271,2.10803040365863,-49821.7733686972,-49822.8273838991
50,0.215,0.825,0.00562602743931823,14.5922846348333,-322.552983311735,-329.849125629152
60,0.215,0.825,0.91630146795644,0.956616281230026,-363.422652537979,-363.900960678594
70,0.215,0.825,0.53824466203086,3.11819243064463,-443.834362270332,-445.393458485655
80,0.215,0.825,0.918708133595,0.940307722187072,-514.193742912553,-514.663896773647
90,0.215,0.825,0.292614954447056,4.94857389038839,-558.331278859243,-560.805565804438
100,0.215,0.825,0.454525819619292,3.65621753146047,-624.324989395632,-626.153098161363
150,0.215,0.825,0.574232566761599,2.90273273083358,-972.481532992923,-973.93289935834
200,0.215,0.825,0.105709923596652,7.63957208757392,-1257.77199980376,-1261.59178584755
250,0.215,0.825,0.590135899592276,2.80983681363386,-1579.90822799507,-1581.31314640188
300,0.215,0.825,0.903142944205191,1.04341499120619,-1874.71280958138,-1875.23451707698
350,0.215,0.825,0.358854977918441,4.3650116211511,-2177.4808897345,-2179.66339554508
400,0.215,0.825,0.289664796852635,4.97700768733466,-2439.59387366589,-2442.08237750955
450,0.215,0.825,0.442834133427233,3.73653710222789,-2756.28397751011,-2758.15224606123
500,0.215,0.825,0.0762514393836722,8.4553762518517,-3076.30582184162,-3080.53350996755
1000,0.215,0.825,0.815487166169981,1.56265941055244,-6204.75379923845,-6205.53512894373
2000,0.215,0.825,0.0662939707695092,8.8001356824534,-12606.1573034794,-12610.5573713207
4000,0.215,0.825,0.563962333119327,2.96343893856829,-24769.7558582064,-24771.2375776757
5000,0.215,0.825,0.0394250725242977,10.0602405217724,-30907.6430194433,-30912.6731397042
6000,0.215,0.825,0.0571190252565975,9.16440241175587,-37370.5758555073,-37375.1580567132
7000,0.215,0.825,0.356749425691431,4.38216305829701,-43445.1950678987,-43447.3861494279
8000,0.215,0.825,0.335250636572175,4.56207224224636,-49919.0206490959,-49921.3016852171
50,0.215,0.825,0.817712563670502,1.55020527951706,-270.176367886496,-270.951470526254
60,0.215,0.825,0.0170465184685363,12.0413352110271,-362.138959068863,-368.159626674376
70,0.215,0.825,0.728366150221583,2.04019373735423,-421.152955531575,-422.173052400252
80,0.215,0.825,0.947581950615193,0.72997219840056,-464.762637963026,-465.127624062226
90,0.215,0.825,0.0786185024396274,8.37970743767983,-565.119997958264,-569.309851677104
100,0.215,0.825,0.0441030849880293,9.79079501527121,-560.878103230159,-565.773500737794
150,0.215,0.825,0.648678120247849,2.47745056145345,-910.193747896592,-911.432473177318
200,0.215,0.825,0.100859833030645,7.75790893182784,-1224.27217488276,-1228.15112934867
250,0.215,0.825,0.78324764302597,1.74105214230485,-1509.42333270953,-1510.29385878068
300,0.215,0.825,0.222470640005884,5.70279151669638,-1847.59998979544,-1850.45138555378
350,0.215,0.825,0.973637963558471,0.498591376129298,-2149.7925899487,-2150.04188563676
400,0.215,0.825,0.161576403354621,6.55146524837346,-2492.12275330855,-2495.39848593273
450,0.215,0.825,0.698444913034524,2.20319209207446,-2798.85825783819,-2799.95985388422
500,0.215,0.825,0.0656080938394389,8.82565575688204,-3079.17542460055,-3083.588252479
1000,0.215,0.825,0.243304783110904,5.45958629023517,-6214.12498755662,-6216.85478070174
2000,0.215,0.825,0.448840555063458,3.69508933748875,-12346.1939007787,-12348.0414454475
4000,0.215,0.825,0.0815562335613854,8.2887286474579,-24721.1730858702,-24725.3174501939
5000,0.215,0.825,0.0752331016708893,8.48861417389708,-31212.117538938,-31216.361846025
6000,0.215,0.825,0.0036073252959035,15.598962990538,-36869.1654399684,-36876.9649214636
7000,0.215,0.825,0.0421538913817778,9.89956605980115,-43418.545141411,-43423.4949244409
8000,0.215,0.825,0.906554515967014,1.02126528951339,-49803.3670968948,-49803.8777295396
50,0.215,0.825,0.649638734643329,2.47209920352577,-304.009354854506,-305.245404456269
60,0.215,0.825,0.521383368408536,3.22200961307453,-331.545349992946,-333.156354799483
70,0.215,0.825,0.747686824271333,1.93514143009475,-382.950456908551,-383.918027623598
80,0.215,0.825,0.672422486787954,2.34591529010743,-508.095533576385,-509.268491221438
90,0.215,0.825,0.0433139169524637,9.83426679178115,-578.649841138798,-583.566974534688
100,0.215,0.825,0.995129166443839,0.204204003421182,-587.429350985458,-587.531452987168
150,0.215,0.825,0.452290701625399,3.67145864159806,-894.176082877591,-896.01181219839
200,0.215,0.825,0.996318587450584,0.176724475649735,-1237.32137197445,-1237.40973421228
250,0.215,0.825,0.150299500074166,6.73971035321938,-1549.60756905215,-1552.97742422876
300,0.215,0.825,0.844810575143815,1.39645698589538,-1846.76403543876,-1847.46226393171
350,0.215,0.825,0.9936022904033,0.235234050570398,-2160.23597605561,-2160.35359308089
400,0.215,0.825,0.290105708949277,4.97274277384258,-2531.40712242334,-2533.89349381026
450,0.215,0.825,0.716771281412054,2.10327202644476,-2824.28968555411,-2825.34132156733
500,0.215,0.825,0.19221034219496,6.09437412282841,-3034.39825122744,-3037.44543828885
1000,0.215,0.825,0.537787061698259,3.12098406823861,-6043.46315116353,-6045.02364319765
2000,0.215,0.825,0.602192319252665,2.74023655505152,-12430.8749921567,-12432.2451104343
4000,0.215,0.825,0.0730401543880974,8.56165805408091,-24967.2266825302,-24971.5075115572
5000,0.215,0.825,0.00285184256168647,16.1282259354339,-31085.2328212042,-31093.2969341719
6000,0.215,0.825,0.0255817099154602,11.0890062358812,-37269.9327801558,-37275.4772832737
7000,0.215,0.825,0.376479912813012,4.22446028474951,-43631.5816314353,-43633.6938615777
8000,0.215,0.825,0.224401195726436,5.67943790166464,-49601.7033640839,-49604.5430830347
50,0.215,0.825,0.970743887824087,0.527750049463748,-274.25944303406,-274.523318058792
60,0.215,0.825,0.352802600010604,4.41453039020871,-357.98151875367,-360.188783948775
70,0.215,0.825,0.413812957407044,3.94272289820231,-418.134953741155,-420.106315190256
80,0.215,0.825,0.268068044664061,5.19293235831549,-491.200252568038,-493.796718747195
90,0.215,0.825,0.80130892087375,1.64153212832775,-561.578579273247,-562.399345337411
100,0.215,0.825,0.457314682635464,3.63727392678084,-621.587560221704,-623.406197185095
150,0.215,0.825,0.00105875868713123,18.3402225132777,-949.412088271475,-958.582199528114
200,0.215,0.825,0.499443203184444,3.36024945738927,-1270.46173622507,-1272.14186095376
250,0.215,0.825,0.0183617923552376,11.8678133239423,-1465.58716878767,-1471.52107544964
300,0.215,0.825,0.690364178175201,2.24738441433601,-1819.02376994345,-1820.14746215062
350,0.215,0.825,0.446501693076713,3.71118173446666,-2182.26575775298,-2184.12134862022
400,0.215,0.825,0.43818011949112,3.76892896603022,-2499.20209441302,-2501.08655889604
450,0.215,0.825,0.267454660946786,5.19927739477589,-2756.97683756235,-2759.57647625973
500,0.215,0.825,0.354536694428103,4.40027414364977,-3114.40647443446,-3116.60661150628
1000,0.215,0.825,0.311929877790364,4.76810023890357,-6287.28256241756,-6289.66661253701
2000,0.215,0.825,0.157723940329864,6.61439225934009,-12363.6455284251,-12366.9527245548
4000,0.215,0.825,0.576475542101619,2.88955155382428,-24846.9259083706,-24848.3706841475
5000,0.215,0.825,0.00351259542833708,15.6589965364328,-31101.7825392884,-31109.6120375566
6000,0.215,0.825,0.0292416322551507,10.7726400607789,-37294.4313759783,-37299.8176960086
7000,0.215,0.825,0.00842175449892398,13.6712333616306,-43519.5382273976,-43526.3738440784
8000,0.215,0.825,0.042197210634579,9.89709675729682,-49206.6509300389,-49211.5994784175
50,0.215,0.825,0.134200753606134,7.03211581592973,-312.314821833403,-315.830879741367
60,0.215,0.825,0.20768806840605,5.88776805514419,-346.280733139532,-349.224617167104
70,0.215,0.825,0.782927018311964,1.74281120591877,-438.96774898726,-439.839154590219
80,0.215,0.825,0.637054576473391,2.54242957235056,-475.120401952281,-476.391616738457
90,0.215,0.825,0.289613175110882,4.97750737689148,-539.445902746026,-541.934656434472
100,0.215,0.825,0.350406989195224,4.43431697194978,-606.964508333459,-609.181666819434
150,0.215,0.825,0.416238783401294,3.92508964089052,-945.18703615621,-947.149580976655
200,0.215,0.825,0.585019061408549,2.8395854818732,-1236.55638221912,-1237.97617496006
250,0.215,0.825,0.13139738299829,7.08629921396687,-1563.19296795373,-1566.73611756071
300,0.215,0.825,0.236436709675227,5.53768539302382,-1789.30480172996,-1792.07364442647
350,0.215,0.825,0.285706564026489,5.01554140632561,-2130.65648874995,-2133.16425945311
400,0.215,0.825,0.327159154971951,4.63219400857542,-2503.16936778792,-2505.4854647922
450,0.215,0.825,0.318227491607933,4.71125516172015,-2730.36250705347,-2732.71813463433
500,0.215,0.825,0.817170944167636,1.55323842047892,-3111.61801652102,-3112.39463573126
1000,0.215,0.825,0.115532470108237,7.41464611000447,-6119.53913047168,-6123.24645352668
2000,0.215,0.825,0.571213373164041,2.92051828568947,-12446.5319196893,-12447.9921788322
4000,0.215,0.825,0.197920435507628,6.01648642798682,-24800.3963987353,-24803.4046419493
5000,0.215,0.825,0.00220116424055866,16.7092829901012,-31013.4128848254,-31021.7675263205
6000,0.215,0.825,0.00936395378485816,13.4278265659668,-36843.8058811636,-36850.5197944466
7000,0.215,0.825,0.20477397272828,5.92559819782036,-42946.9215551819,-42949.8843542808
8000,0.215,0.825,0.00567129663593643,14.5740580571292,-49711.0997361866,-49718.3867652152
50,0.215,0.825,0.749507390839457,1.92523761767904,-275.945517025307,-276.908135834146
60,0.215,0.825,0.432213174751365,3.81082264920735,-379.394536230753,-381.299947555357
70,0.215,0.825,0.574060953029804,2.90374235440026,-434.454024575822,-435.905895753023
80,0.215,0.825,0.667330161986381,2.37400405985591,-518.460618593315,-519.647620623243
90,0.215,0.825,0.812978918403989,1.57667054341141,-560.037162052549,-560.825497324255
100,0.215,0.825,0.502179244973034,3.34280268796874,-595.297046509231,-596.968447853215
150,0.215,0.825,0.0622786663152188,8.95325093441625,-982.567248611055,-987.043874078263
200,0.215,0.825,0.770832325967218,1.80901647427254,-1217.45071479367,-1218.3552230308
250,0.215,0.825,0.496450552866373,3.3794033590425,-1551.57027382506,-1553.25997550458
300,0.215,0.825,0.354462748249234,4.40088093491659,-1864.37867056173,-1866.57911102919
350,0.215,0.825,0.104709126630943,7.66356989953601,-2140.83552704213,-2144.6673119919
400,0.215,0.825,0.994204037035265,0.223463688174888,-2506.0698675164,-2506.18159936049
450,0.215,0.825,0.73257581631032,2.01730515610961,-2748.27589836667,-2749.28455094472
500,0.215,0.825,0.936386316802067,0.815291735481878,-3075.75653191541,-3076.16417778316
1000,0.215,0.825,0.0321415687086251,10.5480457310096,-6320.49438193329,-6325.7684047988
2000,0.215,0.825,0.639646154514728,2.52790435034694,-12471.497559483,-12472.7615116581
4000,0.215,0.825,0.221205485397828,5.71819246009545,-24576.0676713286,-24578.9267675587
5000,0.215,0.825,0.124519643289938,7.22388099818636,-31151.4912832303,-31155.1032237294
6000,0.215,0.825,0.121995945181463,7.27612929733004,-37282.8497175327,-37286.4877821813
